@relation R_data_frame-weka.filters.unsupervised.attribute.RandomProjection-N4-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute Class {1,2}

@data
1282.847241,379.771019,257.593194,203.230528,1
914.968137,329.13919,177.257733,225.650886,1
1049.229094,361.211402,199.103744,201.464009,1
529.661137,297.566329,152.082894,205.647258,1
1467.913059,409.630016,234.758183,276.938643,1
614.108313,323.893501,187.303455,214.166004,1
1235.429925,408.943085,244.807888,227.768492,1
648.407942,312.243034,175.463329,228.715923,1
885.727482,349.224744,208.083734,221.72502,1
1100.140996,357.957225,229.466421,242.396527,2
1134.965609,606.165302,458.341693,213.872248,1
1710.705879,440.806931,219.423644,246.868509,1
1246.804823,376.04174,204.228189,205.554247,1
787.687171,350.468183,256.899681,212.692029,2
820.54504,361.160479,216.21554,221.481147,1
671.073559,329.923636,168.894006,229.930784,1
657.189613,459.302808,281.220619,224.676261,1
1326.317906,372.823936,207.584211,229.578831,1
1072.055619,346.857204,187.017666,250.086659,1
1126.598418,406.326995,248.202361,217.843841,1
797.695999,411.968285,356.50923,221.773171,1
1043.916028,399.524019,268.770984,209.49345,1
1545.972259,441.204783,254.060503,202.389617,1
1254.004785,348.142212,208.331071,259.036339,1
750.720183,320.154523,165.702876,244.275282,1
1035.766383,342.413108,189.342771,202.974704,1
1169.738608,396.679992,215.138897,237.796719,1
1047.197918,363.037849,186.86386,240.679372,1
827.487273,403.423558,257.588344,198.75283,1
1515.17986,381.780544,226.92048,209.801755,1
1545.825381,405.538739,265.362481,238.896052,1
1403.105607,398.588192,212.463052,249.369937,1
1439.124643,395.645957,218.372289,207.797253,1
748.415863,331.534963,168.978357,239.33149,1
1451.738476,414.792913,237.94481,210.306475,1
927.94622,441.348196,290.507182,216.635908,2
1063.543282,326.459534,167.820654,236.291394,1
815.757825,360.266568,238.544965,237.550075,1
961.981019,341.733624,173.013862,226.822619,1
1262.482654,417.059648,250.131519,188.098466,1
881.397355,344.071893,200.815703,237.213192,1
875.675525,349.874263,168.066259,196.997223,1
2385.033962,1054.818942,1176.14096,281.29579,1
920.601459,344.972213,195.33688,234.963084,1
933.431105,482.23187,306.133745,223.900129,1
1222.680992,395.054289,232.350632,218.107112,1
636.629304,315.877743,152.922073,224.653572,1
1234.230653,386.969076,215.020425,259.500875,1
1295.209407,437.798705,243.023356,205.299809,1
1295.574004,405.562295,238.112126,186.93678,1
638.549455,541.265877,354.393184,219.780966,1
1039.444912,366.382439,222.515874,217.027005,1
948.379916,573.290631,418.90688,215.580916,1
1425.817816,435.095493,217.153445,225.142703,1
1494.821335,418.72207,235.19362,209.437678,1
1070.198687,368.488613,214.276509,238.045788,1
1006.305584,364.260331,242.541846,236.181409,2
467.778945,307.76499,146.594891,224.503056,1
1048.389742,366.37274,207.798985,222.328813,1
1148.859255,353.440209,199.945347,184.303023,1
1060.509941,665.10751,505.718133,269.210232,1
1341.300145,372.655235,219.954344,215.587498,1
701.757705,375.092923,211.183066,222.405543,1
1553.237173,459.790727,242.106928,202.077155,1
1132.689002,366.761759,204.251572,197.657828,1
1378.18538,424.465378,227.909827,203.8629,1
1002.099645,338.50768,193.44496,245.179932,1
951.385371,360.981905,183.506453,239.858033,1
1367.454113,430.685172,256.136366,247.189285,1
537.705647,301.376841,184.848099,210.890869,2
881.549775,338.776321,182.561792,226.748833,1
1061.561642,367.998962,221.189816,238.333309,1
991.599087,387.113355,223.495003,234.529032,1
1099.694819,368.139605,175.802984,174.071106,1
876.379604,366.718977,218.307684,239.08398,1
577.146176,314.232814,181.325801,230.981273,1
1271.325293,378.344848,204.921702,223.678081,1
1434.571081,433.878727,235.757922,182.596087,1
1440.781869,435.752979,258.571283,199.530001,1
947.791192,357.554176,208.936076,204.181943,1
1335.90602,423.610091,267.097303,215.728487,1
980.340757,346.236956,173.568292,252.760426,1
1200.806057,377.751967,239.386049,216.454736,1
1284.863521,368.255133,190.456307,216.103996,1
884.762903,371.44609,185.970642,231.558046,1
1236.684277,384.515279,203.144272,287.04412,1
1321.554766,940.503589,906.743147,162.776749,1
511.509244,275.742489,151.69249,204.788681,1
771.491803,327.631093,176.315844,202.587244,1
1520.981191,445.185209,243.358508,203.202988,1
1021.359011,361.526289,232.459058,201.004323,1
1204.814542,371.223002,230.340414,223.834138,1
943.751184,360.266568,190.455441,252.229899,1
492.106119,301.071134,148.161358,228.324653,1
1022.776002,617.476113,446.227384,265.721016,1
1071.342014,368.157099,236.545313,225.489286,1
1173.464422,385.237025,260.137404,196.037494,1
725.143336,332.467499,202.027792,226.983526,1
1786.937073,462.911883,247.098872,220.440531,1
1497.054814,453.320998,275.975103,203.339474,1
938.944743,350.393878,167.014385,248.349066,1
1446.528814,376.321293,212.869737,231.882805,1
1058.090613,367.258857,228.057398,203.55598,1
928.379233,561.184462,359.009965,221.60776,1
928.379233,351.606314,187.53988,190.796135,1
975.015913,418.879167,269.778345,217.829638,1
1389.104748,393.175533,248.691146,176.149567,1
1097.011699,423.382499,262.895521,227.436977,1
740.789643,324.991794,171.527936,228.931044,1
1192.292507,372.64744,226.352367,241.366649,2
1179.290348,366.525507,211.697139,227.259962,1
1324.906458,431.469098,255.876905,216.113522,1
1449.341664,429.5486,238.649581,239.107189,1
947.179952,335.797367,197.258936,242.875785,1
1003.87621,393.277378,232.901771,203.464701,1
1195.278216,386.038791,248.506856,215.21528,2
1253.738049,384.126087,233.012102,218.779148,1
1131.111623,374.700267,215.92646,218.045451,1
1090.918518,357.622939,196.131718,200.889488,1
1005.975109,348.661828,180.939727,202.747459,1
923.925437,335.52301,156.621387,206.168606,1
1208.347059,384.597378,233.299103,217.166782,1
1258.885877,378.21685,225.703541,196.938161,1
1136.802622,395.384591,234.114379,228.54064,1
815.469439,326.730081,185.854941,223.122439,1
758.638254,330.475294,159.182397,155.559813,1
885.894971,400.855447,235.820276,218.633309,1
890.274115,350.839015,197.028054,219.482707,1
979.205917,498.173666,412.043109,212.305262,1
1280.233057,373.937472,216.612179,249.298749,1
743.11648,337.416834,195.13856,221.481494,1
881.173401,347.67248,237.325082,214.897103,2
1151.92204,384.515279,265.133851,218.842887,1
1603.423172,864.840335,681.868739,207.492932,1
1495.201347,397.488686,204.970893,208.585683,1
1000.943155,362.135278,217.834834,232.040422,1
1293.347106,416.929398,231.541418,189.72694,1
835.454707,308.478249,164.281209,211.485655,1
953.370128,323.398654,190.455094,248.100863,1
836.10821,350.945017,211.659726,234.188858,1
1282.064008,410.565323,236.319627,200.580663,1
1124.870697,381.90352,213.799675,200.655142,1
1310.689958,400.576067,224.899176,265.485977,1
818.121901,328.619575,190.133626,207.087285,1
1269.529156,380.987092,207.85926,208.838735,1
1378.712443,741.400191,687.376661,198.237372,1
1057.315173,440.19569,301.786124,244.862274,1
1246.994136,427.610435,243.001879,238.047694,1
1202.325931,443.758518,267.746476,215.010205,1
1012.064653,351.150438,194.18853,219.410481,1
1247.571428,366.452414,196.778985,233.16435,1
1212.002553,395.77361,222.304564,242.212237,1
875.483614,423.469448,293.977519,211.676354,1
1687.558752,447.410374,234.472394,168.556949,1
610.395143,277.179052,148.358466,229.767105,2
1811.725145,478.046023,248.814295,186.7466,1
1189.323426,405.218656,215.099579,247.512832,1
1658.149915,842.931451,668.643665,209.109108,1
1066.774249,399.343366,288.762314,212.404681,2
914.217119,341.214009,203.986741,186.31099,1
1156.625078,362.575911,204.581874,191.637739,1
991.184954,356.275403,188.75526,213.548528,1
802.632344,490.516789,363.550363,235.335129,1
1317.365628,413.799062,245.203662,223.504702,1
1299.412575,386.01333,211.369435,221.4905,1
882.796505,350.805414,211.028913,226.270095,1
1285.249596,375.07387,236.587575,203.634789,1
1009.188236,354.473204,209.237453,210.015837,1
1622.107497,430.847638,251.507287,195.553386,1
992.695995,363.037849,199.264651,235.717739,1
998.819834,490.568231,330.060122,224.022759,1
532.234618,297.912739,133.104814,231.435416,1
1251.725752,392.355061,230.00353,241.087789,1
1277.291169,395.100015,226.754896,257.758432,1
1268.265279,415.518989,256.092545,200.300764,1
1702.781574,465.26903,259.919338,202.372816,1
1320.916679,432.101124,244.881847,194.475531,1
1163.01444,583.354712,416.797935,197.886805,1
719.099864,341.870976,179.175633,226.610616,1
1236.782311,437.391846,259.499836,202.613052,1
1087.150615,352.876427,258.762848,229.300317,1
1418.357181,384.900141,233.797241,266.723873,1
926.965879,357.924835,215.284389,207.965608,1
930.111284,353.338365,170.08254,213.173192,1
938.771538,545.294801,399.013411,213.988295,1
1588.637001,437.862444,225.769705,251.244882,1
1781.514195,433.645593,240.678679,207.852332,1
1086.115368,357.937306,217.911564,246.482954,1
1014.311296,361.384087,225.368562,223.588533,1
512.284164,316.30071,162.711624,226.887051,1
1135.445907,397.895372,246.091164,214.584294,1
1213.197668,375.439333,281.005671,198.986657,2
825.755223,334.20336,181.098556,233.2487,1
1365.000316,373.978695,199.944654,230.946112,1
1336.362588,425.913718,253.072022,243.307239,1
934.874423,474.148909,331.948577,219.630971,1
1433.753207,386.24733,230.301962,186.826968,1
1140.955214,395.040779,252.727517,224.894673,1
1583.056853,429.096708,232.790227,194.586728,1
1178.119309,374.989,177.607781,271.356936,1
1186.379459,368.625618,232.8169,209.407368,1
1157.009939,344.554442,177.041747,186.721312,1
1040.636737,446.6914,309.167778,229.535357,1
734.389542,330.421947,207.451536,194.460115,1
1277.865343,426.174046,235.943252,203.472669,1
1056.358562,380.409626,224.594162,251.283679,1
675.779195,318.557745,173.364429,208.490766,1
954.316694,373.776564,193.594436,203.98016,1
816.565827,317.54259,174.504985,212.476908,1
1894.863583,479.778074,231.500715,151.527426,1
821.259685,340.489665,209.445992,219.489982,1
862.561302,345.977149,165.735265,200.415079,1
1049.563034,418.977201,249.636153,197.776127,1
826.652944,322.330498,181.166106,229.539687,1
1085.995856,378.626307,225.770051,205.890092,1
1629.612473,411.980582,229.101132,270.957698,1
1058.283043,501.139976,344.969961,177.066168,1
1210.487008,372.246644,211.90204,199.975138,1
1085.418564,356.225174,178.26544,303.108891,1
1343.725017,404.814915,222.342843,193.550096,1
978.262296,474.392955,342.535217,205.295306,1
916.54361,347.179885,191.914174,249.554054,1
1149.504444,396.062342,257.426051,231.968542,1
1174.948963,371.15372,203.397844,269.975625,1
1429.716836,423.577528,242.091513,238.454206,1
1169.3075,653.50277,526.451993,209.6431,1
1229.669471,366.242143,247.548339,228.276675,2
705.243804,335.498241,164.104886,234.71748,1
1329.060262,390.577457,199.464703,182.749374,1
919.430246,331.68773,169.412063,196.359309,1
900.233407,317.305473,160.635934,225.594248,1
860.895416,356.035687,230.771868,210.455778,2
1458.11606,423.526952,217.722251,216.507563,1
1563.175854,467.653718,244.008027,287.357968,1
1179.27909,372.143414,227.363885,229.852495,1
1235.657863,380.281454,209.740441,209.514062,1
1117.605784,422.014179,265.623501,207.438892,1
794.3185,341.214009,171.846114,263.921242,1
1569.840612,437.305243,222.503923,185.230536,1
1156.280573,405.846871,224.479674,247.284374,1
956.175877,365.965535,193.893042,216.615817,1
931.019744,432.263936,308.01683,218.455428,1
1035.766383,350.740289,204.710046,225.177344,1
506.957935,293.942359,157.115888,217.125732,1
1167.087357,415.272345,257.543658,209.811109,1
1042.092006,344.90397,221.074808,194.290894,1
922.440723,360.761415,178.16221,274.83957,1
748.678962,347.276187,205.684671,207.273308,2
1268.531668,364.345201,216.158555,229.391943,1
846.351905,348.763153,243.246617,221.417927,2
711.786279,316.488984,162.790779,243.635463,1
1080.799704,379.319127,201.646914,238.684742,1
1482.635491,439.940905,259.743016,267.493597,1
1167.080083,365.30164,196.503416,231.069781,1
651.11254,313.870643,171.060455,222.803741,1
1371.737301,375.527321,220.320846,219.964564,1
1475.656366,478.046023,260.742409,205.781146,1
1157.612347,329.541545,194.657742,244.749171,1
805.345255,353.143682,200.741051,238.471353,1
1186.193783,411.350289,233.784597,200.656874,1
1370.376775,387.979381,215.334619,205.309682,1
973.812138,408.364233,267.191007,251.497068,1
1020.0236,510.783515,366.729542,231.71445,1
1545.586185,438.660054,215.101485,218.09672,1
1271.272812,385.197534,226.807723,235.394192,1
1315.616257,390.948636,272.421801,242.759045,2
1169.134295,392.020775,235.336168,244.543923,1
870.438496,364.039148,206.631583,231.979973,1
1726.754023,460.544169,229.827034,199.999387,1
1166.412377,369.669179,189.265522,165.766615,1
1955.485362,473.911444,239.20557,222.685096,1
944.601448,404.159334,224.356871,236.384925,1
1193.883396,425.968971,245.579863,233.405451,1
1301.780462,388.556673,186.317918,169.488446,1
994.389768,392.117077,259.411674,206.020515,1
1021.274141,394.863763,229.538474,213.776985,1
1023.459642,597.679119,444.275189,226.588099,1
973.767797,394.063729,214.537875,228.736881,1
1145.432565,382.600844,210.361035,248.910597,1
1109.898157,362.691439,193.669261,199.91469,1
1126.179435,366.271069,227.90134,222.384239,2
1742.096702,969.255632,726.030838,221.745805,1
1194.813854,383.084432,284.61336,228.255891,1
930.111284,393.367964,292.123359,215.050909,1
1367.851272,397.137253,249.607054,209.190342,1
1574.735388,453.34542,255.655029,229.136985,1
1248.808632,346.987454,194.362081,211.63617,1
571.624918,317.687043,175.045558,246.931209,2
1069.665042,383.772922,221.578142,241.033403,1
1129.544637,369.421669,204.07369,211.418798,1
1402.233693,400.363544,238.029161,218.933647,1
1101.199452,382.975659,223.094553,191.458298,1
1055.043589,388.52463,286.042822,209.66475,2
943.440627,424.277104,317.825088,203.016273,1
1377.774191,405.299889,261.023174,217.972359,1
624.752458,311.88883,168.453373,227.118799,1
1215.566594,389.711432,244.361538,195.850779,1
2618.153971,1655.345725,1313.4964,202.017746,1
1175.016859,363.076994,196.249151,239.140964,1
671.664708,331.522838,207.346227,222.515528,1
881.696307,448.188758,381.604914,226.027434,1
897.202318,347.409382,184.028147,247.594931,1
1382.176544,384.515279,264.650089,246.12442,1
1159.608016,345.977149,241.810401,221.688993,2
903.730764,351.739509,191.611238,239.466416,1
1319.422958,388.91209,203.543509,200.295741,1
1106.907079,351.268391,221.947762,239.708904,1
1013.414787,370.37014,200.089107,232.535962,1
1376.258646,805.999105,578.671766,228.845308,1
1308.110761,408.351589,250.353049,235.886267,1
1278.253496,403.134825,209.495875,219.672713,1
928.105742,347.412846,175.329787,236.499413,1
1244.16587,384.779937,224.807378,213.128332,1
1282.075786,371.07699,219.848863,235.288363,1
1539.975553,411.073334,240.488153,225.946894,1
795.619097,346.884743,224.441742,228.69791,1
371.723045,298.671204,130.788889,229.859077,1
1108.01767,374.617821,213.650546,230.455942,1
929.028752,344.966844,196.322416,232.117498,1
1007.063876,348.822735,201.217712,212.213117,1
1141.986304,801.600562,486.115474,218.633483,1
659.141461,329.715097,192.771019,213.444778,1
1919.583413,625.228772,665.157393,206.120108,1
1457.479532,397.794393,245.831876,250.187984,1
1555.194391,404.2856,230.06727,216.393768,1
1458.38678,426.084499,226.060343,185.624751,1
796.699031,321.228741,168.451987,212.391345,1
555.937387,303.261658,149.27472,254.656675,1
1518.761048,399.237711,207.237801,207.701817,1
710.669973,337.84621,226.335566,197.390572,2
1219.638299,419.684398,244.176382,217.956943,1
1023.87291,354.575569,210.437591,220.87926,1
1405.401787,385.617556,230.353924,217.832582,1
1247.726101,370.875379,190.090671,236.478975,1
1485.10453,571.171467,540.092413,206.685276,1
1717.220123,571.793273,566.317741,213.584901,1
854.081874,463.414004,305.506916,219.135604,1
778.556838,357.482989,195.645704,220.246195,1
1732.375567,437.884095,227.781655,261.948782,1
1384.670698,411.673836,238.999282,233.909478,1
926.152335,342.50075,190.237722,232.363622,1
1078.820316,387.670037,231.71393,221.548004,1
976.876655,381.051178,208.272355,220.800451,1
848.270151,353.117528,203.459678,230.307332,1
856.499124,452.671479,322.604509,223.965081,1
1314.626563,392.020775,214.839425,176.200143,1
1510.611922,373.445223,223.142357,222.587408,1
935.827051,359.227337,213.695752,185.794838,1
1150.659202,422.111001,233.206612,192.003201,1
1167.85812,368.197455,254.4878,218.8803,2
873.819632,365.670566,204.986308,226.171541,1
1134.348999,369.143328,236.843226,200.138471,1
1292.279297,416.671149,237.747356,224.374538,1
1063.93767,371.473976,226.267496,175.577817,1
2205.822129,929.005716,1021.917771,224.025703,1
890.783511,404.841415,273.673727,210.049439,1
1497.044768,408.5797,219.464694,200.657913,1
1175.165989,404.301362,240.790396,210.643186,1
626.76181,309.940793,155.656635,226.071602,1
847.30869,339.057779,189.974277,233.664739,1
1181.585489,406.705102,270.228332,231.307245,1
1036.647997,440.469873,267.473505,211.256159,1
1282.696553,388.130069,233.953645,205.238494,1
1171.067783,420.445288,247.352097,232.118884,1
996.586181,378.721916,217.006914,242.089088,1
