@relation 'R_data_frame_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.75-A5-M-1'

@attribute -0.645V2-0.63V3-0.295V5-0.278V4+0.149V1 numeric
@attribute '-0.772V1+0.45 V4-0.281V3+0.271V5-0.221V2' numeric
@attribute 0.608V1+0.546V5+0.523V4-0.197V3-0.142V2 numeric
@attribute Class {1,2}

@data
1.373471,-1.007134,-0.958132,1
-0.764379,0.395975,1.855662,1
1.147037,-0.311437,-0.992736,1
-0.46274,1.217282,0.769784,1
1.682964,-0.807339,-0.87217,1
0.577836,-0.286977,0.705089,1
0.320541,0.7435,-0.447153,1
-0.967538,1.281236,0.706755,1
1.412899,-0.871354,-0.820614,1
0.637764,0.299784,-1.34712,1
0.497061,0.688743,0.032551,1
0.121304,-0.302267,0.291148,2
0.426351,0.375847,0.150012,1
0.637962,0.419085,-0.045398,1
1.643428,-1.054875,-0.668435,1
-0.322045,0.407406,-0.859235,1
0.509218,-0.388267,0.594364,1
-0.052984,-0.214316,-1.200561,1
0.143709,0.876237,0.473376,1
-0.758771,1.142327,0.804042,1
0.266702,-0.992216,-1.016469,1
-0.391201,-0.753804,-0.397421,1
0.214817,-0.37899,-0.720786,1
0.221156,-0.782505,0.543359,1
-0.032282,0.343979,-1.017553,1
-0.3001,-0.69156,1.793455,1
-0.136854,1.835772,-0.436388,1
0.287737,0.225209,-0.081397,1
0.110422,0.84411,-0.448273,1
-0.709213,0.791628,1.126091,1
1.557227,-0.92944,-0.476717,1
0.50507,0.035584,0.528618,1
0.465529,-0.174944,-0.400891,1
1.206803,-0.444264,-0.737863,1
-0.961591,1.443778,0.66453,1
-0.466793,-0.881243,-0.194835,1
-0.020096,-0.766069,-0.818809,1
1.58453,-0.774869,-1.110842,2
0.725135,0.529601,-1.039045,1
-0.334388,0.802303,0.076716,1
0.497183,-0.291459,-0.048362,1
-0.88584,-1.148033,-0.883187,1
1.005537,-0.592399,0.167492,1
0.080104,0.6873,-0.748139,1
-0.069515,-0.361496,1.357558,1
0.446651,0.039524,0.571756,1
0.655453,0.798822,-1.280097,1
1.067465,-0.747602,0.016417,1
-0.221949,-1.088027,0.264744,1
-0.598269,0.873503,0.717982,1
-0.015815,-0.226171,0.244402,1
-0.027939,1.27929,-0.131122,1
-0.397006,-0.372324,0.632808,1
-1.181868,-0.25973,-0.177647,1
-0.425182,0.928146,-0.190994,1
0.637511,0.492662,-0.572512,1
0.260345,1.444093,-0.799064,1
0.435358,-0.316322,0.032411,2
0.106797,0.538556,0.694008,1
0.655387,-0.085928,-0.055744,1
0.13697,-0.187916,1.372431,1
-0.495201,1.513125,0.184005,1
2.135835,-0.853238,-1.696466,1
-0.380966,0.370386,1.298965,1
0.205449,-0.28082,1.128192,1
-4.803955,0.669434,1.256733,1
1.954801,-1.12053,-1.76473,1
-0.237391,0.480239,1.123637,1
0.670726,0.44721,-0.030501,1
1.525081,-0.740368,-1.13405,2
0.648953,-0.895877,0.676729,1
-1.097874,1.700905,-0.135389,1
-2.819036,1.277477,-4.001636,1
-0.119624,1.324474,1.096595,1
-0.244665,-0.574711,2.09195,1
-0.424315,1.132471,0.60572,1
-0.261273,1.292549,0.060432,1
-0.566488,1.654038,-0.142093,1
1.355312,0.297046,-1.899212,1
-0.588616,-0.317053,2.066904,1
-0.392443,0.960203,-0.221768,1
0.411667,0.301606,0.038184,1
-0.147408,0.751716,-0.506628,2
-0.389899,0.367873,-0.191962,2
-0.206397,0.432551,-0.251399,1
-0.371999,1.342117,0.664081,1
0.283356,-2.520268,1.67712,1
0.486824,0.365811,-0.21464,1
-0.794932,0.36277,0.46591,1
1.258478,-0.847827,0.137142,1
-2.722781,-0.815162,-2.205181,1
-0.442005,0.580903,0.048347,1
-1.105167,-0.640667,-1.038368,1
1.469102,-1.974507,0.368565,1
-0.39723,0.142574,1.442436,1
1.112976,-0.635231,-0.7067,1
0.197203,0.610823,0.622765,1
0.112801,-0.26874,0.955055,1
0.09096,-1.942577,1.810412,1
0.797449,0.276559,-0.560259,1
-0.59952,1.100993,0.141311,2
-0.381332,2.068961,-0.738046,1
0.131679,0.46805,1.381545,1
0.617019,0.245737,-0.067935,1
0.147262,1.035043,-0.392801,1
-0.051147,0.469255,0.367172,1
1.294305,-0.502867,-1.454798,1
0.294813,-0.95483,-0.394134,1
1.083216,-0.597975,0.048039,1
0.615073,0.104654,0.295735,1
-0.099597,0.374647,0.964766,1
0.905355,-1.224592,0.476902,1
1.25776,-0.862483,-0.129235,1
1.292025,-0.831621,-1.110421,1
1.021997,-0.666872,-0.71967,2
0.315672,-0.719733,0.682841,1
-0.080108,-0.20025,1.357193,1
-0.033309,1.57875,-1.268514,1
0.023244,-0.293246,0.497346,1
-0.359762,-0.38285,1.83783,1
-0.469169,-0.63944,-1.147603,1
0.818039,-0.891425,-0.079108,1
-0.446246,-2.044396,-1.526527,1
0.643448,-0.501935,0.225531,1
0.966851,0.69499,-1.276915,1
0.093905,-0.584898,2.216371,1
-0.357419,-0.058835,-0.207546,1
-1.122875,-0.544209,-0.010789,1
0.492,-0.441615,-0.63182,2
-0.307291,-0.159261,0.147423,1
0.108127,1.344873,-0.684821,1
-0.23329,1.060026,0.090383,1
-0.602344,0.5165,0.885362,1
0.814701,-0.778825,0.625967,1
1.258978,-0.201672,-0.95491,1
-0.522616,0.445461,2.350567,1
0.411518,-0.304911,0.541587,1
-0.106967,0.429333,0.795113,1
1.014014,-1.661235,0.328669,1
-0.051683,-0.826059,-1.120065,1
0.07298,-0.063324,-0.113057,1
0.032194,0.550593,0.855891,1
0.13549,-0.255188,1.090514,1
0.093311,1.916083,-1.178172,1
-0.585677,0.884765,0.466078,1
0.853272,-0.642914,-0.190468,1
0.044743,0.929749,-0.528277,2
0.672152,-2.207188,0.801504,1
0.174013,-1.117925,0.453944,1
0.908626,-0.693432,0.256551,1
0.829083,-1.662965,0.280457,1
1.199167,-1.710327,0.982209,1
-0.736722,0.874371,0.32918,1
0.914231,0.526955,-1.156806,1
1.888992,-1.0158,-0.910338,1
0.297608,0.851011,-0.524314,1
0.300129,-0.360241,0.888346,1
-0.591473,0.734776,0.207733,1
-1.004623,1.483323,0.775192,1
0.009311,0.846951,0.145237,1
1.181711,0.214189,-1.133872,1
0.747246,0.25137,-0.053965,1
-1.09241,2.060168,-0.310978,1
-0.377749,-1.065579,-0.272048,1
-0.40552,1.856518,0.63816,1
0.182217,0.119677,0.447961,2
0.174103,-0.028435,0.369386,1
0.667642,-1.31205,1.032821,1
-0.216962,0.449424,1.043066,1
-0.796176,-0.25798,-1.624096,1
0.450967,-1.017279,-0.681313,1
-0.251416,0.803424,-0.474596,1
-3.382485,-0.948487,0.321295,1
0.007183,0.453351,-0.374944,1
0.449498,0.890506,-0.257949,1
1.370936,-0.859587,-0.647218,1
-0.290276,-0.478447,0.781116,1
0.608627,0.34437,-0.202079,1
-0.349367,0.822854,1.087206,1
-0.058918,0.871477,-0.616645,1
-0.444984,0.621647,1.601696,1
1.069323,-0.620663,-0.811459,1
1.214824,-0.173706,-0.520702,1
1.391506,-1.090716,-0.349482,1
0.479248,-0.148932,0.794613,1
-0.226789,1.443281,0.127882,1
0.505463,-1.012073,-0.975636,1
-1.268755,1.398524,1.529353,1
-0.493969,0.142802,0.799881,1
0.935644,-0.385077,-0.108295,1
0.244457,0.007236,1.186516,1
0.042193,1.173792,-0.153926,1
0.100776,1.033683,-0.472613,1
1.324209,-0.477642,-0.773183,1
0.433803,0.050461,0.740835,1
0.603475,-0.488858,-0.179057,2
0.756715,-1.180379,0.557253,2
-0.479161,1.957328,-0.192739,1
0.34179,-0.041411,0.285049,1
-0.368902,0.308658,0.037528,1
-0.178394,0.382592,0.695761,1
0.766154,-0.95654,0.19276,1
0.493391,-0.055798,0.696877,1
-1.072517,0.4137,0.295856,1
0.903735,-0.759788,-0.03604,1
-0.047259,0.887462,-0.075817,1
-0.229775,1.475173,-0.756803,1
0.560396,-0.799526,-0.550429,1
-0.013382,1.087016,-0.563056,1
0.666393,-0.336651,0.613153,1
0.911443,-0.51293,0.233287,1
0.703451,0.104508,0.152888,1
-0.273904,1.018165,0.742538,1
1.029121,0.332976,-1.496024,1
-9.48156,-3.348265,-1.695703,1
0.829587,-1.003355,0.825381,1
1.008099,-2.196512,1.086032,1
1.468991,-0.451742,-0.713423,1
0.944725,-3.326722,2.113245,1
1.134247,0.140223,-0.854051,1
-0.651573,-1.051123,0.120547,1
0.478144,-0.415565,0.07928,1
1.381545,-0.74405,-1.066031,1
0.034954,-2.222553,1.684844,1
-0.549307,1.029404,-0.258561,1
-0.511211,0.012838,1.46868,1
-0.517933,-1.272608,-0.847099,1
-0.155826,1.537685,0.237199,1
-0.09138,-0.286579,0.488777,1
1.46443,-0.847886,-0.759837,1
-4.305302,-1.540835,-0.026072,1
0.127177,-0.293845,0.966458,1
1.147855,-1.102848,0.661693,1
1.222523,-0.775299,-0.406077,1
0.325013,-1.430571,1.123374,1
0.232229,0.59914,0.739396,1
0.928584,-1.715215,1.197192,1
-0.279525,0.784534,-0.106726,1
0.063647,-0.084346,1.537652,1
0.946912,-1.124968,0.403033,1
0.803311,0.241507,-0.434477,1
0.127292,-0.332008,0.224326,1
0.695613,-0.413106,-0.11207,1
0.279588,0.073221,-0.034471,1
0.413867,-0.373864,-0.134663,1
0.419606,0.324039,-0.518125,1
-0.331242,0.390765,1.20592,1
0.289174,0.017334,0.631719,1
-1.087196,1.770143,0.168457,1
0.617869,-0.203352,0.295608,1
1.545133,-0.363509,-1.264494,1
-2.630863,-1.256758,1.244175,1
0.08793,-0.318188,0.944241,1
0.924963,-0.542921,-0.087237,1
-1.297915,-0.067731,-2.608417,1
0.421431,-0.325562,0.896731,1
0.395217,-0.439818,0.763058,1
0.031539,0.747342,-0.236852,1
-0.052453,0.130892,-0.072425,1
-0.301985,-1.295009,-1.412224,1
-1.866734,-0.429438,-1.060341,1
-0.063143,-0.82514,-1.2576,1
0.691935,1.368803,-1.831083,1
0.042206,1.607826,0.222145,1
-0.088087,0.366229,-0.511526,1
-0.422042,1.506602,-0.03706,1
0.51327,0.278053,-0.614555,1
-0.733185,-0.223987,2.118381,1
0.534023,0.819136,-0.556074,1
-0.222271,0.683812,0.581063,1
-0.700874,0.148505,2.448158,1
1.224711,-0.681012,-0.131753,1
1.212961,-1.701231,-0.926824,1
-0.113705,1.704448,-0.413449,1
0.209629,0.59178,0.070336,1
-0.279936,-1.354126,-0.398857,1
1.185541,-1.633862,-0.796741,1
0.157557,-0.44135,0.839104,1
1.162572,-1.3768,0.881138,1
1.716932,-1.926194,-0.216662,1
0.165609,-0.443805,0.979689,1
0.099133,0.573301,-0.585742,1
0.088186,0.925787,0.099105,1
0.954708,-0.921027,0.239408,1
-1.693904,-0.408647,-0.937794,1
0.828721,-1.575424,1.146084,1
0.033585,0.142521,0.995797,1
0.158942,-0.018762,0.722402,1
-0.116236,-0.171346,0.750243,1
1.772412,-0.664631,-1.32495,1
0.863377,-0.485241,0.233515,1
0.547326,0.118504,0.678286,1
1.143484,-1.128159,-0.553682,1
-0.147662,-1.460261,-1.02448,1
0.315069,1.037607,-0.275902,1
-0.561766,1.285489,0.676126,1
-0.808568,2.016394,-0.667162,1
-0.408913,0.631553,0.641918,1
0.286839,1.597255,-0.909194,1
1.188431,0.042518,-1.678071,1
-2.199871,-1.150319,-1.504642,1
-0.882309,-2.148442,-1.815865,1
0.338699,-0.733033,0.024493,2
0.424188,-0.180106,0.71582,1
0.661457,-2.150091,-0.262261,1
-0.322943,-0.532612,0.348887,2
-0.343044,0.733446,0.692181,1
0.638814,-0.871213,-0.196936,2
1.582693,-0.857939,-0.623596,1
0.997557,-0.538291,-1.049122,2
-0.155045,0.156106,-0.704567,1
0.597309,-0.51643,0.253035,1
-0.092485,0.219351,1.005173,1
-0.232713,-0.349077,1.849189,1
0.780803,-1.160439,0.715953,1
0.520935,-0.235841,0.442562,1
0.816364,-0.065075,-0.620803,1
0.246059,-0.653888,-1.065623,1
-0.367746,0.069347,1.196573,1
-0.515896,0.302206,1.797243,1
1.080587,-0.487924,-1.165972,1
0.9002,-1.546456,0.989347,1
-0.357694,0.173832,-1.285527,1
1.174908,0.117239,-0.811338,1
-1.203914,-2.472527,0.111781,1
-0.570119,0.457827,-0.988242,1
-0.745733,0.347719,1.490886,1
-0.653697,0.751431,1.171165,1
0.07378,0.46496,0.830512,1
1.088447,-0.739672,0.338345,1
1.038479,-0.40479,-0.348161,1
1.182526,-0.977643,-0.637779,1
1.680658,-0.656519,-0.998424,1
-7.178071,1.370215,0.872342,1
-0.563932,0.399085,1.865469,1
0.376138,-0.577454,-0.533376,1
-0.941863,0.143954,0.576145,1
1.054165,0.778977,-0.895817,1
0.989588,-2.739869,0.119613,1
-0.585981,-0.129826,0.151673,1
0.756349,0.192505,-0.874037,1
-0.252088,0.206423,0.388643,1
0.825651,-0.647158,-0.306553,1
-3.102632,-0.92988,-0.429318,1
-0.239288,-0.602739,-0.79764,1
0.971244,-0.620852,-0.350335,1
0.952959,-0.185479,-0.104776,1
2.18085,-1.156675,-1.460458,1
-1.607262,-1.312991,-1.343849,1
-0.063334,1.718635,-0.144083,1
2.022946,-2.258703,-0.546469,1
-0.237796,1.128869,0.375853,1
0.254817,-0.434563,0.255751,1
-0.480653,-1.554651,-1.248791,1
1.837376,-1.458137,-0.360108,1
-0.719788,1.140265,0.541309,1
1.044201,-0.755656,0.089202,1
0.773047,-0.711719,0.079067,1
0.285149,1.194294,-0.280107,1
-1.015711,0.591907,1.052,1
-0.107318,0.911048,0.227704,1
0.017984,-0.337474,0.168202,2
-0.00802,0.658531,-0.271322,2
0.923807,-0.211943,-0.48559,1
1.206016,-0.517503,-0.376063,1
0.629471,-0.274478,-0.066814,1
-0.038934,1.435276,0.37774,1
0.029265,-0.164752,1.462404,1
-0.09793,0.685022,1.779206,1
1.809083,-0.869824,-0.95621,1
-0.282204,1.305105,-0.742335,1
0.513423,-0.413048,0.617955,1
1.287415,-0.968642,0.071576,1
1.095748,-0.222769,-1.107659,1
0.344793,-0.361594,0.714453,1
-0.486431,0.95495,0.824535,1
1.878484,-1.603917,-1.360045,1
-0.485952,-1.054009,0.479106,1
-0.399605,0.743968,0.256209,1
-0.139794,0.139819,-0.776141,1
1.435945,-0.737137,-0.176289,1
-0.73314,0.298035,0.156797,1
0.412882,0.214452,-0.748335,2
-0.507579,0.201258,1.790233,1
0.125321,-0.234935,-0.379489,1
0.07819,0.269034,1.853799,1
0.122996,0.931262,-0.204923,1
-0.046204,0.651325,-0.698592,1
0.21329,0.979004,-0.596627,1
-5.322039,-0.115071,2.33558,1
-0.041712,0.358101,1.12387,1
-0.032859,0.453518,-0.360471,1
0.043304,0.097497,1.54615,1
-1.077388,1.248572,0.353718,1
1.888233,-1.043387,-0.848771,2
-0.144447,-1.293858,-1.432362,1
0.095056,0.478693,0.44372,1
0.545208,0.584,-0.44388,1
1.233797,-0.61592,-0.078494,1
0.202301,-0.672405,-0.0992,1
0.080562,0.666753,1.135551,1
1.22811,-1.26564,-0.125186,1
0.891692,-0.155017,-0.538704,2
-1.498427,-1.121489,-0.56074,1
-3.66854,0.592182,1.042735,1
0.186077,-0.751599,-0.802494,2
0.051593,1.198531,0.661541,1
0.536991,0.048797,0.81464,1
1.13954,-0.171815,-0.843234,1
0.05319,0.949151,0.43856,1
1.544733,-0.693751,-1.292328,1
0.111264,0.294889,0.509351,1
1.031093,-0.86189,0.02448,1
-0.182927,0.842578,0.207824,1
0.924982,-0.638832,-0.774554,1
0.078438,0.906131,-1.249526,2
1.004503,-0.203533,-0.509306,1
0.34385,-0.040416,-0.107037,1
-0.346835,-0.554915,-1.779236,1
2.321091,-1.626319,-0.89973,2
-0.731228,-0.716893,-0.037712,1
0.955583,-0.222544,0.286272,1
-0.564172,1.185606,0.322568,1
-0.045104,1.000578,0.427016,1
0.641334,-0.726838,0.966708,1
0.271895,-0.670874,1.140319,1
-2.754614,-0.274347,-2.175375,1
0.170882,0.185983,-0.293736,1
0.682819,-1.026121,0.706394,1
-0.434712,0.87588,1.310459,1
1.060539,-1.648667,0.884146,1
-1.318929,-1.779048,-1.745564,1
-0.779287,1.119586,0.058414,1
-0.382386,1.04109,0.440124,1
0.16202,1.252277,-0.094036,1
0.936276,-0.256356,0.666918,2
1.274861,-0.538165,-0.263505,1
1.459466,0.287874,-1.665632,1
0.562635,-1.957634,1.685297,1
-0.797296,1.820329,-1.079098,1
0.329271,-2.063539,2.195271,1
-0.223419,-0.814685,1.700335,1
-0.926414,1.005895,0.521655,1
-0.278603,-0.354122,-0.977848,1
0.453668,-0.922823,1.211127,1
-4.041517,1.930993,-0.525405,1
1.833829,-1.13426,-1.237266,1
0.809487,-0.823782,0.200003,2
0.09206,0.879148,-1.039651,1
0.133228,0.122602,-0.40129,1
-0.713497,-1.133641,2.265052,1
0.970463,-0.862143,0.080603,1
0.525325,0.20327,0.446954,1
0.380068,0.877001,0.353431,1
0.645676,-0.676499,0.678543,1
0.811228,-0.3605,-0.071404,1
0.556671,-1.198494,1.603681,1
-0.032244,0.957429,-0.524316,1
1.469398,0.515883,-2.107272,1
1.676091,-0.755878,-1.266213,2
0.461649,0.161886,0.219835,1
1.829758,-0.458937,-1.266729,1
-12.221774,-4.074491,-3.24746,1
1.478298,-1.552505,0.438285,1
0.617182,-0.416267,0.248395,1
0.225625,-0.203077,0.935818,1
-0.609152,1.137374,0.207974,1
-7.147941,-0.863266,-0.1289,1
-0.374122,-0.85772,-0.486098,1
-0.244714,0.728063,1.082029,1
-0.221899,2.296855,-1.198258,1
-1.427235,-0.277972,-0.599947,1
0.132424,0.875936,0.293419,1
-0.285276,0.482782,-0.724951,1
-0.192793,-0.223325,0.664419,1
-0.471667,-0.396439,0.728757,1
0.071517,1.385884,-0.380338,1
0.143867,-1.1103,-0.427227,1
-0.113133,0.775342,0.630646,1
-0.468937,-0.153938,1.670447,1
0.568376,-1.114103,-0.12361,2
-3.831361,-1.564408,-2.483614,1
-0.540669,1.130751,0.360379,1
0.040598,0.107739,-0.149867,1
0.952323,0.873681,-1.0648,1
0.47294,0.644546,-0.229399,1
-0.483666,0.724339,1.136695,1
0.567794,-0.409848,-0.364877,1
-0.574892,0.100813,-0.742231,1
0.418426,1.074591,-0.462321,1
-0.127271,1.109406,-0.955453,1
1.097033,-1.353804,0.354399,1
0.0325,1.757976,0.283648,1
-0.106306,0.931513,-0.368176,1
-2.581938,0.258969,-0.816539,1
0.930431,-0.540646,0.247441,2
-0.279514,-0.077049,-0.344481,2
1.690103,-1.038231,-1.197174,1
0.890854,0.455583,-0.740638,1
0.642379,0.446838,-0.16553,1
-0.263411,-0.490801,0.295292,1
-1.235615,0.381321,0.811403,1
0.892213,0.034039,-0.891302,1
-0.375185,0.689174,0.292636,1
-0.023441,-0.622087,1.289208,1
-0.098169,0.120028,-0.740308,1
-0.360733,0.291269,1.721153,1
0.717281,-0.508053,0.428477,1
-1.29468,-1.449154,-1.582029,1
-0.602538,1.04316,0.99182,1
0.146341,0.689325,0.479785,1
0.94423,-1.498968,0.65747,1
0.737893,0.308314,-0.942519,1
0.108198,0.696879,0.07924,1
-0.017445,0.241988,0.675193,1
-0.066271,0.380492,-0.946538,1
-0.05119,0.383847,0.76835,1
-33.31476,-8.92866,-5.596002,1
-3.001631,-0.021662,0.749229,1
0.294767,-0.238764,0.613224,1
0.843856,-0.30235,0.528358,1
0.039942,0.553876,-1.752289,2
-0.137423,-0.25027,-1.543314,1
0.509887,-0.025819,0.582161,1
-0.408379,0.649688,1.054161,1
-0.568404,0.442534,1.510169,1
0.575223,-0.358963,0.494328,1
0.033376,1.317583,-0.151125,1
0.195137,-0.147246,1.727473,1
0.083257,0.996807,0.085766,1
0.724823,-0.452897,0.352246,1
0.629989,-0.141875,0.49092,1
1.366464,-1.096661,0.050115,1
0.892302,-0.979121,0.133075,1
0.412261,0.483292,-0.60063,1
-0.621644,0.193483,2.038704,1
-2.549218,5.437123,-8.010387,1
-0.265572,-0.702756,-1.267666,1
0.998711,-0.585585,-0.055016,1
0.212921,0.411562,-1.041645,1
-1.211733,1.304946,0.716029,1
0.829936,-0.035539,0.054772,1
-0.92467,1.340476,0.871045,1
1.296107,-0.005229,-1.198907,2
0.761501,-0.168752,0.487564,1
1.484038,-1.837055,0.484268,1
0.157478,0.256982,0.813332,1
0.25921,-0.08144,0.555126,1
-0.865471,1.460149,2.252416,1
0.140331,0.131572,1.149538,1
0.00798,0.130333,0.658053,1
-0.10422,0.145227,0.543727,1
0.427491,0.622928,-0.373619,1
0.881689,-0.899209,0.416765,1
1.687985,-1.367856,-1.636943,1
-0.476274,1.062962,0.083547,1
0.775264,-0.198146,-0.21918,1
-0.51208,1.094993,-0.19874,1
0.61118,-0.53409,0.361473,1
0.583909,0.201232,-0.114645,1
0.34244,0.885139,-0.292071,1
-0.999869,-1.369647,-1.874047,1
0.392765,0.269637,0.660896,1
0.161556,0.070063,0.573093,1
1.176033,-1.222198,-0.742227,2
-0.037772,-3.658163,2.305285,1
1.373301,-1.09077,-0.727559,1
1.61963,-0.793298,-1.014492,1
0.354681,0.997725,0.005316,1
-0.678558,1.592279,-0.13805,1
-1.808498,0.589989,1.289807,1
-0.734275,0.713501,0.771983,1
0.380793,-0.381168,0.80805,1
-0.856443,0.097379,-0.881381,1
0.087782,0.580122,0.282547,1
1.011651,-0.586556,-0.365892,1
0.119703,-0.252567,-0.20103,1
1.303945,-0.578849,-0.290954,1
0.889703,-0.31818,-0.250725,1
-0.344044,0.17835,0.175033,1
-0.007564,0.650519,0.411745,1
0.749094,0.002801,0.547153,1
-0.254685,1.150165,0.437822,1
1.311987,-1.986224,1.109165,1
0.341669,-0.046151,-0.001705,1
1.072481,0.418218,-1.768755,1
0.831013,-2.643754,0.320781,1
-0.118862,0.675302,0.010359,1
1.133656,0.009777,-0.947777,1
-0.476084,1.015401,1.278395,1
0.304599,0.972651,0.320143,1
0.282965,-0.491934,1.427856,1
1.354248,-0.933555,-1.183765,1
1.383385,-0.348322,-1.004379,1
-1.070059,1.91754,0.369592,1
-3.056508,-1.032346,0.576996,1
0.101605,-0.102508,0.567896,1
0.76381,0.213558,0.177542,1
-0.415258,1.013273,0.746882,1
-0.006797,-0.97086,-0.578111,1
-0.262425,-0.346381,1.964908,1
0.101441,-0.428142,1.448011,1
-0.355102,0.558186,0.584465,1
0.9519,-0.639961,-0.42319,1
-0.222456,1.070392,1.191733,1
-0.009446,-0.071304,-1.238438,1
0.302266,0.017363,-0.117809,1
-0.606717,0.604562,0.475805,1
-0.025476,-0.591428,0.618102,1
0.730678,-1.477405,0.101115,2
-0.530704,0.5812,1.139354,1
0.428793,0.179897,0.417502,1
-0.030288,1.227668,-0.507376,1
-0.267887,0.562536,-0.129878,1
1.025538,-0.785524,0.053424,1
-0.663946,0.390654,1.84135,1
-0.487863,0.754402,0.44634,1
0.288658,0.348894,0.147358,1
0.316322,1.282567,-1.370037,1
-0.401879,1.381041,-3.036795,1
0.378535,-0.351943,1.168404,1
1.361524,-1.03871,0.249763,1
-0.874914,0.042808,1.823416,1
1.303841,-0.955968,-0.218668,1
-0.198166,-0.056758,0.683057,1
-0.981079,0.699125,0.698264,1
-0.049473,1.658767,-0.886906,1
0.267107,0.691867,-0.584643,1
-0.801415,-0.957812,-0.669348,1
0.131473,-0.669866,0.682214,1
-0.287086,0.130258,1.610776,1
-0.45236,-1.377661,-1.874004,1
-2.830556,3.003869,0.823166,1
0.815352,0.25947,-1.12747,1
0.293303,0.830311,0.298568,1
0.175053,0.882471,-0.160262,1
-0.134427,0.217012,1.003294,2
-0.122964,-1.129707,-0.242741,1
0.073656,1.132466,-0.199799,1
0.438042,0.720504,-0.251053,1
0.780435,-1.033332,0.68484,1
0.076257,1.170586,-0.105187,1
0.650218,0.1407,-0.2254,1
0.308041,0.176827,-1.497004,2
-3.861178,-2.181541,-0.147765,1
0.078517,-0.33832,-0.359601,2
0.135741,0.100874,-0.742441,1
-1.182548,-1.031967,-2.731103,1
0.01538,1.385909,-0.214142,1
-0.230206,1.168452,0.475212,1
1.54915,-0.699357,-1.090271,1
-0.496384,2.235347,-0.551396,1
1.23673,-0.595876,-0.534327,1
0.900417,-0.959738,0.768341,1
-0.659734,1.438026,0.837188,1
0.103573,-0.304666,0.27503,1
-0.290644,-1.309167,-0.748451,1
0.220355,-0.677466,0.701638,1
1.067875,0.086805,-1.308989,1
-1.335351,1.58286,1.297234,1
-2.589546,-2.093719,-2.232912,1
-0.189267,0.451777,0.369712,1
-0.41159,1.277163,-1.399396,1
-0.440137,1.517213,0.143876,1
0.476245,-0.108207,0.786129,1
-0.256518,1.006002,1.639595,1
0.188305,-0.04885,0.419457,1
0.231121,-0.994304,-0.352636,2
-0.440097,-0.006682,1.300978,1
1.206283,-1.022267,-0.451156,2
1.207571,-2.466746,0.933575,1
1.429056,-0.722293,-0.747818,1
0.863023,-0.994494,0.068161,1
-0.315644,0.668088,0.606471,1
-0.02282,0.644687,0.066056,1
-0.480737,-0.848269,-0.922158,1
0.516011,0.11268,0.477742,1
-0.298019,0.680205,-0.903768,1
-0.244144,1.251938,1.176443,1
0.578738,-0.211367,0.673917,1
0.436241,0.367439,0.060221,1
0.08269,-0.255147,0.025801,1
1.167237,-0.544732,-0.168426,1
0.263076,0.347974,-1.085323,1
-0.491204,0.317081,1.277523,1
0.130075,-0.205384,0.792832,1
0.9357,-0.812419,-0.353566,2
0.541102,-1.998798,1.827351,1
-0.431557,-0.325778,-0.663161,1
-0.804627,0.234276,0.784351,1
0.312108,-0.028142,0.27549,1
1.328194,-0.782487,-0.764673,1
0.213344,-0.182727,0.731665,1
-1.430207,-0.96548,-1.215011,1
-1.283839,-0.142152,-1.230494,1
-0.539313,0.425428,-0.468899,1
-1.530327,-0.674454,-1.000813,1
-0.088135,0.870152,0.145443,1
0.014823,-0.075628,-0.135881,1
0.730529,-1.191644,0.308181,1
1.546036,-1.344991,-0.072797,1
-0.231718,0.648613,0.528916,1
-0.359115,1.415978,0.02104,1
1.4055,-1.03607,-0.071572,1
-0.160776,-0.376451,-0.227094,1
-0.045352,0.86524,0.128603,1
-1.633971,-0.199397,-2.335031,1
-3.631224,0.109374,-0.56947,1
-0.081676,-0.125608,0.742594,1
-1.150666,0.96661,0.329116,1
-10.94627,-3.397257,-1.937953,1
1.067123,-0.612809,0.117917,1
1.651147,-1.035672,-0.719853,1
0.153708,-1.920189,-0.610977,1
-12.734568,-1.768441,0.44995,1
0.82152,0.777619,-1.21588,1
0.065069,0.226269,0.84006,1
0.018585,-0.811861,0.040799,1
1.677995,-1.508359,-0.53358,1
0.450759,-0.451321,1.246169,1
-0.320493,1.066299,0.39681,1
-0.898431,1.427301,1.092564,1
0.025415,-0.083767,-0.131487,1
1.503394,-0.856073,-0.800843,1
-9.20064,-2.287749,0.834914,1
-0.518012,0.170134,-0.419834,1
0.714311,-0.892997,0.274052,1
0.306181,-0.404543,0.193914,1
1.38306,-0.935446,-0.033735,1
0.075073,1.059862,0.247761,1
0.795027,0.00762,-0.545666,1
0.135613,0.78766,0.090257,1
-0.201886,-0.062043,0.901016,1
-3.798002,-1.059523,-1.081966,1
-0.713352,1.978718,0.792387,1
1.563651,-1.159639,-0.540673,1
0.340879,-0.487398,0.176962,1
0.474171,0.798135,-0.376405,1
-0.575213,1.473848,-0.001513,1
0.475208,0.455484,0.017332,1
0.682502,-0.677563,-0.382903,1
-1.188573,0.103373,0.793462,1
-0.630094,1.065562,0.127804,1
-0.641846,0.848583,0.442071,1
0.871756,-0.379302,-0.591946,2
-0.018069,1.130132,0.287633,1
-0.193246,0.531528,0.098111,2
0.593825,-0.250306,-0.05245,1
-3.119292,-1.043721,-1.336509,1
