@relation R_data_frame-weka.filters.unsupervised.attribute.RandomProjection-N2-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute Class {1,2}

@data
933.575385,501.428709,1
886.079608,332.407743,1
1030.786737,385.706064,1
702.593939,296.428198,1
690.301055,310.981928,1
1426.306081,410.044149,1
961.124693,365.299388,1
1250.90528,374.669956,1
914.522826,415.345784,1
1197.4076,374.683293,2
985.103897,567.10236,1
947.816827,380.858747,1
902.927785,360.410848,1
924.658615,392.598241,1
1526.169896,422.420518,1
1370.052189,429.5486,1
1443.014829,805.620132,1
1098.986237,411.554498,1
1229.698396,399.872854,1
1796.944862,701.942515,1
1792.44153,444.020924,1
870.932823,350.855816,1
1518.269146,385.740359,1
677.145263,342.339842,1
1006.321519,399.562471,1
1089.052406,324.402897,1
1155.191286,370.312463,1
1409.889357,384.515279,1
1247.470277,381.917203,1
844.907721,324.959405,1
922.894348,379.210874,1
1149.285859,351.465845,1
1059.700207,366.249937,1
1521.711424,464.779726,1
1176.427095,406.940834,1
1196.623673,381.386329,1
745.336104,357.841697,1
1272.299571,358.64277,1
1121.791458,367.194771,1
1030.118338,374.574866,1
622.96706,325.404369,1
1195.954755,369.241709,1
1343.471791,400.303615,1
1164.927837,375.360178,1
1172.598397,386.24733,1
956.870603,590.317903,1
1135.359304,384.688484,1
1126.926815,377.404691,1
1314.404514,400.074118,1
1432.48015,405.918404,1
961.865491,407.526787,1
1182.598565,440.79879,1
1027.748547,373.229063,1
500.198087,297.343067,1
1199.48277,428.569645,1
1119.498742,375.013768,2
1145.751609,463.076081,1
667.568754,326.993006,1
1292.192521,357.874606,1
1438.756755,397.794393,1
892.006166,514.41909,1
847.467865,357.049976,1
905.219289,362.963544,1
909.478055,355.524386,1
1576.599248,397.50566,1
933.05577,366.848361,1
948.256594,357.132422,1
826.40734,347.42549,1
672.035713,303.088107,1
1232.888487,367.821254,1
1212.311724,393.175533,1
993.331138,359.054132,1
1077.624335,356.994897,1
1457.26597,399.59434,1
995.982735,374.283709,1
748.639471,336.9232,1
877.147075,373.12029,1
1740.903492,451.102933,1
859.50735,349.965369,1
938.230272,326.654044,1
1171.341447,424.612948,1
985.454291,470.375463,1
1257.707736,357.817795,1
1330.945253,448.413405,1
1172.944807,401.142967,1
761.23633,322.476337,1
986.691495,334.945717,1
1409.196537,426.430909,1
1296.151297,382.638949,1
1136.894594,365.758035,1
921.64346,353.723226,1
1584.913091,426.344306,1
880.740734,352.113285,1
1122.980164,366.889064,1
1503.766511,367.887592,1
1234.336828,543.704432,1
1241.096849,364.864816,1
852.361428,424.544879,1
871.011632,331.923981,1
619.034959,300.33761,2
759.101577,325.645644,1
1100.23418,378.050746,2
1416.709307,416.23346,1
604.485732,303.603738,1
1071.397093,334.162137,1
1464.448958,409.630016,1
1260.413373,392.771446,1
1311.595474,408.186698,1
760.617641,407.691851,1
1231.879221,395.242736,1
787.340934,438.332523,1
1081.838934,412.054887,1
1117.007706,405.093775,1
886.911858,328.783946,1
1044.200604,353.338365,1
1194.781984,401.43603,1
1259.200937,368.926822,1
1129.544637,357.297313,1
1285.266223,401.476733,1
730.925441,339.858506,1
1277.808186,379.220227,1
1586.125527,427.600043,1
635.887293,308.176699,1
834.006539,340.107402,1
710.682097,311.913425,1
1418.4301,404.762434,1
1177.783984,430.047951,1
527.409471,313.068183,1
1315.871561,354.096137,1
1657.063053,441.061715,1
1592.728971,430.955892,1
940.014804,360.294454,1
1079.150099,374.947777,1
593.206271,428.745968,1
735.905087,365.895733,1
647.223046,321.839289,2
1081.429478,406.402166,1
961.288198,375.855025,1
1350.003701,432.882798,1
1387.372697,392.309508,1
1001.125367,455.529362,1
1063.479196,356.926135,1
1361.9694,374.700267,1
1312.148864,402.629586,1
1325.538483,395.253994,1
893.391807,344.158495,1
992.994427,370.947606,1
519.326683,298.432354,1
859.097201,356.802466,1
623.076353,321.872717,1
1113.600416,337.966414,1
1126.788597,328.910559,2
899.793466,341.777272,2
716.631692,302.181551,1
1352.664997,392.709265,1
1027.368535,383.439329,2
1040.822759,424.017296,1
1237.750181,412.427971,1
1488.49398,392.767982,1
955.51458,564.071271,1
1179.959613,467.220705,1
717.213487,357.408684,1
1424.105684,660.698575,1
1629.85981,427.994777,1
789.193362,348.097872,1
1223.11643,761.09205,1
618.018245,321.541896,1
1075.885529,366.87261,1
979.598573,449.01356,1
1423.816951,423.261083,1
1354.078697,394.907584,1
879.419872,353.453893,1
992.159406,401.24308,1
1647.909511,441.764062,1
1422.879738,436.284373,1
1202.620553,388.973751,2
1016.847019,523.67898,1
1309.430411,428.997462,1
1151.044064,392.213206,1
1186.743363,616.610087,1
1254.06454,429.289832,1
1494.848528,434.768482,1
1428.199559,394.165227,1
790.328375,347.372489,1
1611.599145,452.510571,1
1194.447525,393.229573,1
1452.577135,408.294951,1
936.40954,342.394921,2
1648.495464,438.208854,1
1500.67151,452.215949,1
1046.946078,351.448871,1
769.896584,333.852793,1
1107.935224,498.25334,1
1451.923286,457.345937,1
1250.045836,375.607515,1
836.407335,325.423421,1
781.73238,371.236165,1
1311.477521,403.567838,1
983.263593,346.193655,1
1249.788973,393.4369,1
510.435373,301.896456,1
809.390633,333.697601,1
1420.281662,415.692194,1
1638.062283,426.455677,1
1339.595807,390.504711,1
1060.857044,413.559173,1
1122.368923,435.05046,1
1377.103021,381.572352,1
1249.764205,381.827656,1
1179.05427,371.288646,1
1393.58539,383.46098,1
1184.722752,402.701813,1
1179.399814,573.689002,1
921.503511,327.200159,1
1312.407459,397.397407,1
1412.198701,588.319982,1
865.245981,336.017857,1
1253.706179,388.397498,2
1168.649321,388.880047,1
689.820757,358.350747,1
936.413004,351.716819,1
1350.257446,401.835787,1
893.265886,373.808088,1
1180.516294,333.41978,1
1548.478537,399.702074,1
988.498197,350.349191,2
1336.743466,421.021541,1
1683.341382,422.620397,1
1081.990489,393.933306,1
2563.868208,1420.137382,1
1022.189356,364.568809,1
628.800607,322.040033,1
1509.560914,383.570446,1
1513.473443,408.003274,1
1240.649807,552.972289,1
655.071835,338.666855,1
1135.463227,350.012827,1
1182.724312,379.585516,1
1023.712695,460.053826,1
1155.304562,396.972708,1
595.8764,302.497651,1
1417.546927,382.692123,1
1047.890739,345.278959,1
1245.856178,428.367688,1
1298.295922,416.575886,1
628.44571,305.9957,1
1063.241385,371.643717,1
602.316338,319.470882,1
1415.08551,391.443483,1
891.016299,353.585875,1
1238.416327,374.989,1
1237.108456,393.988558,1
607.683444,290.185194,1
715.370932,324.470794,1
2624.615733,1634.106106,1
918.507409,381.810509,1
959.398531,391.023633,1
819.342478,311.274298,1
842.511428,406.979459,1
687.584853,533.904661,1
1565.53993,806.948442,1
1364.086313,404.337562,1
1898.472138,778.886794,1
1246.131748,397.111965,1
1070.407399,379.703989,1
911.517199,364.749462,1
1394.3009,506.047569,1
1357.661271,409.163748,1
1220.534981,421.614076,1
701.759437,322.557743,1
1366.738776,412.228092,1
1654.469307,443.765793,1
885.807329,360.221015,1
989.193442,353.145934,1
970.614599,470.917941,1
925.657488,367.689618,1
1167.139665,420.520978,1
1030.452105,379.870265,1
1115.44072,374.655926,1
850.703336,507.433729,1
1412.81583,383.559707,1
1577.943839,420.660408,1
711.19513,331.988933,1
1394.517406,428.033056,1
1254.631267,376.592013,1
898.181273,346.334817,1
1326.420963,399.443825,1
1018.035725,348.939822,1
1092.92406,362.575911,1
1228.024023,385.814317,1
960.248968,357.895044,1
1255.736835,630.466494,1
687.970581,449.64039,1
846.519567,364.103061,1
1379.040493,372.172166,1
952.785388,351.921201,1
656.264871,331.551071,1
1231.488124,382.783228,1
541.606052,316.083857,1
1319.575379,405.547399,1
1459.939737,457.440507,1
1081.954462,353.979916,1
1289.564481,401.547054,2
906.528719,345.344257,2
1084.263806,722.265187,1
932.463235,366.982595,1
643.966271,326.160409,1
710.344693,316.965298,1
1088.074317,357.235479,1
690.026698,313.892293,1
1098.408772,363.441937,1
1617.892898,614.27078,1
1073.243979,364.232791,2
1197.907643,412.263426,1
1031.436256,353.338365,1
729.077862,343.29247,1
1119.219709,350.97654,1
1604.115992,410.970104,1
969.948452,335.781605,1
1260.932988,384.515279,1
1344.306293,389.182983,1
1674.135359,428.249562,1
1324.658082,853.179303,1
1727.492743,794.418786,1
1244.045493,367.627784,1
1130.846792,366.283193,1
1245.055971,356.018887,1
793.798885,320.082989,1
1510.27296,435.497848,1
1165.670193,365.895733,1
891.832961,362.171824,1
1264.263895,375.455268,1
1028.512381,412.279534,1
1077.335602,363.809478,1
1833.673519,448.601159,1
1631.375354,429.025348,1
1071.273424,386.626303,2
724.536079,340.482737,1
1086.630999,347.91133,1
716.396999,327.642005,1
1227.435472,370.911059,1
1271.991439,369.22664,1
1024.07504,523.331877,1
1542.564449,392.829123,1
2278.451003,870.479199,1
690.960447,333.20466,1
1382.806491,397.741912,1
1251.793649,422.878299,1
1266.4901,413.238397,1
1357.408218,388.845406,1
1244.150108,387.902651,1
671.290585,335.570814,1
1118.528274,371.750758,1
1190.70006,375.888973,1
1363.990011,418.771434,1
845.565727,335.638884,1
1335.726059,366.407554,1
2907.53584,1547.298664,1
1463.582932,400.536749,1
995.893188,351.317581,1
1684.41941,404.433864,1
767.34943,320.22571,1
855.633099,339.481958,1
1408.157307,409.630016,1
1097.36244,416.125207,1
1122.907764,418.771434,1
1065.066794,345.62433,1
1556.497239,410.730907,1
800.063193,349.729983,1
1092.822215,355.715604,1
924.127914,343.654642,1
1344.897961,391.797687,1
1205.160952,397.794393,1
1255.503701,360.666325,1
1586.291977,414.9727,1
1305.100284,687.046878,1
1588.637001,490.863199,1
1752.968612,436.210414,1
1465.257306,401.027439,1
1283.341395,400.284216,1
1271.803685,695.426713,1
1288.63385,879.518426,1
722.825505,347.581894,1
1532.72692,419.382155,1
1240.53324,377.202214,1
1137.187657,400.488598,1
1139.590531,341.510883,1
1282.355858,659.820252,1
1435.870119,397.50566,1
1048.107245,376.366846,1
1476.573313,381.051178,1
1017.909632,368.926822,1
769.400178,334.840062,1
893.628751,441.764062,1
1415.997088,365.18923,1
786.129018,388.20143,1
876.417709,349.874263,1
990.619093,351.232191,1
1090.365474,381.326747,1
838.257512,326.285463,1
907.594623,439.940905,1
1098.612634,371.830605,1
796.310359,313.717703,1
1657.226213,448.254749,1
1018.231274,378.966655,1
1432.497124,390.531904,1
973.520634,346.572628,1
1350.422337,393.752826,1
851.257419,340.211325,1
1046.158688,321.584158,1
902.013609,365.46272,1
751.008916,374.20542,1
1350.99963,430.029764,1
1223.52069,384.630807,1
1198.795665,415.042675,1
1248.142486,387.379745,1
753.673157,368.349529,1
981.525826,371.843942,1
1095.195644,367.563871,1
1032.723516,349.499794,1
1298.953062,387.581875,1
673.014668,310.488987,1
962.984049,339.734491,1
1172.598397,361.008925,1
1366.854477,383.049618,2
827.119732,347.545521,1
1129.139683,380.893734,1
506.149933,356.243707,1
964.326908,359.841176,2
1503.420101,423.775155,1
1110.244568,365.935051,1
994.215177,389.157868,1
897.410164,405.438453,1
1704.337995,420.888346,1
1095.443327,369.556596,1
980.417141,393.557624,1
891.910037,360.294108,1
1310.667614,386.49484,1
1269.448962,694.263641,1
894.525607,346.725048,1
1158.74199,367.583617,1
1334.59988,427.597272,1
