@relation 'R_data_frame_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute -0.645V2-0.63V3-0.295V5-0.278V4+0.149V1 numeric
@attribute '-0.772V1+0.45 V4-0.281V3+0.271V5-0.221V2' numeric
@attribute 0.608V1+0.546V5+0.523V4-0.197V3-0.142V2 numeric
@attribute 0.736V5-0.663V4-0.107V1-0.08V2+0.006V3 numeric
@attribute Class {1,2}

@data
0.889112,-0.06373,-0.856134,0.120941,1
-0.052821,0.69515,0.247269,-0.428103,1
0.412534,0.181167,0.58101,0.704758,1
1.056295,-1.44143,-0.020793,-1.185406,1
0.656425,-0.762588,0.944009,-0.626806,1
1.116049,-1.136497,0.098608,0.360178,1
0.442385,-0.138365,0.551037,-0.127911,1
0.405027,0.060161,0.49253,-0.463766,1
0.054088,0.086706,-0.077025,-0.486537,1
-0.856196,1.701418,0.010989,-1.343186,1
-0.727687,0.966369,0.227919,-1.470436,1
0.804682,-1.154075,1.055484,-1.243338,1
2.110107,0.847741,-0.99359,1.039327,1
0.138997,-1.556754,-0.258848,-0.06716,1
-0.237631,-0.023092,0.64906,-0.797675,1
-0.523905,0.360747,0.23512,-2.088545,1
0.440216,0.388374,0.589092,0.320905,1
1.193847,-0.934593,0.253079,0.307233,1
0.656984,0.773057,-0.88568,1.128356,1
1.127711,-0.750123,-0.486697,-0.020352,1
-3.230552,-1.283805,-2.375863,-0.728581,1
-0.569251,0.531278,0.932411,0.520398,1
-0.276164,0.630934,0.199934,-1.029629,1
-1.448716,-1.286947,-1.521391,0.710472,1
0.595006,-0.273358,0.485794,0.792487,1
0.327608,0.474774,-0.09666,1.400719,1
0.553225,-0.210758,0.587823,-0.883916,1
-1.090765,1.294872,2.4029,2.1461,1
-0.223407,1.54177,-0.309195,-0.65907,1
0.310786,-1.692996,-0.621207,0.105619,1
0.816512,-0.704046,0.478331,-0.76543,1
1.007922,-1.647814,-0.080338,-0.675983,2
-0.508235,1.270745,-1.691532,-0.26917,1
1.774001,-0.734778,-0.948561,0.43714,1
0.83151,-0.62783,0.497419,0.060288,1
0.310955,0.179082,0.711017,-0.123743,1
0.291895,0.105821,0.22523,0.62221,1
0.121993,-1.328182,2.040847,-1.712963,1
-0.036196,-0.293705,-0.921585,0.170243,1
0.853915,0.743366,-0.161344,1.882938,1
-0.863204,-0.669751,2.498188,-1.237264,1
0.110785,-0.118906,1.12651,0.815573,1
-0.54687,-0.112309,1.09234,-1.688997,1
-0.522011,1.323483,0.771161,0.71337,1
1.069369,-0.238385,-0.135861,0.056526,1
0.461614,0.663041,-0.570192,-0.060099,1
1.768048,-0.253034,-1.635311,0.636438,1
-0.094261,-1.137287,2.463747,-0.869425,1
1.075308,-0.027032,-0.410744,1.587024,1
-0.18283,0.011444,0.599587,-0.15606,1
1.347832,-0.529991,-0.171758,1.116334,1
0.603021,0.018953,0.175208,0.894303,1
0.541923,-0.730499,0.490512,-0.290141,2
-2.142865,-1.382764,-1.678377,-0.19994,1
-0.284401,-0.351551,1.080767,-2.600461,1
0.22181,0.719371,-0.268221,-0.725249,1
0.686646,-0.541205,-1.28892,0.339351,2
0.594228,-0.200496,-0.109439,0.947027,1
1.444392,-0.855178,-0.648162,0.405455,1
0.157482,-1.510496,-1.516404,0.521735,1
0.334125,-0.017364,0.3908,-1.146116,1
0.927555,-0.890787,0.700836,-0.478383,1
-0.127267,0.136591,0.096318,0.138166,1
-0.198591,-1.224353,-1.220644,0.775477,1
-0.375606,0.578406,0.311938,1.176684,1
-0.959341,1.366394,0.641226,-0.595381,1
0.563034,-0.767496,1.576332,-0.494318,1
1.587669,-1.2684,-0.276735,-0.059323,1
0.629234,0.693905,-0.4542,0.001676,1
0.353004,-0.600067,0.296415,-0.740818,1
0.943528,-0.900041,-0.048884,-0.875035,1
0.106885,0.107014,-1.242926,0.722379,1
-0.259198,1.066758,0.534426,-1.049332,1
-0.745175,0.47803,2.122297,-0.120534,1
0.139218,-0.504034,1.205919,-1.204957,1
-0.222815,0.996308,0.315552,-0.923771,1
1.476455,-1.146846,-0.439997,-0.034103,1
-0.507607,0.949002,0.548372,-0.660641,1
-0.213684,-0.623538,-0.908173,0.277689,2
1.240481,-0.630691,-0.115719,-1.030962,1
0.523854,-0.706364,0.443808,1.194407,1
1.032591,-0.304959,-0.187974,-0.277545,1
-0.544148,1.342949,-0.395495,-0.0113,1
0.804766,-0.516073,0.506917,0.70914,1
1.11952,0.181554,-1.764609,-0.664645,1
-10.338351,-3.426534,2.893138,2.02536,1
0.887487,-0.553257,0.194436,0.218319,1
-0.414763,-1.131801,-1.043327,-0.010577,1
-0.095491,0.402236,0.405823,-0.081061,1
1.671714,-0.752858,-0.971285,0.26326,1
0.398062,-1.046898,1.256435,-0.704548,1
-0.379963,0.515785,-0.410443,-0.793977,1
-0.314628,1.263179,-0.737479,-0.596748,1
-0.743892,-1.768056,-1.904303,0.889045,1
0.21202,0.38821,0.36921,0.671918,1
-2.024869,-0.712592,-0.39416,1.752778,1
-0.021215,-0.193367,-0.214873,-2.023975,1
-0.479424,0.903105,0.350383,-1.067268,1
0.409503,-0.341303,0.803798,0.251899,1
0.490387,-0.735475,0.113189,0.022007,2
1.97367,-1.071705,-1.420049,0.494918,1
0.483778,-0.009917,0.052515,-0.00259,1
0.235965,1.503609,-0.653163,-0.031031,1
-3.350513,-1.848942,2.556075,3.37641,1
-0.057142,0.807338,0.691357,-0.321603,1
0.777536,-0.627826,-0.653069,0.82993,1
-0.759439,0.956738,-0.115568,-1.533372,1
0.28763,0.905189,-0.516138,-0.216579,1
-0.284043,0.726534,-0.329861,-1.148384,1
0.863682,-0.645721,0.791972,0.149318,1
0.954111,-0.823697,0.093289,-0.270473,1
-0.379532,-0.501599,1.297779,-0.547511,1
1.603652,-0.54667,-1.58529,0.700633,2
1.059154,-0.425048,-0.296774,0.035522,1
0.362533,-0.347464,0.850625,0.380504,1
0.434939,-0.63959,0.136748,0.060751,1
0.457705,1.482419,-1.562957,-0.629325,1
0.635599,-0.761155,0.355613,0.633119,1
1.614827,-1.127136,-0.933629,0.554775,1
0.224104,0.273749,0.461342,-0.627786,1
-0.521079,1.386553,-0.96903,-1.345044,1
-0.757998,1.105382,0.049457,-0.650892,1
0.460752,0.53465,-0.437792,0.526987,1
-0.781542,0.835294,1.049679,0.453428,1
1.279008,-1.365481,0.130435,-0.876465,1
-0.265919,0.852832,1.067612,0.852185,1
0.359124,0.513497,0.153251,-0.883452,1
1.003013,-0.873615,-0.596324,-0.431382,1
0.847876,-2.249026,1.414668,-1.552564,1
-9.487909,2.617908,3.297642,9.499932,1
1.852427,-0.107911,-1.485353,0.898832,1
1.027234,0.39004,-0.842693,0.698746,1
-0.674236,0.949938,-0.028905,-1.327894,1
-0.04268,1.115019,0.339182,1.327331,1
0.009384,0.410509,0.860028,0.28574,1
0.899997,-1.084068,0.711579,0.084975,1
2.027647,-1.190012,-1.338746,0.35026,1
-1.900657,-2.922703,0.080207,0.459425,1
-0.013659,0.385084,1.103069,1.156486,1
-0.458679,1.287774,0.231161,0.876607,1
0.918393,-0.342849,0.080761,1.297462,1
-0.918578,0.697615,0.773749,-2.199219,1
-0.838534,0.72236,-0.252996,-1.248607,1
1.260137,-1.199179,0.076124,-0.638261,1
0.087503,0.232578,0.933811,-1.131287,1
0.052049,0.878971,0.099653,0.777817,1
-1.143934,-1.451654,-1.417548,0.082894,1
0.569988,0.987734,-0.845458,0.46475,1
-0.172984,-0.192714,-0.224952,0.630823,1
-0.810874,2.358435,0.197385,0.447526,1
-0.476906,0.133135,1.022595,1.098883,1
1.388426,-0.71756,-0.560562,0.230423,1
0.476546,-0.743111,0.311926,-0.890291,2
0.385185,-0.014453,0.346531,-0.416786,1
-0.594206,0.553685,0.573466,-0.112362,1
-0.399564,-0.062483,1.238723,-0.835547,1
0.832623,-0.5513,0.825934,0.542068,1
0.13978,0.361397,-0.687695,0.199478,1
0.012234,0.191286,-0.141649,-0.368597,2
-0.156158,0.611599,0.777844,0.166637,1
0.285291,0.213841,0.052152,-0.178497,1
0.421537,0.82088,-0.401552,-0.066236,1
0.780538,0.473355,-0.849237,-0.348069,1
0.783385,0.864121,0.086419,0.79011,1
-0.122406,0.584857,0.641682,0.279997,1
-0.198973,1.332747,0.15676,0.13292,1
0.123745,-0.22201,0.280866,-0.166652,1
1.056433,-0.229302,-0.208234,0.575395,1
1.078136,1.530227,-2.851896,-0.014821,1
0.403041,-0.542215,-0.851894,0.07047,1
0.751459,-0.06597,-0.205709,0.449257,1
-1.325032,-0.844994,-1.128794,0.797878,1
0.170757,-0.298909,1.641799,-0.137842,1
1.00243,-0.339154,-0.409506,0.80874,1
0.681046,-0.310277,-0.868918,0.171322,2
-0.485173,0.774235,1.29117,1.424872,1
-5.775386,-1.009371,-0.59958,0.754596,1
-0.112385,0.930661,0.165149,-1.466043,1
0.374799,-0.109816,0.771377,0.757259,1
-0.315012,1.147218,-0.702784,-0.677971,1
1.302309,0.098518,-0.755783,0.105558,1
1.008749,-0.733792,0.886412,0.34979,1
0.767915,-0.600606,0.203996,0.758421,1
-0.300157,0.898579,-0.209263,-0.412816,1
0.197614,0.69044,-0.56305,-0.259583,1
0.218484,-1.168794,1.539548,-0.865961,1
0.795563,0.495949,-0.268598,1.068527,1
0.11486,0.721591,0.015219,-0.595497,1
-6.366378,1.64889,3.257116,6.373932,1
-0.333752,-1.185868,0.397289,0.264133,1
-0.084429,-0.588973,0.43528,-0.740179,1
-0.410057,-0.02188,-0.338334,-0.443714,1
0.66577,0.102158,-0.046322,0.050414,1
0.47384,-0.115626,0.543332,-0.810896,1
0.197008,-0.514777,0.802168,-0.470693,1
-0.024491,-0.659081,-1.364668,0.186017,1
-1.014682,2.37014,-0.648391,-1.674704,1
2.003465,-0.906114,-0.887672,0.246111,2
-1.334716,1.950683,0.149556,-1.849799,1
0.298928,-0.828149,0.715101,-0.684816,1
-5.02451,-1.902658,-2.186727,-1.435877,1
-0.209705,-0.020532,-0.44322,0.260448,2
0.396429,1.304373,-0.6149,1.043195,1
0.235191,1.172668,-0.585696,-0.201799,1
0.741292,0.111745,-0.51241,-0.210119,1
-0.663347,-1.76923,-0.83559,0.829172,1
-0.267721,0.179737,0.467262,-0.531338,1
0.070454,0.408627,0.52767,-0.559946,1
0.618029,-0.163463,0.255564,0.864904,1
-0.378881,1.390062,0.830443,0.610643,1
0.350117,0.621478,0.140789,0.694916,1
-0.902984,1.571854,0.317531,-1.10213,1
0.819335,-0.727977,-0.064711,-0.390431,1
-0.554659,-1.302725,-1.289291,-0.42502,1
2.113793,-1.183106,-1.167376,0.148776,1
0.024827,-0.254817,1.14636,-0.180613,1
0.166964,-0.86298,1.452681,-0.539313,1
-0.458445,0.868593,-0.186529,-0.177956,1
-1.136738,1.290616,0.428136,-1.499379,1
-0.368981,0.780623,-0.889463,-1.074485,1
-1.877402,-0.686904,-2.039109,-0.487656,1
1.136809,-0.533879,-0.345283,0.713757,1
-0.409486,0.42973,-0.669829,-0.614245,1
-0.259297,0.624185,1.878498,1.961905,1
0.008601,-0.770512,2.236144,-0.574695,1
0.388016,0.492668,-0.147078,0.863568,1
1.054634,-0.139512,-1.00236,-0.592697,1
-1.472284,-1.032496,-1.21933,0.772266,1
-0.228392,-0.576826,1.191639,-2.021499,1
-0.916739,1.408739,0.876993,-1.696545,1
0.592015,-0.76032,0.753292,-0.146928,1
0.251661,0.201635,0.619147,0.86124,1
1.721794,-1.004027,-1.063994,0.722625,1
-0.046555,0.198625,-0.105339,-0.038531,1
-0.363082,0.911581,-0.164207,0.283563,2
1.078769,-0.524079,0.116854,0.523001,1
0.302973,0.083648,0.619506,-1.164727,1
-0.401628,-0.278515,1.370795,-0.215007,1
-0.617837,-0.916475,-0.94765,0.402037,1
-0.39846,1.726754,-0.140901,-0.627336,1
-0.273795,0.308287,0.970584,0.835468,1
-0.712465,1.527652,0.122489,-1.235034,1
0.983695,-1.691276,1.011813,-1.381487,1
-0.07743,0.881522,0.492334,0.461746,1
0.622371,1.183716,-1.125623,-0.84022,1
-0.310577,-1.054239,-0.605851,-0.210233,1
0.532207,0.995451,-0.30425,1.959433,1
-0.313527,0.673787,-0.322532,-0.609602,1
0.416586,-0.919712,0.983275,0.146505,1
1.190124,0.136384,-0.727589,1.04247,1
0.609797,0.280527,-0.929131,-0.138256,1
1.167185,0.071379,-0.642375,0.361324,1
-1.266088,2.804593,-1.464368,-2.964372,1
0.655051,0.074341,0.13301,1.222524,1
1.063986,0.278013,-1.311207,-0.230205,1
-0.044099,0.277234,-1.239981,-0.306532,1
1.116041,-0.362874,0.059898,0.57248,1
-0.073946,0.931059,0.377686,0.874723,1
-0.103877,-0.960879,2.093716,-1.862931,1
-1.204553,0.530618,-2.007392,0.193725,1
0.117406,0.974744,-0.233939,-0.281826,1
1.514513,-3.076483,1.307546,-1.707128,1
-0.283429,1.265149,-0.284381,-0.641042,1
-0.997796,-0.088774,-0.704668,1.031129,1
0.986727,-1.030403,0.582958,0.157092,1
-0.439904,0.362682,1.67468,1.378062,1
0.692504,-1.440157,1.42814,-0.683083,1
-0.317655,-0.157077,1.036153,-0.931287,1
-2.794701,-1.604844,-2.096981,-0.192699,1
-0.013868,0.193327,0.882014,0.157388,2
1.54489,-1.143744,-0.790701,-0.101935,1
-0.053673,1.573146,-0.757906,-0.902435,1
0.962417,0.662597,-1.051795,-0.049755,1
1.364056,-0.387622,-0.477602,-0.376865,1
0.683094,-0.231872,-1.091641,0.127521,2
-0.150143,0.348237,-0.04715,-1.696949,1
-0.28902,-1.862064,2.140281,-1.919637,1
0.102549,0.146293,0.919453,0.246905,1
0.203971,0.542542,-0.203689,-0.695563,1
-0.505867,0.607409,0.155706,0.726751,1
1.477945,-1.853211,0.380484,-0.132239,1
-0.608894,1.589913,-0.564707,-1.690755,1
0.054081,-0.526943,1.29463,0.188163,1
0.801014,-0.236551,-0.790241,-0.422602,1
-0.371807,-0.504185,-0.502497,0.767629,1
0.488589,0.147286,0.534896,0.46778,1
1.719803,-0.44296,-0.967451,1.132156,1
-0.269973,0.329776,-0.226579,-0.069149,1
0.084921,1.387841,0.151629,1.160452,1
1.409143,-2.305973,0.447233,-0.960845,1
0.979498,-0.236095,-1.370937,0.264454,2
0.150928,0.300068,1.003225,-0.135665,1
0.603715,-0.407243,-0.430068,0.643407,2
1.579892,-1.156351,-0.114529,0.301328,1
0.671825,-0.776918,0.058347,-0.731102,1
-0.505952,-0.905047,2.22267,-0.698039,1
0.535501,-0.149301,0.383144,-0.551378,1
1.488841,-0.604115,-0.816528,0.552955,1
-0.062947,0.677758,0.810731,-0.47169,1
-0.857721,0.595492,-0.250426,-1.314216,1
0.850228,-0.535068,0.781117,-0.563066,1
0.94258,-0.880735,0.067155,0.530053,1
-0.144732,0.662948,-0.530286,-0.349992,1
-0.049303,0.892516,-0.037714,-0.944719,1
0.174423,-1.374896,0.505498,0.290229,1
-0.94761,-1.508714,-0.839943,-0.018678,1
-0.205329,0.248919,-0.149694,-2.275341,1
-0.034786,0.098206,1.239133,-0.000533,1
-0.056128,-0.675073,0.641745,-0.813396,2
0.109402,-0.531032,1.053152,0.013962,1
0.717662,-0.563998,0.0587,0.48789,1
-0.830956,1.253375,0.015008,-2.197975,1
0.23374,1.85576,-1.619148,-0.62702,1
-1.066402,0.85024,1.060352,-2.775536,1
0.540186,-1.072742,-0.380163,-0.346856,1
0.034564,-0.696463,-0.087062,-0.907675,1
0.02412,1.926993,-1.281894,-1.004814,1
-0.22931,0.617341,0.084318,1.199123,1
0.252453,-0.0389,-0.547468,-0.094089,1
-1.985847,-1.643914,-1.026447,0.51341,1
0.528485,-0.640463,-0.353976,-0.266143,1
0.492861,-0.853692,0.762677,-0.524758,1
0.37235,0.894433,-0.371053,-0.099357,1
0.517642,-0.327475,-0.502529,-0.850104,2
-6.289501,-2.27626,-1.359745,-0.846991,1
-0.783898,0.844017,2.235848,2.097174,1
-0.528634,0.508545,0.844231,2.261801,1
-0.568414,1.152608,0.89894,0.222112,1
-0.772633,0.283595,0.99964,-1.212299,1
0.407766,0.740986,0.178502,-0.52691,1
1.803436,-1.766199,-0.72158,0.238189,2
0.465567,-0.779596,0.347748,-0.297911,1
0.340902,0.47875,-0.096198,-0.196584,1
-0.413689,0.774763,0.986698,-0.243216,1
-0.093239,1.264375,-0.269409,0.553176,1
-0.072436,-0.028219,-0.71097,0.081072,2
-0.509838,0.046933,-0.829819,0.926337,1
-0.558458,0.697649,0.891658,-0.046567,1
1.517047,-0.689026,-0.589939,0.763344,1
-0.227243,1.036466,-0.317152,-0.028315,1
-14.154678,-4.14293,-3.417163,-2.081499,1
0.534065,-0.296954,0.790857,-0.407537,1
1.005437,-0.442406,-0.400698,1.190489,1
-0.904063,-0.874199,-0.152986,1.635807,1
1.102281,-1.086202,0.309495,-0.046765,1
-0.634988,0.407688,2.719987,1.038643,1
0.060089,0.536856,0.931953,0.706029,2
0.964612,-0.818436,0.126131,0.046884,1
0.120053,0.85626,-0.516509,-1.155365,1
0.305854,-0.09307,1.334381,0.66025,1
0.681526,-0.522735,0.026806,-0.264743,1
-4.491812,-1.649283,-0.219042,0.769408,1
-0.077441,-0.418428,0.476669,-0.866738,1
0.073152,0.26322,0.171039,-0.800866,1
1.102164,-0.73326,-0.069468,-0.296634,1
-0.084868,0.711397,0.456532,-0.0127,1
0.209781,-0.06041,0.882719,-0.50314,1
-0.451198,0.509532,1.009716,-1.065218,1
0.607108,-0.311339,0.328019,1.352769,1
2.331318,-1.484295,-1.678582,0.353643,1
0.444091,-0.301481,0.207482,-0.333532,1
0.882138,-0.493983,0.053896,0.124924,1
0.645843,0.236562,-0.391282,-0.024006,1
-3.464668,-1.93984,-1.718233,-0.110504,1
1.177778,-0.329262,-1.013717,0.769023,1
-4.961982,0.704355,1.382969,1.281381,1
-0.255645,-0.262069,1.770317,-0.627084,1
-0.423446,0.885714,0.795464,-1.126898,1
-0.473562,1.451573,-0.676633,-1.300307,1
1.208017,0.036882,-0.705088,0.347482,1
2.117922,-1.976045,-0.552454,0.055023,1
-0.177269,1.009308,0.218052,-1.468879,1
0.732412,0.264032,-1.231784,1.061983,2
-0.235776,0.199701,0.140005,-0.26272,1
0.496661,0.111998,0.152052,0.280201,1
-0.273829,0.834395,0.933432,-0.342419,1
0.588081,-0.35394,0.388741,-1.138822,1
-3.339159,0.183545,0.351847,1.229472,1
-3.895797,0.622116,1.57612,1.475261,1
-0.353938,-0.887075,-0.981617,0.567679,1
0.917698,-0.419038,-0.642036,0.444551,1
-0.34533,-0.65432,1.824484,-2.323268,1
-0.382807,0.242092,1.360416,-0.235778,1
0.874552,-0.380095,0.249308,0.306244,1
0.043674,0.199033,0.461813,0.518368,1
0.477161,-0.140951,-0.201438,0.107758,1
0.789662,-0.475996,0.057611,0.616248,1
-0.534858,-0.770426,-0.331332,1.228943,1
-0.221815,1.796972,-0.841798,-0.603961,1
-0.296426,0.994659,1.458132,-0.45721,1
0.23465,1.250772,-0.696939,0.947353,1
-0.152046,0.748517,-1.052975,-0.47526,1
0.183048,-0.038918,-0.227768,-0.435625,2
0.779901,-0.540589,-0.396138,0.149289,1
-0.280477,1.382601,0.658733,1.229205,1
-0.198378,0.103244,0.40938,-0.558077,1
0.119912,1.355911,-1.425809,-0.020662,1
-9.00042,-0.967459,1.697415,2.323506,1
-0.21096,0.173813,-0.171003,1.358797,1
-0.351516,1.199377,0.046217,-1.234105,1
-0.099611,0.362187,-0.195023,-0.219573,1
1.719973,-0.828481,-0.977943,0.267316,1
1.03866,-0.63687,-0.023306,0.315609,1
-0.122536,-0.456955,0.218311,-0.286125,1
-0.138874,-0.342588,-1.063969,-0.370869,1
-0.296809,1.089866,0.460035,0.144673,1
-0.093041,-0.403245,0.336597,-0.276221,1
0.510091,-0.753738,0.525822,0.168289,1
-0.935337,1.715168,1.026422,-0.726483,1
0.079837,0.040979,-0.395474,0.08728,1
-0.654379,-0.474483,-0.910612,1.0295,1
-0.521628,0.518821,-1.070775,2.019749,1
-0.327715,-0.713623,-1.189172,-0.386967,1
-0.027547,0.936777,-0.061722,-0.371176,1
0.025835,-1.156882,0.772245,-1.768929,1
0.398923,-0.083134,0.997296,1.029126,1
-0.407585,1.096014,0.58572,-0.196973,1
0.316809,-0.078486,0.967005,1.512425,1
-0.057711,-0.314721,1.418752,-0.987977,1
1.158893,-0.931191,0.146786,0.725979,1
-0.642359,0.010776,2.062284,-1.473379,1
0.516797,0.622392,-0.411678,-0.029456,1
0.085394,1.187906,-0.520099,-0.602695,1
-0.501581,0.581746,0.229761,-0.784331,1
-0.433125,1.684783,-0.013829,-0.40003,1
-0.361656,0.626206,-0.00769,0.071602,1
1.316669,0.19185,-1.367134,0.731533,1
-0.687751,-0.965029,-1.432585,0.360432,1
0.210075,0.568442,-0.143343,0.29942,1
-0.53209,1.557636,-0.03444,-1.176894,1
-0.770257,0.993811,-0.419034,-0.055806,1
1.060764,-1.277197,0.647074,-0.35511,1
-0.902917,1.394686,-0.879075,0.151224,1
0.694814,0.206904,0.058936,1.104423,1
-0.631245,-1.202428,-1.583715,-0.212735,1
-0.192926,0.452929,1.759291,-0.278145,1
-0.367226,-0.520862,-0.496389,0.223548,1
0.558102,0.130762,-0.117205,0.455592,1
-0.234661,0.374192,-1.138969,-0.221184,1
-3.195399,-0.000916,-1.321179,0.812574,1
-0.23352,0.847613,1.186478,1.695642,1
-0.045044,0.240205,1.900603,0.896304,1
-0.215959,-1.233186,-1.135914,0.058821,1
1.04699,-1.228026,-0.398389,-0.333553,1
-0.431159,0.648348,0.978015,-0.592112,1
0.122424,-1.287292,0.219851,-0.385561,1
0.724121,-0.637484,0.338923,-0.477374,1
-3.38024,-1.414853,-0.692337,0.914723,1
0.360907,-0.681575,1.411981,-0.42773,1
-0.15844,0.377664,-0.297389,0.306361,1
1.439326,-1.304114,0.056486,0.204226,1
-0.278009,0.383702,0.363671,0.220189,1
0.428534,0.386696,-0.555081,-0.187411,1
-0.003015,-0.365522,0.522881,1.066421,1
-0.42998,0.685292,1.772009,0.815034,1
1.004161,-0.802459,-0.541381,0.198661,2
0.229622,0.215767,0.000571,-1.326671,1
-6.967583,-1.535241,-1.154838,-1.276904,1
-0.28772,-1.236855,2.537323,-1.499653,1
-0.366231,1.030889,0.27566,-0.090131,1
-0.367803,-1.592948,0.638898,0.029656,1
-9.56674,1.285895,1.20959,3.612824,1
0.583161,-0.615961,0.619865,0.456404,1
0.793934,-0.43009,0.88741,-0.02372,1
0.493723,-0.855546,-0.500525,0.759109,1
0.391225,-0.050788,0.223862,1.213849,1
0.711127,-0.065318,-0.480499,-0.553969,1
0.71682,-0.951856,0.84899,0.03647,1
0.044356,-0.955752,0.457948,-0.812602,1
-1.244719,-0.200201,-1.339997,-0.691841,1
1.181428,-0.995234,0.210346,0.194319,1
0.675914,-1.938821,1.855405,-2.101346,1
0.311523,-0.735792,1.208789,-0.116182,1
0.626351,-0.397524,0.536626,0.521327,1
0.448492,1.453127,-0.884667,-0.408044,1
-6.464376,-0.572702,-2.32237,-0.302091,1
-0.699924,1.474834,1.015027,-0.113979,1
-0.4902,0.509737,1.463987,-0.900261,1
0.389853,-0.175435,0.97819,0.741077,1
0.830183,0.50291,-0.503435,1.415779,1
0.949802,-0.186796,-0.802223,0.252775,1
-0.479896,0.675912,-0.297178,-0.781437,1
-0.333007,1.83469,-0.210477,-0.324384,1
0.000737,1.332061,-0.014192,0.142413,1
2.331019,-1.198281,-1.468415,0.448691,1
0.320683,-0.152428,1.088972,-0.321657,1
0.678211,1.167379,-1.252255,0.869307,1
0.582064,-0.400463,0.367013,-0.259824,1
-0.22508,0.512293,0.172465,-1.61345,1
-0.65511,0.973695,0.759964,-0.499585,1
-1.281228,-0.780601,-0.311142,-0.124309,1
-0.138737,1.660439,-0.78899,-0.375688,1
1.129967,0.231505,-0.999876,0.599648,1
1.468196,-0.665139,-0.195137,-0.05572,1
0.192449,1.496381,-1.169834,-0.022057,1
-0.16858,-0.514298,0.373123,-0.14584,2
0.581055,0.136307,0.275954,0.109919,1
-0.130482,1.10517,-0.531413,0.197635,1
0.605485,-0.690492,0.543777,0.812944,1
1.507967,-0.484151,-0.735778,0.291495,1
0.045806,1.132779,-0.270541,-0.211943,1
0.484778,0.426935,0.044829,0.221967,1
-0.421522,1.458204,0.365633,-0.463239,1
0.918376,-0.760115,0.391614,-0.074644,1
-0.586137,0.433208,1.095064,-1.951875,1
-0.985571,-2.348373,0.099888,-0.311225,1
0.78973,-0.557829,0.284198,-0.007195,1
-0.038788,1.052814,0.240344,0.012901,1
0.620529,0.861305,-0.540426,0.317582,1
-3.451653,-0.577472,0.152275,0.398899,1
0.525176,0.080568,0.09481,0.307354,1
-1.042285,2.162023,0.396108,-0.065389,1
-0.501033,-0.253759,0.610552,-0.772379,1
-0.119547,0.473444,1.075259,-1.063729,1
-0.365392,-0.379839,0.575677,1.640552,1
0.118841,-0.099098,0.616251,-1.316372,1
-2.159383,-1.314529,-0.437986,-0.492484,1
-2.85209,2.143694,-2.576054,1.848145,1
0.281844,0.01614,0.63435,0.516403,1
-0.322165,1.288732,0.563096,1.473512,1
0.860658,1.489053,-2.117408,0.024071,1
0.477842,-0.355068,0.219096,-1.118102,1
0.478256,-0.738259,0.186411,-0.329077,1
0.192374,0.265169,0.014369,0.757679,1
0.892557,-0.204747,-0.780596,-0.12835,1
-0.377136,1.133244,-0.213537,-0.72327,1
-0.836341,0.330975,0.244087,-0.092934,1
-0.17935,0.827441,-0.99983,-0.079575,1
-0.272443,1.143588,0.490376,-0.107168,1
1.133189,-0.671711,-0.604788,0.400792,1
1.403682,-0.772469,-1.297973,1.116726,1
-0.624918,-0.522466,-0.680742,2.314434,1
0.763335,-1.837539,2.223877,-1.587132,1
0.877615,-0.632574,-0.068231,-0.096796,2
0.457055,-0.304321,0.654591,0.564486,1
0.374631,-2.123715,2.315908,-2.257017,1
-0.101739,-0.025884,-0.042973,-1.881565,1
1.854799,-1.223623,-1.687478,0.648211,1
0.120119,1.564511,-0.755539,-0.488701,1
1.135408,-0.61533,-0.329679,0.132659,1
-0.343749,1.227211,1.013377,0.244829,1
1.551667,-0.75101,-0.444907,0.273501,1
0.557381,-0.365923,-0.632454,1.092578,1
0.040204,0.649375,-0.014078,-0.856381,2
-0.24542,0.27119,0.180284,-0.849551,1
0.620772,0.621558,0.057124,1.24639,1
-0.601924,0.727024,0.43802,-1.490985,1
0.790148,-1.144854,0.216853,-0.4275,1
-0.934548,0.726562,0.522662,-0.751292,1
0.07815,0.871178,-0.047521,0.454016,1
-0.90931,-1.541125,1.138532,0.890923,1
0.091385,1.713172,-0.563108,1.353011,1
0.809241,-0.463932,0.431034,0.263685,1
0.591196,-2.016627,1.875178,-1.054716,1
0.081544,-0.147318,0.352518,-1.148686,1
0.633617,0.291582,0.337326,-0.586405,1
-0.804045,-0.070081,-1.164131,-0.452964,1
0.050314,0.930147,0.585429,-0.083368,1
0.231384,1.296476,-0.903516,-1.237698,1
1.105866,0.533992,-1.688918,0.573043,1
1.790855,-1.277582,-0.102976,-0.462577,2
0.59701,-0.535606,0.34152,1.036471,1
1.645435,0.624625,-2.786134,0.728524,2
-1.685679,-2.008298,0.707341,1.303473,1
0.178038,2.261038,-2.625573,-1.912928,1
0.173117,-0.340782,1.119842,-0.56506,1
-0.917879,1.088798,2.708038,1.949463,1
-0.135015,0.36106,0.713618,-1.256497,1
1.37311,-1.462051,0.059585,0.160915,1
-0.09862,0.219736,0.95677,-1.026653,1
0.178895,-0.463756,1.327706,-0.183852,1
-0.029923,1.200734,0.426529,1.016326,1
-1.244786,-2.394807,0.42415,0.916406,1
