@relation 'R_data_frame_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R1.0-A5-M-1'

@attribute -0.645V2-0.63V3-0.295V5-0.278V4+0.149V1 numeric
@attribute '-0.772V1+0.45 V4-0.281V3+0.271V5-0.221V2' numeric
@attribute 0.608V1+0.546V5+0.523V4-0.197V3-0.142V2 numeric
@attribute 0.736V5-0.663V4-0.107V1-0.08V2+0.006V3 numeric
@attribute -0.713V2+0.696V3+0.083V4-0.009V5-0.004V1 numeric
@attribute Class {1,2}

@data
0.999234,-0.501015,0.1686,0.629588,-0.017537,1
-0.407103,0.389396,-0.669837,-0.093469,0.371297,2
0.854342,-0.790845,0.165852,0.679048,-0.068514,1
0.718411,0.121806,-0.695049,0.124939,0.320408,2
-0.024694,0.120434,0.544387,-0.272393,0.146563,2
0.658625,0.300571,-0.161821,1.353267,-0.037068,1
-0.106317,1.502929,-0.627402,-1.06472,0.017991,1
-0.654059,1.195281,0.011962,-2.792233,-0.034263,1
-2.012527,-0.694586,-0.825935,0.234233,-0.030496,1
-0.288893,0.72222,0.535071,0.782717,-0.061777,1
-0.542596,-0.126012,-0.970978,-0.834381,0.073053,1
0.533338,0.563652,-0.531065,0.114638,-0.012852,1
1.15412,-0.727276,-0.399354,0.161396,0.000634,1
-2.646852,-1.410634,-1.562449,-0.12727,0.197691,1
0.531398,0.052532,-0.216123,0.523146,-0.07042,1
-0.610853,0.359711,-0.050665,-1.936356,-0.070819,1
1.847244,-1.606112,-1.53493,0.54578,-0.037632,1
0.459744,0.03984,-0.803401,0.28638,0.274332,2
-7.565734,-0.810188,0.120972,-0.1569,1.369369,1
-0.386893,1.208349,0.47993,0.333164,-0.033842,1
-0.032027,1.045954,0.067033,0.080347,-0.02674,1
-3.690427,-0.804665,-1.085776,0.845634,-0.122926,1
0.164832,0.153414,0.699207,-1.252289,0.027754,1
-0.479706,0.726408,0.242075,-0.182888,-0.074126,1
0.540335,-0.005095,-0.309379,0.29356,-0.089183,1
-0.761316,1.373347,0.341264,0.048367,-0.140365,1
0.173194,0.724883,-0.263008,0.083751,-0.02288,1
-3.157394,-2.363766,-2.239717,-0.311194,-0.336215,1
1.013496,-0.600067,-0.091923,-0.801272,0.064707,1
-0.660929,-0.07272,1.477628,-0.843891,-0.061359,1
0.054676,1.119424,0.284824,0.160941,0.00369,1
0.201124,1.327245,-1.348156,-0.932573,-0.033264,1
-0.244106,0.486941,0.581186,-0.10348,-0.052576,1
0.737541,-0.330757,0.321375,0.050783,-0.017056,1
1.279752,-0.836554,-0.869466,0.272945,0.188619,2
-0.291321,2.383288,-1.881703,-1.24079,-0.005594,1
-0.996887,-1.910633,-1.299025,-0.436277,0.085732,1
-0.34287,0.82522,0.13034,-0.166421,-0.048649,1
0.874457,-0.865554,0.740991,0.397834,-0.039793,1
-2.015843,-1.776511,-1.908595,-0.464663,-1.210931,1
0.03984,0.077509,1.317002,0.593121,-0.038949,1
-0.495718,1.649045,-0.672688,-1.182105,0.033783,1
-1.039403,1.445026,1.504399,1.187171,-0.088651,1
-0.241008,0.58072,0.917957,0.046964,0.045883,1
0.443556,0.615858,-0.68626,-0.214532,-0.018178,1
0.277119,-0.307022,0.384412,-0.046941,-0.034256,1
-2.961067,-1.244313,-1.315417,0.585382,0.018979,1
-0.754551,-0.671863,-0.112351,-0.146203,-0.03374,1
-0.245296,0.923161,-0.199135,-0.646949,-0.009999,1
1.096098,-2.007145,0.265238,-0.519665,-0.101198,1
-0.017111,-0.403081,-0.272567,-0.870257,-0.026516,1
-0.431745,0.250694,1.281424,-0.375977,-0.126819,1
1.427185,-1.61186,-0.124042,-0.235437,-0.029616,1
0.277403,-0.234616,1.23514,0.476198,-0.02229,1
0.24979,1.126894,-0.64519,0.316485,-0.149961,1
0.936485,0.040597,-0.470811,0.842698,-0.024162,1
0.453643,-0.741493,-0.120909,0.110915,0.292927,2
-5.088133,-1.380093,-1.687211,-0.529903,-0.570628,1
0.384706,-0.129066,0.365169,0.876157,-0.087301,1
1.38913,-0.773051,-0.299866,0.470486,0.026783,1
0.688055,0.311772,-0.423144,0.140825,-0.005502,1
-0.969969,2.443112,-1.009724,-1.545077,-0.000518,1
-6.11769,-1.515332,-0.237453,-0.343529,1.07079,1
1.520476,-0.842284,-0.523812,0.707282,-0.043288,1
0.849142,-1.057832,0.199178,-1.054214,-0.133829,1
0.20357,-0.110483,0.418502,-0.379437,0.19814,1
-0.617608,0.273398,2.029032,0.263248,-0.024148,1
0.753001,-0.647582,-0.183068,0.418241,0.303571,2
0.490137,0.465399,-0.492046,0.313251,-0.02998,1
-0.39438,0.795723,1.345998,2.178609,-0.145134,1
-0.598288,0.887371,0.229341,-0.732677,-0.021319,1
-0.323657,1.134946,0.208106,-0.462514,0.006273,1
-0.176598,1.143695,-0.785276,-0.945049,-0.051471,1
1.171951,0.293186,-1.130545,0.564587,0.038553,1
0.369758,-0.010421,0.247936,0.119428,-0.0286,1
1.471593,-1.145773,-0.795531,0.781753,0.158186,2
-0.831371,1.754759,0.603371,1.192977,-0.091255,1
-0.169283,1.540735,-0.104549,-0.128848,0.032116,1
1.162459,-0.848704,0.216271,0.417252,-0.064442,1
-1.31669,0.057767,-1.027808,0.902468,0.02112,1
-0.283938,0.102523,0.077404,-0.99935,-0.14298,1
0.442224,-1.402676,-1.291264,0.533897,0.086702,1
0.520896,-0.616376,-1.546383,0.595929,-0.137058,1
1.599383,-1.068279,-1.149173,0.470079,0.011179,1
-1.708873,-0.556376,-0.606553,1.456532,-0.016142,1
0.10213,1.567233,-0.634974,-0.987545,0.083549,1
0.161618,0.534677,-0.170975,1.130763,0.322606,2
0.238112,-0.37391,-1.080711,-0.508925,-0.078144,1
0.133633,0.53191,0.251877,-0.776469,-0.079786,1
-0.140351,1.696786,-0.189667,-0.403352,-0.018284,1
-0.213726,0.942359,0.003655,-0.904502,-0.04298,1
0.145761,0.322829,0.249398,-1.431324,0.069166,1
1.356144,-1.262645,-0.870626,0.369419,0.196045,2
-0.384477,1.076319,0.643284,-0.858765,0.005264,1
0.445638,-1.466335,2.233314,-0.833483,0.002034,1
0.152878,0.26814,-0.53771,0.109085,0.207405,2
0.918659,-0.309918,-0.147471,0.608491,0.041686,1
1.033928,-0.721282,0.229312,0.586153,-0.021343,1
0.085592,2.148906,-2.280536,-0.872301,-0.093211,1
1.63468,-0.776288,-1.351274,0.444875,-0.062838,1
0.803569,-0.523487,0.682715,-0.245397,0.080103,1
-0.190805,1.133548,0.424755,-0.328247,-0.023259,1
-0.353993,0.333272,0.777141,0.487739,-0.067976,1
1.208088,-0.653301,-0.496812,0.46857,-0.045406,1
-1.006036,-0.716706,-1.07011,0.06585,0.20806,1
-0.09801,0.411044,0.741945,-0.530067,-0.023876,1
1.717784,-0.709919,-1.057586,0.6432,0.00372,1
-0.593907,0.52656,2.498641,1.20068,-0.051793,1
-0.571213,0.140675,1.280225,-1.976168,-0.039656,1
0.889112,-0.06373,-0.856134,0.120941,-0.048833,1
-0.052821,0.69515,0.247269,-0.428103,0.006992,1
0.412534,0.181167,0.58101,0.704758,0.036694,1
1.056295,-1.44143,-0.020793,-1.185406,-0.026055,1
0.656425,-0.762588,0.944009,-0.626806,-0.045797,1
1.116049,-1.136497,0.098608,0.360178,-0.026391,1
0.442385,-0.138365,0.551037,-0.127911,-0.004569,1
0.405027,0.060161,0.49253,-0.463766,-0.04789,1
0.054088,0.086706,-0.077025,-0.486537,-0.060581,1
-0.856196,1.701418,0.010989,-1.343186,0.066014,1
-0.727687,0.966369,0.227919,-1.470436,-0.051352,1
0.804682,-1.154075,1.055484,-1.243338,0.026492,1
2.110107,0.847741,-0.99359,1.039327,0.440864,1
0.138997,-1.556754,-0.258848,-0.06716,-0.013186,1
-0.237631,-0.023092,0.64906,-0.797675,-0.092344,1
-0.523905,0.360747,0.23512,-2.088545,-0.079986,1
0.440216,0.388374,0.589092,0.320905,-0.057803,1
1.193847,-0.934593,0.253079,0.307233,0.04002,1
0.656984,0.773057,-0.88568,1.128356,-0.020408,1
1.127711,-0.750123,-0.486697,-0.020352,-0.121677,1
-3.230552,-1.283805,-2.375863,-0.728581,0.296385,1
-0.569251,0.531278,0.932411,0.520398,-0.131515,1
-0.276164,0.630934,0.199934,-1.029629,-0.073835,1
-1.448716,-1.286947,-1.521391,0.710472,-0.147771,1
0.595006,-0.273358,0.485794,0.792487,-0.095221,1
0.327608,0.474774,-0.09666,1.400719,-0.169828,1
0.553225,-0.210758,0.587823,-0.883916,0.028016,1
-1.090765,1.294872,2.4029,2.1461,-0.011485,1
-0.223407,1.54177,-0.309195,-0.65907,-0.081994,1
0.310786,-1.692996,-0.621207,0.105619,-0.206933,1
0.816512,-0.704046,0.478331,-0.76543,0.058643,1
1.007922,-1.647814,-0.080338,-0.675983,0.29381,2
-0.508235,1.270745,-1.691532,-0.26917,0.010118,1
1.774001,-0.734778,-0.948561,0.43714,0.002992,1
0.83151,-0.62783,0.497419,0.060288,-0.044131,1
0.310955,0.179082,0.711017,-0.123743,0.037349,1
0.291895,0.105821,0.22523,0.62221,-0.081939,1
0.121993,-1.328182,2.040847,-1.712963,-0.050924,1
-0.036196,-0.293705,-0.921585,0.170243,0.156151,1
0.853915,0.743366,-0.161344,1.882938,0.154899,1
-0.863204,-0.669751,2.498188,-1.237264,-0.203708,1
0.110785,-0.118906,1.12651,0.815573,-0.142652,1
-0.54687,-0.112309,1.09234,-1.688997,-0.053952,1
-0.522011,1.323483,0.771161,0.71337,0.096299,1
1.069369,-0.238385,-0.135861,0.056526,0.044816,1
0.461614,0.663041,-0.570192,-0.060099,0.004079,1
1.768048,-0.253034,-1.635311,0.636438,0.055396,1
-0.094261,-1.137287,2.463747,-0.869425,-0.068243,1
1.075308,-0.027032,-0.410744,1.587024,-0.076745,1
-0.18283,0.011444,0.599587,-0.15606,-0.044264,1
1.347832,-0.529991,-0.171758,1.116334,-0.012627,1
0.603021,0.018953,0.175208,0.894303,-0.026864,1
0.541923,-0.730499,0.490512,-0.290141,0.219985,2
-2.142865,-1.382764,-1.678377,-0.19994,0.09726,1
-0.284401,-0.351551,1.080767,-2.600461,-0.067964,1
0.22181,0.719371,-0.268221,-0.725249,0.028421,1
0.686646,-0.541205,-1.28892,0.339351,0.410458,2
0.594228,-0.200496,-0.109439,0.947027,-0.052656,1
1.444392,-0.855178,-0.648162,0.405455,-0.050046,1
0.157482,-1.510496,-1.516404,0.521735,-0.178107,1
0.334125,-0.017364,0.3908,-1.146116,0.112655,1
0.927555,-0.890787,0.700836,-0.478383,0.04217,1
-0.127267,0.136591,0.096318,0.138166,-0.032598,1
-0.198591,-1.224353,-1.220644,0.775477,0.573475,1
-0.375606,0.578406,0.311938,1.176684,-0.018192,1
-0.959341,1.366394,0.641226,-0.595381,-0.134235,1
0.563034,-0.767496,1.576332,-0.494318,0.144224,1
1.587669,-1.2684,-0.276735,-0.059323,0.051949,1
0.629234,0.693905,-0.4542,0.001676,0.053347,1
0.353004,-0.600067,0.296415,-0.740818,-0.055712,1
0.943528,-0.900041,-0.048884,-0.875035,0.017894,1
0.106885,0.107014,-1.242926,0.722379,0.003438,1
-0.259198,1.066758,0.534426,-1.049332,0.158559,1
-0.745175,0.47803,2.122297,-0.120534,0.055157,1
0.139218,-0.504034,1.205919,-1.204957,-0.045801,1
-0.222815,0.996308,0.315552,-0.923771,-0.000431,1
1.476455,-1.146846,-0.439997,-0.034103,-0.001103,1
-0.507607,0.949002,0.548372,-0.660641,-0.049331,1
-0.213684,-0.623538,-0.908173,0.277689,0.018182,2
1.240481,-0.630691,-0.115719,-1.030962,0.164743,1
0.523854,-0.706364,0.443808,1.194407,0.041192,1
1.032591,-0.304959,-0.187974,-0.277545,-0.014379,1
-0.544148,1.342949,-0.395495,-0.0113,-0.05238,1
0.804766,-0.516073,0.506917,0.70914,-0.022638,1
1.11952,0.181554,-1.764609,-0.664645,0.010146,1
-10.338351,-3.426534,2.893138,2.02536,1.240051,1
0.887487,-0.553257,0.194436,0.218319,0.020284,1
-0.414763,-1.131801,-1.043327,-0.010577,-0.105908,1
-0.095491,0.402236,0.405823,-0.081061,-0.036623,1
1.671714,-0.752858,-0.971285,0.26326,-0.027139,1
0.398062,-1.046898,1.256435,-0.704548,-0.02919,1
-0.379963,0.515785,-0.410443,-0.793977,-0.118294,1
-0.314628,1.263179,-0.737479,-0.596748,0.046214,1
-0.743892,-1.768056,-1.904303,0.889045,-0.29576,1
0.21202,0.38821,0.36921,0.671918,-0.021065,1
-2.024869,-0.712592,-0.39416,1.752778,-0.27343,1
-0.021215,-0.193367,-0.214873,-2.023975,-0.088398,1
-0.479424,0.903105,0.350383,-1.067268,-0.025486,1
0.409503,-0.341303,0.803798,0.251899,-0.039567,1
0.490387,-0.735475,0.113189,0.022007,0.227616,2
1.97367,-1.071705,-1.420049,0.494918,-0.033987,1
0.483778,-0.009917,0.052515,-0.00259,-0.003883,1
0.235965,1.503609,-0.653163,-0.031031,0.059973,1
-3.350513,-1.848942,2.556075,3.37641,-0.668673,1
-0.057142,0.807338,0.691357,-0.321603,0.059719,1
0.777536,-0.627826,-0.653069,0.82993,-0.142398,1
-0.759439,0.956738,-0.115568,-1.533372,-0.168915,1
0.28763,0.905189,-0.516138,-0.216579,0.022098,1
-0.284043,0.726534,-0.329861,-1.148384,-0.075972,1
0.863682,-0.645721,0.791972,0.149318,0.041756,1
0.954111,-0.823697,0.093289,-0.270473,-0.085637,1
-0.379532,-0.501599,1.297779,-0.547511,-0.080561,1
1.603652,-0.54667,-1.58529,0.700633,0.229325,2
1.059154,-0.425048,-0.296774,0.035522,0.02316,1
0.362533,-0.347464,0.850625,0.380504,-0.012741,1
0.434939,-0.63959,0.136748,0.060751,-0.053615,1
0.457705,1.482419,-1.562957,-0.629325,-0.073109,1
0.635599,-0.761155,0.355613,0.633119,-0.044592,1
1.614827,-1.127136,-0.933629,0.554775,0.121231,1
0.224104,0.273749,0.461342,-0.627786,-0.021419,1
-0.521079,1.386553,-0.96903,-1.345044,-0.037172,1
-0.757998,1.105382,0.049457,-0.650892,-0.041135,1
0.460752,0.53465,-0.437792,0.526987,-0.001094,1
-0.781542,0.835294,1.049679,0.453428,-0.104768,1
1.279008,-1.365481,0.130435,-0.876465,0.038327,1
-0.265919,0.852832,1.067612,0.852185,-0.038251,1
0.359124,0.513497,0.153251,-0.883452,0.001474,1
1.003013,-0.873615,-0.596324,-0.431382,-0.092487,1
0.847876,-2.249026,1.414668,-1.552564,0.032595,1
-9.487909,2.617908,3.297642,9.499932,-0.866846,1
1.852427,-0.107911,-1.485353,0.898832,0.153822,1
1.027234,0.39004,-0.842693,0.698746,-0.024197,1
-0.674236,0.949938,-0.028905,-1.327894,-0.097401,1
-0.04268,1.115019,0.339182,1.327331,-0.022078,1
0.009384,0.410509,0.860028,0.28574,0.038929,1
0.899997,-1.084068,0.711579,0.084975,-0.110202,1
2.027647,-1.190012,-1.338746,0.35026,0.039684,1
-1.900657,-2.922703,0.080207,0.459425,-0.213956,1
-0.013659,0.385084,1.103069,1.156486,-0.039801,1
-0.458679,1.287774,0.231161,0.876607,0.069535,1
0.918393,-0.342849,0.080761,1.297462,-0.011939,1
-0.918578,0.697615,0.773749,-2.199219,-0.086904,1
-0.838534,0.72236,-0.252996,-1.248607,0.053588,1
1.260137,-1.199179,0.076124,-0.638261,-0.065476,1
0.087503,0.232578,0.933811,-1.131287,0.103303,1
0.052049,0.878971,0.099653,0.777817,0.001932,1
-1.143934,-1.451654,-1.417548,0.082894,-0.293337,1
0.569988,0.987734,-0.845458,0.46475,-0.076075,1
-0.172984,-0.192714,-0.224952,0.630823,-0.041055,1
-0.810874,2.358435,0.197385,0.447526,0.009205,1
-0.476906,0.133135,1.022595,1.098883,-0.226806,1
1.388426,-0.71756,-0.560562,0.230423,0.023234,1
0.476546,-0.743111,0.311926,-0.890291,0.198338,2
0.385185,-0.014453,0.346531,-0.416786,0.072775,1
-0.594206,0.553685,0.573466,-0.112362,-0.128524,1
-0.399564,-0.062483,1.238723,-0.835547,-0.139983,1
0.832623,-0.5513,0.825934,0.542068,0.02416,1
0.13978,0.361397,-0.687695,0.199478,-0.027345,1
0.012234,0.191286,-0.141649,-0.368597,0.188576,2
-0.156158,0.611599,0.777844,0.166637,-0.009074,1
0.285291,0.213841,0.052152,-0.178497,0.019522,1
0.421537,0.82088,-0.401552,-0.066236,0.004277,1
0.780538,0.473355,-0.849237,-0.348069,0.023272,1
0.783385,0.864121,0.086419,0.79011,-0.247649,1
-0.122406,0.584857,0.641682,0.279997,-0.022935,1
-0.198973,1.332747,0.15676,0.13292,0.009175,1
0.123745,-0.22201,0.280866,-0.166652,-0.010747,1
1.056433,-0.229302,-0.208234,0.575395,0.04048,1
1.078136,1.530227,-2.851896,-0.014821,0.020916,1
0.403041,-0.542215,-0.851894,0.07047,-0.034593,1
0.751459,-0.06597,-0.205709,0.449257,-0.029211,1
-1.325032,-0.844994,-1.128794,0.797878,0.350452,1
0.170757,-0.298909,1.641799,-0.137842,-0.029853,1
1.00243,-0.339154,-0.409506,0.80874,0.000529,1
0.681046,-0.310277,-0.868918,0.171322,0.314678,2
-0.485173,0.774235,1.29117,1.424872,-0.011264,1
-5.775386,-1.009371,-0.59958,0.754596,-0.366451,1
-0.112385,0.930661,0.165149,-1.466043,-0.012366,1
0.374799,-0.109816,0.771377,0.757259,-0.049241,1
-0.315012,1.147218,-0.702784,-0.677971,-0.060709,1
1.302309,0.098518,-0.755783,0.105558,0.112171,1
1.008749,-0.733792,0.886412,0.34979,0.089803,1
0.767915,-0.600606,0.203996,0.758421,0.003903,1
-0.300157,0.898579,-0.209263,-0.412816,-0.043913,1
0.197614,0.69044,-0.56305,-0.259583,-0.009381,1
0.218484,-1.168794,1.539548,-0.865961,-0.041371,1
0.795563,0.495949,-0.268598,1.068527,-0.016462,1
0.11486,0.721591,0.015219,-0.595497,-0.010038,1
-6.366378,1.64889,3.257116,6.373932,-0.480866,1
-0.333752,-1.185868,0.397289,0.264133,0.057059,1
-0.084429,-0.588973,0.43528,-0.740179,-0.087121,1
-0.410057,-0.02188,-0.338334,-0.443714,-0.05428,1
0.66577,0.102158,-0.046322,0.050414,0.005269,1
0.47384,-0.115626,0.543332,-0.810896,0.03006,1
0.197008,-0.514777,0.802168,-0.470693,-0.060903,1
-0.024491,-0.659081,-1.364668,0.186017,0.188402,1
-1.014682,2.37014,-0.648391,-1.674704,-0.096096,1
2.003465,-0.906114,-0.887672,0.246111,0.200921,2
-1.334716,1.950683,0.149556,-1.849799,-0.208033,1
0.298928,-0.828149,0.715101,-0.684816,-0.135176,1
-5.02451,-1.902658,-2.186727,-1.435877,0.07598,1
-0.209705,-0.020532,-0.44322,0.260448,0.274133,2
0.396429,1.304373,-0.6149,1.043195,0.004393,1
0.235191,1.172668,-0.585696,-0.201799,0.052285,1
0.741292,0.111745,-0.51241,-0.210119,-0.009196,1
-0.663347,-1.76923,-0.83559,0.829172,0.074732,1
-0.267721,0.179737,0.467262,-0.531338,-0.013141,1
0.070454,0.408627,0.52767,-0.559946,-0.043345,1
0.618029,-0.163463,0.255564,0.864904,-0.016757,1
-0.378881,1.390062,0.830443,0.610643,0.005996,1
0.350117,0.621478,0.140789,0.694916,-0.022986,1
-0.902984,1.571854,0.317531,-1.10213,0.005333,1
0.819335,-0.727977,-0.064711,-0.390431,0.02534,1
-0.554659,-1.302725,-1.289291,-0.42502,0.062885,1
2.113793,-1.183106,-1.167376,0.148776,-0.011472,1
0.024827,-0.254817,1.14636,-0.180613,-0.043526,1
0.166964,-0.86298,1.452681,-0.539313,-0.039117,1
-0.458445,0.868593,-0.186529,-0.177956,0.014179,1
-1.136738,1.290616,0.428136,-1.499379,-0.113755,1
-0.368981,0.780623,-0.889463,-1.074485,-0.010257,1
-1.877402,-0.686904,-2.039109,-0.487656,0.037449,1
1.136809,-0.533879,-0.345283,0.713757,-0.119715,1
-0.409486,0.42973,-0.669829,-0.614245,-0.028121,1
-0.259297,0.624185,1.878498,1.961905,0.058144,1
0.008601,-0.770512,2.236144,-0.574695,0.05357,1
0.388016,0.492668,-0.147078,0.863568,-0.022995,1
1.054634,-0.139512,-1.00236,-0.592697,-0.036102,1
-1.472284,-1.032496,-1.21933,0.772266,-0.040332,1
-0.228392,-0.576826,1.191639,-2.021499,-0.098415,1
-0.916739,1.408739,0.876993,-1.696545,-0.012066,1
0.592015,-0.76032,0.753292,-0.146928,0.115556,1
0.251661,0.201635,0.619147,0.86124,-0.006262,1
1.721794,-1.004027,-1.063994,0.722625,-0.033153,1
-0.046555,0.198625,-0.105339,-0.038531,0.043237,1
-0.363082,0.911581,-0.164207,0.283563,0.371116,2
1.078769,-0.524079,0.116854,0.523001,-0.042859,1
0.302973,0.083648,0.619506,-1.164727,0.051118,1
-0.401628,-0.278515,1.370795,-0.215007,-0.120843,1
-0.617837,-0.916475,-0.94765,0.402037,0.048799,1
-0.39846,1.726754,-0.140901,-0.627336,0.109678,1
-0.273795,0.308287,0.970584,0.835468,-0.062073,1
-0.712465,1.527652,0.122489,-1.235034,-0.076973,1
0.983695,-1.691276,1.011813,-1.381487,-0.080407,1
-0.07743,0.881522,0.492334,0.461746,0.058026,1
0.622371,1.183716,-1.125623,-0.84022,0.109042,1
-0.310577,-1.054239,-0.605851,-0.210233,0.165861,1
0.532207,0.995451,-0.30425,1.959433,-0.049723,1
-0.313527,0.673787,-0.322532,-0.609602,-0.117009,1
0.416586,-0.919712,0.983275,0.146505,-0.042906,1
1.190124,0.136384,-0.727589,1.04247,-0.038399,1
0.609797,0.280527,-0.929131,-0.138256,-0.091567,1
1.167185,0.071379,-0.642375,0.361324,0.075336,1
-1.266088,2.804593,-1.464368,-2.964372,-0.109526,1
0.655051,0.074341,0.13301,1.222524,-0.007907,1
1.063986,0.278013,-1.311207,-0.230205,-0.059202,1
-0.044099,0.277234,-1.239981,-0.306532,0.003518,1
1.116041,-0.362874,0.059898,0.57248,0.031136,1
-0.073946,0.931059,0.377686,0.874723,-0.11221,1
-0.103877,-0.960879,2.093716,-1.862931,0.041506,1
-1.204553,0.530618,-2.007392,0.193725,0.019834,1
0.117406,0.974744,-0.233939,-0.281826,0.03531,1
1.514513,-3.076483,1.307546,-1.707128,0.087368,1
-0.283429,1.265149,-0.284381,-0.641042,-0.05854,1
-0.997796,-0.088774,-0.704668,1.031129,0.012951,1
0.986727,-1.030403,0.582958,0.157092,-0.020264,1
-0.439904,0.362682,1.67468,1.378062,-0.143531,1
0.692504,-1.440157,1.42814,-0.683083,-0.007719,1
-0.317655,-0.157077,1.036153,-0.931287,-0.057033,1
-2.794701,-1.604844,-2.096981,-0.192699,0.232796,1
-0.013868,0.193327,0.882014,0.157388,0.20126,2
1.54489,-1.143744,-0.790701,-0.101935,-0.037042,1
-0.053673,1.573146,-0.757906,-0.902435,-0.055783,1
0.962417,0.662597,-1.051795,-0.049755,0.024037,1
1.364056,-0.387622,-0.477602,-0.376865,0.093131,1
0.683094,-0.231872,-1.091641,0.127521,0.230829,2
-0.150143,0.348237,-0.04715,-1.696949,-0.06222,1
-0.28902,-1.862064,2.140281,-1.919637,-0.226701,1
0.102549,0.146293,0.919453,0.246905,0.01742,1
0.203971,0.542542,-0.203689,-0.695563,0.028969,1
-0.505867,0.607409,0.155706,0.726751,-0.115308,1
1.477945,-1.853211,0.380484,-0.132239,-0.059758,1
-0.608894,1.589913,-0.564707,-1.690755,-0.106487,1
0.054081,-0.526943,1.29463,0.188163,-0.229389,1
0.801014,-0.236551,-0.790241,-0.422602,0.000326,1
-0.371807,-0.504185,-0.502497,0.767629,0.10422,1
0.488589,0.147286,0.534896,0.46778,-0.006307,1
1.719803,-0.44296,-0.967451,1.132156,0.015162,1
-0.269973,0.329776,-0.226579,-0.069149,0.009869,1
0.084921,1.387841,0.151629,1.160452,0.0468,1
1.409143,-2.305973,0.447233,-0.960845,-0.027018,1
0.979498,-0.236095,-1.370937,0.264454,0.116418,2
0.150928,0.300068,1.003225,-0.135665,0.052131,1
0.603715,-0.407243,-0.430068,0.643407,0.259931,2
1.579892,-1.156351,-0.114529,0.301328,-0.001948,1
0.671825,-0.776918,0.058347,-0.731102,-0.020572,1
-0.505952,-0.905047,2.22267,-0.698039,-0.127078,1
0.535501,-0.149301,0.383144,-0.551378,0.002181,1
1.488841,-0.604115,-0.816528,0.552955,0.054253,1
-0.062947,0.677758,0.810731,-0.47169,0.061534,1
-0.857721,0.595492,-0.250426,-1.314216,-0.199279,1
0.850228,-0.535068,0.781117,-0.563066,0.216846,1
0.94258,-0.880735,0.067155,0.530053,-0.042206,1
-0.144732,0.662948,-0.530286,-0.349992,-0.064395,1
-0.049303,0.892516,-0.037714,-0.944719,0.045854,1
0.174423,-1.374896,0.505498,0.290229,0.038903,1
-0.94761,-1.508714,-0.839943,-0.018678,0.088065,1
-0.205329,0.248919,-0.149694,-2.275341,-0.089467,1
-0.034786,0.098206,1.239133,-0.000533,-0.046429,1
-0.056128,-0.675073,0.641745,-0.813396,0.35036,2
0.109402,-0.531032,1.053152,0.013962,-0.033319,1
0.717662,-0.563998,0.0587,0.48789,-0.0701,1
-0.830956,1.253375,0.015008,-2.197975,-0.157102,1
0.23374,1.85576,-1.619148,-0.62702,0.00497,1
-1.066402,0.85024,1.060352,-2.775536,-0.1336,1
0.540186,-1.072742,-0.380163,-0.346856,-0.083351,1
0.034564,-0.696463,-0.087062,-0.907675,-0.017199,1
0.02412,1.926993,-1.281894,-1.004814,-0.094014,1
-0.22931,0.617341,0.084318,1.199123,-0.024911,1
0.252453,-0.0389,-0.547468,-0.094089,-0.020179,1
-1.985847,-1.643914,-1.026447,0.51341,-0.065695,1
0.528485,-0.640463,-0.353976,-0.266143,-0.092106,1
0.492861,-0.853692,0.762677,-0.524758,-0.040726,1
0.37235,0.894433,-0.371053,-0.099357,-0.0413,1
0.517642,-0.327475,-0.502529,-0.850104,0.271802,2
-6.289501,-2.27626,-1.359745,-0.846991,-0.512095,1
-0.783898,0.844017,2.235848,2.097174,-0.008782,1
-0.528634,0.508545,0.844231,2.261801,-0.007888,1
-0.568414,1.152608,0.89894,0.222112,-0.001077,1
-0.772633,0.283595,0.99964,-1.212299,-0.124313,1
0.407766,0.740986,0.178502,-0.52691,0.11382,1
1.803436,-1.766199,-0.72158,0.238189,0.098184,2
0.465567,-0.779596,0.347748,-0.297911,0.003228,1
0.340902,0.47875,-0.096198,-0.196584,-0.013827,1
-0.413689,0.774763,0.986698,-0.243216,-0.030079,1
-0.093239,1.264375,-0.269409,0.553176,-0.088471,1
-0.072436,-0.028219,-0.71097,0.081072,0.364506,2
-0.509838,0.046933,-0.829819,0.926337,0.207661,1
-0.558458,0.697649,0.891658,-0.046567,0.058466,1
1.517047,-0.689026,-0.589939,0.763344,0.011501,1
-0.227243,1.036466,-0.317152,-0.028315,0.092434,1
-14.154678,-4.14293,-3.417163,-2.081499,-1.048827,1
0.534065,-0.296954,0.790857,-0.407537,-0.01982,1
1.005437,-0.442406,-0.400698,1.190489,0.060516,1
-0.904063,-0.874199,-0.152986,1.635807,0.32916,1
1.102281,-1.086202,0.309495,-0.046765,-0.032831,1
-0.634988,0.407688,2.719987,1.038643,-0.003633,1
0.060089,0.536856,0.931953,0.706029,0.215237,2
0.964612,-0.818436,0.126131,0.046884,-0.020803,1
0.120053,0.85626,-0.516509,-1.155365,0.011302,1
0.305854,-0.09307,1.334381,0.66025,0.045567,1
0.681526,-0.522735,0.026806,-0.264743,-0.040021,1
-4.491812,-1.649283,-0.219042,0.769408,-0.653506,1
-0.077441,-0.418428,0.476669,-0.866738,0.106139,1
0.073152,0.26322,0.171039,-0.800866,-0.121426,1
