@relation 'R_data_frame-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@attribute V3 numeric
@attribute V2 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute Class {1,2}

@data
117.8,231,299.96,26.1597,1
96.359,217.8205,582.2821,28.9909,1
84.35,197.95,383.05,18.7234,1
88.0652,196.7391,461.3043,24.9791,1
119.194,241.403,587.9701,28.7287,1
130.8696,236.5518,375.8528,29.5155,1
100.95,222.85,548.15,40.4444,1
104,199,252,18.2581,1
109.0308,239.4923,720.4308,25.9525,1
145.3846,215.1538,493.4615,14.7871,2
91.7778,206.8148,526.1852,24.2338,1
127.8636,237.8636,419.7727,24.7692,1
109.035,249.8531,895.3776,14.5846,1
90.233,208.1456,476.7961,32.7985,1
95.4074,214.3333,574.8889,20.3919,1
101.9844,214.7196,559.2866,32.804,1
72.5758,168.4242,184.9091,11.0898,1
84.1633,193.2041,289.8571,23.968,1
116.3333,235,649,20.2838,1
90.4865,205.7027,524.7297,30.8076,1
92.7853,204.0678,370.3333,19.2069,1
91.9256,202.1488,475.3802,28.3541,1
180.2571,281.9143,421.6286,13.5733,1
88,199.5,546,7.9687,1
80.7746,190.507,439.2817,15.0126,1
94.5,213.5,794.75,28.4396,1
104.6321,207.0943,339.5094,23.4404,1
88.6316,203.7982,380.886,22.9506,1
144.9857,315.3429,260.3286,35.3867,1
99.25,211.25,588.25,27.4589,1
111.8,231.8,726.4,28.6672,1
150,268.5876,421.6598,15.875,1
151.8094,263.5518,426.0401,27.3476,1
102.2941,232.5882,569.5294,14.8671,1
113.5102,238.0204,667.7959,28.3977,1
94,207,506.3333,15.6915,1
74.25,165,276.25,10.9879,1
88.7037,193.1852,464.1667,38.5881,1
102.1119,221.8657,614.0597,30.0847,1
103.6081,227.4865,723.3108,29.4707,1
96.875,201.5,508.125,30.3165,1
99.125,215.625,464.625,24.0205,1
96.25,220.5,662.75,24.4699,1
112.6905,197,532.9524,17.6042,2
99.4483,222,486.8966,20.2836,1
101.125,221.5,650,16.5336,1
114.5385,194.9615,350.6923,14.6213,2
99.1111,219,653.7778,21.1105,1
96.0455,213.9697,649.0303,32.7,1
101.1224,214.1837,575.7755,20.1981,1
117.3333,239.3333,712.3333,19.7203,1
84.7397,187.5616,313.4932,25.6892,1
120.4,235.4,436.6,22.3484,1
91.1111,205.4444,528.2222,43.833,1
117.915,242.0405,575.7692,26.8153,1
84.179,195.3013,370.2052,22.0723,1
97.5556,225.4444,687.1111,13.0894,1
97.98,207.66,472.36,33.7773,1
125.4074,201.3056,373.8056,23.2203,2
113.3836,239.5479,495.0548,16.8361,1
106.2358,224.3659,721.1789,31.6537,1
268.087,365.6087,448.0217,16.9496,1
113.9383,246.3827,851.4074,23.5376,1
119.3226,200.871,436.5565,24.0336,2
289.2667,380.6,441.4333,15.1888,1
91.2037,205.8333,441.6296,27.2238,1
178.3333,268,367.9167,17.1146,1
98.8372,223.3488,794.9302,34.2411,1
102.7879,228.9091,579.4848,19.2337,1
116.0741,265.2222,814.1481,23.3925,1
110.9062,228.5312,526.2188,28.3795,1
101.7073,221.122,624.6098,37.4208,1
127.6744,247.6047,557.5814,16.903,1
126,268.6,872.8,15.8493,1
85.3548,195.4194,418.4839,30.5005,1
79.2222,171.2222,146.7778,15.1873,2
104.4079,213.6711,360.25,29.4871,1
96.2368,214.8158,686.7895,37.2359,1
217,346,376,31.5,1
98.8889,218.5556,670.1111,18.5071,1
97.6667,206.5556,463.5556,20.2594,1
90.625,198.9091,509.3977,33.3395,1
87.6286,199.2286,309.8286,16.521,1
89.5588,199.1765,350.4118,18.3269,1
106.2941,213.2353,501.3529,16.6028,1
100.6515,223.7879,602.1818,59.9049,1
102.9091,227.8636,664.4091,25.8305,1
82.9792,194.7292,414.8542,17.7545,1
87.1143,194.0571,376.6571,19.9138,1
94.7317,212.9756,400.7317,24.4103,1
113.4762,224.7619,471.4762,20.8501,1
109.125,246.875,766.625,25.549,1
99.2917,220.7917,619.375,14.3894,1
140.6639,248.7459,476.6721,29.9835,1
103.35,223.05,643.95,27.9197,1
101.7273,221.562,517.3471,27.332,1
104.2,223.8,586.6,26.5134,1
128.3673,215.5714,476.6327,14.331,2
125.0667,259.7111,758.2222,34.4141,1
92.8095,210.3333,596.7143,25.7199,1
100.6207,216.2414,668.7931,29.4918,1
115.75,233.5,528.5,18.9831,1
93.312,188.984,296.616,16.9325,2
114.8293,233.3415,430.5366,14.7032,1
112.9767,239.7674,568.6395,15.5943,1
89.1538,196.6154,480.1538,28.7986,1
117.0853,240.8682,511.0078,19.8476,1
271.12,492.52,405.04,18.1396,1
88.6667,204.7143,344.9524,18.4661,1
86.7647,180.4706,292.3529,11.6676,1
228.2778,340.8333,253.6111,11.5047,1
151.1729,261.0602,500.6015,24.3216,1
84.5417,195,467.4167,27.2759,1
108.3782,225.8235,598.6891,29.0745,1
111.75,239.25,748.25,17.9021,1
92.975,209.15,496.425,18.7494,1
108.04,236.92,705.84,22.6707,1
278.6757,482.8919,425.4595,18.6208,1
151.5714,260.1429,486.5714,19.0286,1
102.6486,226.1216,672.4054,22.4765,1
141.4615,264.8077,544.1538,20.7099,1
97.619,213.3333,563.7619,15.4538,1
83.2143,194.0357,554.0714,19.8115,1
99.6316,220.8421,674,30.2235,1
146.48,244.4,471.8,19.8855,1
112.7143,250,728.8571,23.6453,1
122.625,262.125,815.25,21.1488,1
304.2169,426.6878,360.1799,24.9903,1
102.7,189.95,328.6,27.3519,2
99.5455,211.5455,516.9091,31.413,1
85.7692,203,451.7308,10.2482,1
102.2903,228.9355,657.0323,29.5611,1
109.1944,229.7639,603.0694,39.392,1
113.7427,245.8104,741.7099,30.8922,1
117.0667,240.9667,668.7467,26.2873,1
143.8182,253.4091,414.6364,44.2317,1
113.8033,246.6885,788.7541,22.1724,1
90.037,199.6481,516.537,18.5781,1
133.9495,227.1818,246.6263,14.9455,1
112.1786,236.9167,769.0714,21.5682,1
365.968,559.048,439.272,15.3923,1
91.34,207.42,410.02,20.4678,1
88.094,201.5897,422.3846,34.3262,1
180.4375,298.4875,557.0375,24.8006,1
99.3043,218.0435,599.2609,26.9596,1
110.3333,243.0667,808.2667,19.0741,1
95.9524,219.619,686.9048,35.1576,1
85.3571,195.7857,526.2857,26.2664,1
91.6923,180.4231,306.7308,16.1341,2
114.5325,238.2597,568.8312,21.2132,1
93.3824,213.4412,449.2353,25.4254,1
102,214,541,18.4035,1
96,221,689.5,25.0587,1
107.6129,237.129,786.0968,58.5936,1
108.2917,223.8542,521.9583,27.1771,1
80.9091,186.0909,297.3636,30.9024,1
89.3878,210.2245,428.5918,32.6213,1
120.5833,255.0833,639.8333,21.4683,1
132.7479,247.0252,450.7479,22.8277,1
123.0284,237.305,485.5674,33.5524,1
92.9038,208.2885,476.5192,21.4355,1
103.6857,208.0571,328.6857,14.94,1
95.1304,217.9565,564.8696,22.7002,1
101.3333,224.3333,627.6667,28.6748,1
80.3,189.75,268.1,25.5231,1
97.073,213,507.9957,32.621,1
109.5,238.75,637.5,26.042,1
98,232,678,19.0146,1
101.7778,222.4444,565.6111,15.7189,1
121.6471,248.3333,529.4706,16.2129,1
145.5909,242.9545,341,21.9362,1
74.1875,176.625,210.4554,9.8498,1
107.3846,216.7692,519.8462,19.0741,1
104.5455,232.6364,700.7273,15.1314,1
96.9744,210.6026,511.0641,35.0816,1
72.1429,174.443,282.817,20.1,1
124.2609,245.7391,384.913,24.5231,1
123.1404,236.1053,521.8246,21.8225,1
97.2222,188.0278,356.2917,17.1609,1
167.6729,273.2897,459.1402,16.0462,1
154,278.4375,513.25,34.7027,1
112.4103,232.4487,496.7308,19.6902,1
93.5238,200,488.619,29.7945,1
91.1081,208.1081,483.8919,39.7687,1
91.6591,207.2045,476.8636,28.0725,1
73.6477,177.7955,190.3864,14.1474,1
96,211.1667,515.75,35.2738,1
79.1221,188.6641,368.1374,41.6289,1
85.8,206.8,372.6,20.0556,1
95.5667,200.5333,220.2167,25.6901,1
115,261,789,25.7781,1
111.1111,200.5556,484.2222,24.513,2
194.8182,301.5455,397.1818,39.8209,1
105.1818,233.697,717.0909,33.2643,1
106.6,217.8667,585.4,16.9134,1
89.5625,204.9375,347.875,15.3042,1
82.6258,193.7226,342.2516,18.5943,1
102.4286,223.7857,597.9286,29.3992,1
88.8947,190.9474,416.3684,35.8392,1
95,215.4286,594.3571,23.8289,1
101.9091,226.1818,599,25.9093,1
99.5556,214.8889,528.4444,58.747,1
79.9167,175.75,293,6.0156,1
113.3429,235.1143,728.2571,24.0915,1
93.2581,209.871,726.3871,38.4254,1
99.7013,220.1429,679.6234,27.5951,1
99.1724,206.2069,529.6207,21.6714,1
78.7941,186.9608,407.8039,28.7504,1
103.2963,234.5185,644.8889,42.3208,1
93.4,212.1333,512.4,25.8933,1
127.2553,268.5426,887.0638,35.5044,1
93.5,200,482.5,18.8127,1
167.0909,261.5909,303.0909,19.5033,1
94.2143,213.7857,628.6429,42.9499,1
114.6389,203.8056,391.1111,12.834,2
104.3333,222.6364,426.0909,12.5334,1
100.4242,231.2424,712.3636,15.4016,1
90.9808,209.8462,564.5385,38.249,1
95.875,215.5,516.75,29.0493,1
81.75,199.75,467.25,25.1318,1
107.4384,214.7671,233.8082,26.4028,1
84.7895,197.4211,385.8947,45.5346,1
97.7568,224.8919,513.0811,25.1939,1
112.5,244.9,686,47.2845,1
88.3365,197.6154,354.3846,18.1057,1
101,228.6667,706,23.6203,1
77.5625,185.3125,363.75,16.2191,1
102.4667,229.7333,620.0667,23.551,1
103,225.1579,618.8421,36.9231,1
112.8857,256.2571,810.9429,17.909,1
223.0714,349.5,421.9524,70.2832,1
102.3,222.3,654.1,21.6988,1
74.2857,182.2381,301.6905,22.9443,1
112.4444,231.0333,461.2778,22.5383,1
77.9,182.9,343.5,12.1651,1
122.7273,269.3636,752,20.6918,1
93.3039,210.2549,439.7059,24.0089,1
103.6111,228.3889,674,7.3979,1
85.3333,196.6667,388,20.1777,1
159.2174,262.8261,415.4348,18.4233,1
106,229,751,30.098,1
128.6667,243.0185,396,21.4067,1
92.7568,201.2973,484.973,20.5468,1
90.7105,203.75,455.0658,19.9537,1
107.1053,237.8947,811.3158,22.0626,1
99.1111,218.5556,712.7778,16.9909,1
116.2992,243.4331,757.189,21.0736,1
110.871,237.129,683.4839,31.289,1
104.2667,231.0444,653.9111,22.2669,1
118.4706,268.3529,821.3529,26.2315,1
93.5714,210.1429,450.4286,40.9833,1
97.3235,217.1176,456.7059,24.3684,1
92.3684,178.3684,278.4737,14.9775,2
85.48,181.64,286.28,11.9401,1
116.15,232.5429,464.5786,23.4168,1
120.907,251.0465,859.4186,22.8965,1
109.2174,236.087,843.2899,33.114,1
89.5217,195.6957,511.2609,15.8333,1
77.6696,183.0893,226.2679,16.8061,1
80.2045,184.75,490.3182,28.3855,1
90.4262,209.1311,526.3934,24.088,1
110.2553,235.1277,574.1489,31.6768,1
100.375,224.125,603,24.0231,1
117.7778,245.2222,788.3333,6.7073,1
77.3529,186.9412,468.4118,20.4684,1
183.92,278.32,336.52,25.0058,1
99.7059,218.1176,735.6471,25.2953,1
299.7143,367.619,818,45.9616,1
90,191.0263,319.9737,18.0969,1
134.0714,271.1143,657.2571,23.1082,1
328.4043,430.5745,443.6383,33.2196,1
134.6279,207.907,437.5814,28.3701,2
123.0909,269.4545,782.4545,11.9487,1
116,229.4242,403.6061,26.5787,1
97.8889,212.5,405.3889,17.4647,1
93.8462,208.7692,561.3077,11.9218,1
130.5,280,809.75,12.6318,1
83.4667,204.1333,479.8667,22.957,1
97.4479,211.5237,508.1893,38.7527,1
120.4286,231.1429,417.6429,14.0678,1
105.375,226.0625,616.75,17.0917,1
90.3462,202.8846,310.6923,15.216,1
87.1111,198.2222,410.7778,40.2523,1
99.4706,225.0294,607.6176,21.8161,1
99.7267,216.1491,569.8509,45.8282,1
108,230,555,9.0277,1
114.1724,237.8161,682.8621,33.3583,1
114.7452,248.75,730.5649,7.1771,1
162,274.8571,511.5714,26.5914,1
94.1923,214.1538,571.1923,26.5412,1
88.5769,201.1923,514.8077,29.8754,1
94.2353,214.5294,677.6961,24.1906,1
104.75,223.75,595.25,18.8199,1
96.3469,213.898,553.2449,28.906,1
100.9,220.4667,685.9,19.6918,1
105.9231,229.8462,641.3077,18.398,1
96.6667,218.2308,309.6667,19.5552,1
104.1538,227.6923,731.1538,18.0718,1
98.5385,236,726.8462,21.3414,1
89.033,198.6813,262.7253,15.637,1
110.4444,249.1111,788.1111,35.0485,1
87.5,196.6,308.15,19.0024,1
99.3333,219.4444,440.6667,53.1952,1
76.1374,178.1756,262.5802,16.4067,1
90.7925,205.8868,562.2264,24.1309,1
90.4615,219.5385,559.3462,20.4745,1
120.48,251.68,766.2,31.5343,1
84.5652,194.2826,315.6014,14.168,1
99.5208,218.3958,448.7292,12.353,1
85.4516,196.9677,485.2903,30.4371,1
126.2105,213.5088,503.6316,26.6669,2
87.4433,205.7423,420.7732,34.5348,1
85,195.8261,442.6522,29.5855,1
78.561,182.0244,254.6829,17.6605,1
132.6667,250.6667,597,14.1538,1
92.5,213.25,501,26.9705,1
143.9167,240.25,424,16.4425,1
92.5429,209.6571,702.0286,23.1676,1
116.5,249.0833,930.5,17.7879,1
139.0573,240.8282,381.0308,13.3648,1
153.1692,256.4769,429.7077,23.3713,1
116.84,240.28,408.2,20.0629,1
113.5652,228.087,471.6087,27.2476,1
125.1296,235.4815,459.537,20.3017,1
116.8824,243.1176,736.7059,26.3217,1
96.2609,213.2174,611.5652,28.7582,1
96.4634,221.8537,491.9024,25.9534,1
103.6,221.8667,624.0889,17.8698,1
109.9565,247.4348,735.9565,33.103,1
78.2558,181.093,281.6279,19.5389,1
89.9459,200.2703,444.1622,34.0989,1
104.9655,221.0345,491.1724,17.7917,1
85.0482,194.4458,348.6867,17.5306,1
117.1087,256.1957,901.1957,22.0538,1
148.75,268.1,463.5,22.5417,1
132.6222,258.2444,397.4444,17.9963,1
87.2857,179,257.4286,14.9235,2
95,206.1667,582.6667,7.3636,1
113.25,234.8158,612.4605,27.5856,1
101.75,217.5357,502.6786,20.0134,1
181.9545,292.4091,434.4091,17.0308,1
82.25,199,423.3333,22.8263,1
107.6,224.7,433.9,27.5283,1
101.5429,237.1143,667.2857,27.4425,1
93.9375,208.875,650.6875,19.3866,1
96.9444,201.8889,486.1667,14.4778,1
89.1346,195.8269,416.0192,19.9737,1
142.9767,249.1628,441.4651,26.5916,1
113.3235,241.1765,706.3235,30.4692,1
114.4828,229.5517,375.0517,37.0527,1
95.6696,215.7739,581.8,29.3606,1
131.1413,246,556.7609,29.2803,1
168.9756,279.9024,430.0488,35.1188,1
116.8438,240.2031,602.1719,26.7404,1
87.3929,203.6071,429.0357,24.8089,1
95.8182,200.1818,503.1818,26.8879,1
114.7273,206.6818,483.0455,22.9035,2
91.7619,211.7143,523.619,36.728,1
92.4338,204.9926,446.0294,24.9071,1
97.0227,217.9545,649.3636,29.2174,1
108.3793,230.8448,746.2586,25.6747,1
69.4162,169.203,206.4112,7.4125,1
112,230.6667,760.6667,27.9086,1
98.2273,219.0909,612.5,27.8444,1
300.4167,377,775.4444,57.8047,1
76.25,183.5,112.5,12.5726,1
101.1304,231.4348,765.0217,25.325,1
88.5385,193.1538,554.4615,21.4029,1
88.0145,182.2174,254.2899,15.5253,2
96.3125,213.8125,496.8125,23.2187,1
126.3,272.4,981.6,9.2622,1
259.6667,358,420,13.1403,1
85,199.6522,545.2609,47.9578,1
104,241.2,752.5,29.2276,1
108.36,227.88,744.92,27.2938,1
100.0938,227.0938,640.7188,28.7739,1
111.25,236.375,735.5625,24.1451,1
82.95,183.7,251.75,16.0794,1
113.2,251.3333,770.9333,31.8773,1
113.6364,242.9091,652.5455,22.5583,1
97.5833,210.7083,618.75,17.767,1
129.7857,213.1071,480.8571,29.2378,2
146.2143,226,595.5714,22.8085,2
115.2359,249.6261,734.9614,10.3656,1
100.3836,224.2329,768.6849,27.5519,1
122,252,580,17.8438,1
95.125,206.4107,507.3036,23.1944,1
130.8295,261.8977,679.875,26.4501,1
83.0769,186.2308,390.3077,21.3439,1
264.75,372.4167,397.0833,18.5628,1
127.6452,236.5806,606.871,26.6605,1
190.04,289.08,473.04,17.9619,1
86.8571,203.5714,477.8571,6.7264,1
107.3667,243.1,799.8333,24.7369,1
88.9551,203.5169,341.4494,17.433,1
91.2535,204.2676,523.9296,35.9251,1
102.641,225.1026,595.8718,27.6943,1
116,252.6,642.6,20.6727,1
84.899,199.0909,391.1111,25.022,1
132.0526,221.6579,563.8947,36.5334,2
96.8,234.6,676,23.551,1
83,199.8125,434.375,51.0539,1
89.8736,201.4615,494.3956,24.1028,1
96.2222,215.2222,552.2778,25.2929,1
104.4655,230.7241,720.0862,18.3332,1
86.5,204.3333,303.8333,11.1315,1
123.3333,240.2222,431.7037,17.0244,1
82.3947,194.0658,383.4079,23.9017,1
86.5465,196.1047,390.2209,35.2278,1
99.16,224.52,637.64,31.3137,1
95.8235,207.9412,437.8824,20.9382,1
85.4643,192.75,426.2143,15.2598,1
92.4348,199.3478,264.6957,15.6535,1
110.6509,188.6887,327.717,19.0054,2
103.4167,227.8333,524.4167,24.7503,1
103.3696,227.3478,602.6087,33.8378,1
102.3846,228.2308,595.8462,17.0224,1
110.7042,236.7324,603.9577,21.9017,1
110,244.1,760.1,27.9464,1
160.8841,270.6522,450.0435,14.1662,1
97.2105,215.9211,439.3684,17.3653,1
176.32,305,289.36,9.7952,1
95.4646,210.2727,444,25.0761,1
81.9167,191.0833,368.25,20.5067,1
100.4444,213.4444,718.5556,31.258,1
131.385,254.3316,587.3102,19.0819,1
160.0465,291.9767,462.7907,31.7204,1
129.9043,203.3913,390.8174,20.6358,2
124.1481,250.7037,548.963,25.0726,1
97.2857,214.2857,565.7143,23.5845,1
106,226.125,640.725,27.103,1
114.2261,252.3478,780.2174,23.8858,1
91.125,206,559.7083,17.7752,1
78.7568,192.2703,314.2703,19.134,1
96.0357,222.25,606.3571,53.7155,1
96.5238,218.9048,582.3333,21.4952,1
102.4435,225.129,661.6452,27.979,1
97.5,216.375,427.875,15.5302,1
156.047,245.7757,395.7113,14.5585,1
123.4667,226.4,597.4667,16.8312,1
95.6923,212,590.5769,34.2434,1
101.9,225.95,724.3,19.5788,1
97.5714,210.2857,628,17.7798,1
114.4516,251.828,855.7527,16.0601,1
95.3538,210,460.1692,16.314,1
117.8947,207.3684,544.1579,24.36,2
113.5,238.5,522.5,11.736,1
119.9545,245,595.5909,14.2366,1
89.4074,204.4444,509.7407,17.1858,1
104.5,223.9167,402,18.0801,1
87.2632,204.2105,578.7368,10.4391,1
127.3878,244.5306,644.6327,31.4463,1
84.1,196.6,383.55,19.7212,1
76.2667,168,220.0667,16.2051,1
90,216.1538,474.5385,27.0133,1
98.1154,218.0769,556.9615,27.8848,1
115.2308,256.7692,708.9692,22.786,1
119.1618,245.1912,724.5441,37.4659,1
96.6207,221.8621,620.2931,25.9278,1
79.7097,186.5645,299.9516,22.0547,1
86.8077,189.5769,403.6154,30.4188,1
122.8,263.4,894.6,16.6985,1
151.4857,264.5714,418.4429,22.9772,1
96.7,219.6,910.8,20.9783,1
110.8155,211,616.9806,22.9588,2
101.8571,229.0571,630.8,19.5276,1
98.8,216.55,522.3,22.0327,1
105.7273,228.5227,774.3636,23.3353,1
170.6571,281.4857,369.5429,19.7504,1
124.8333,232.1667,353.8333,18.0085,1
114.2,237.8,536.4,26.1283,1
288.9737,347.8947,578.8684,38.9807,1
109.6982,232.0178,542.0888,22.3504,1
89.3333,199.2037,535.3148,25.1428,1
84.8558,193.2115,331.8558,15.4154,1
121.3333,255.3333,722.3636,16.8055,1
88.7692,202.4462,477.2462,24.6267,1
101.1532,229.0631,764.1261,28.5297,1
106.1429,233.7143,571.7143,21.0228,1
101.0755,219.1132,507.3208,53.1905,1
94.325,204.55,364.5,14.8739,1
79.7368,183.5789,334.9474,23.4257,1
83.3667,194.9667,358.7333,14.9055,1
87.1579,207.9474,507.8947,31.0356,1
97.439,223.4634,716.1707,24.9201,1
122.5882,231.9305,230.5508,23.4374,1
125.3333,240.3333,654.5,52.9775,1
117.7548,250.8516,679.2129,26.7464,1
79.3103,206.9655,413.8966,22.2657,1
91.8,211.4,621.4,30.0138,1
96.8043,217.1739,667.0435,21.32,1
103.2941,218.2353,655.0588,16.8974,1
81.4259,189.6111,318.9815,18.3243,1
88.4747,200.2879,416.0253,39.3544,1
114.6552,205.2414,491.5172,17.2127,2
109.375,206.3438,536.0312,15.9735,2
104.8333,229.1667,791,21.2929,1
94.7895,218.5789,473.8246,29.2065,1
122.5,243.0714,539.1429,28.8087,1
107.2596,226.7596,590.9423,32.2281,1
103.675,204.225,343.4,27.8737,1
85.6341,204.6463,442.6951,35.4751,1
140.9688,269.9375,547.2188,36.6549,1
90.5,211.5294,465.2647,16.4379,1
102.25,222.4167,570.8333,27.7466,1
104.75,234,638.75,20.3408,1
112.9667,228.0733,425.22,15.2081,1
100.8,229.4,632.0667,18.5855,1
90.1176,202.0706,527.9294,24.6596,1
84.069,196.1724,337.0172,31.4507,1
83.8053,200.469,497.5398,24.7545,1
98,222.5,638.25,35.0343,1
88.2075,196.4151,334.1698,17.0546,1
540,709.45,597.65,31.7957,1
90.5,207.3333,537.1111,19.9193,1
99.6,220.6,566.6,9.7923,1
77.8272,177.4198,276.4444,21.6202,1
108,233,616,9.5,1
79.4545,182.1364,212.7727,31.7542,1
164.1935,257.7097,313.2581,37.7463,1
101.6761,219.0891,476.2105,22.6355,1
89.3333,194.4762,336.9524,10.893,1
123,267,733,10.3078,1
120.5,251.7292,763.1667,15.3269,1
112.5152,247.6061,730.8182,29.9394,1
167.1915,277.3617,331.2979,21.8465,1
96,207.4667,591.7333,36.1023,1
112.8387,240.6452,537.9677,27.5615,1
81.4144,188.2793,253.8108,19.4567,1
331.9444,405.7778,564.1111,36.8394,1
104.225,221.575,567.25,29.7442,1
83.4259,191.9815,425.7037,23.5586,1
84.7351,195.9669,330.0828,20.0874,1
111.2222,234.2222,554,21.919,1
93.36,208.28,779.56,17.6842,1
91.75,215.5,571.75,15.2049,1
110.6957,240.087,648.2609,22.0881,1
99.1892,212.6486,628.2432,34.2105,1
95.2903,207.2581,520.1935,14.385,1
86,194.2857,364.8571,28.2544,1
115.9803,230.6316,591.6382,18.657,1
97,205.375,343.25,29.0704,1
102.913,222.4348,547.6667,21.1649,1
104.7,231.2,611.6,10.4981,1
96.2571,219.2,492.4286,20.6294,1
103.2842,231.8211,634.4,36.0698,1
101.3333,211.0476,609.3333,24.1219,1
121.3023,259.6977,830.4884,24.9209,1
87.8571,210,489.5714,25.0371,1
77.9231,181.75,266.5192,15.9123,1
208.7,352.5,416.1,54.1552,1
107.764,219.191,496.3596,34.9422,1
85.4,208.8,465.2,17.4539,1
203.5,306.8333,400.5833,10.42,1
94.3846,212.5897,595.2821,24.6103,1
98.7333,217.3667,590.3,22.5957,1
103.7353,219.1765,472.3529,31.6212,1
114.0145,237.471,575.0362,21.2262,1
178.9114,264.1139,357.1392,11.7405,1
207.625,322.2656,422.5156,28.0309,1
138.3214,262.0714,244.5,24.0615,1
85.1429,199.7143,364.2857,21.4057,1
89.4706,198.2353,632.4706,32.1678,1
116.039,240.1169,554.4026,19.6522,1
105.575,233.1,729.775,23.6738,1
97.9259,211.3704,433.7778,23.0039,1
121.5,251.625,817.625,30.7561,1
91.1,198.95,495.75,23.4168,1
109.5,227.3636,750.5455,21.5766,1
105.6552,240.6207,742.0345,43.2621,1
80.3947,193.3421,403.8947,18.5705,1
110.1905,212.3333,245.5714,12.6952,1
95.2632,214.1053,558.6316,31.7802,1
102.5,218,783,9.4296,1
159.4423,261.3077,406.4615,19.4486,1
109.1504,210.0177,248.3097,14.8046,1
102.5833,224,448.4167,35.7273,1
83,198.75,499.5,18.2054,1
78,196.9286,270.4286,14.1017,1
105.0833,223.6667,590.8333,26.6239,1
105.4,229.2571,518.6571,21.9555,1
92.5833,213.5833,519.1667,33.1909,1
91.9545,201.2424,391.6818,23.7756,1
207.898,307.8776,502.6327,22.6579,1
97.9,215.5,619.6,12.8359,1
98.8125,219.6312,592.3188,32.3781,1
103.7966,217.5254,602.322,26.251,1
109.8434,235.9759,559.6145,30.2109,1
74.675,178.875,258.175,11.8523,1
86.1429,198.7,377.9571,28.8967,1
84.5015,196.8111,465.356,34.6956,1
96.5185,204.9815,303.1667,17.9656,1
168.8913,259.9457,393.5,11.2525,1
90.4211,199.4211,433.6316,34.6988,1
106,233.9545,740.9545,30.5118,1
120,250,800,17.4512,1
111.4762,240,738.6667,23.8789,1
93.4,202.9,611.4,18.4272,1
88.8,199.4,364,9.152,1
251.5385,340.8077,448.8077,17.1425,1
202.6552,322.4207,271.6345,9.6951,1
124.0909,221,514.0909,17.6001,2
91.449,211.8571,527.7551,28.6877,1
137.5,229.75,314.5,15.4738,1
149.8372,234.6512,587,22.0669,2
107.2123,229.0755,623.6132,33.6558,1
121.4231,210.3462,513.6154,11.9598,2
77.7638,179.874,261.5039,19.7187,1
112.3288,193.2877,339.8219,15.3056,2
128.6842,241.6579,490.8158,20.9346,1
95.1618,213.25,425.2206,26.9727,1
100.35,227.1,635.6,30.6137,1
104.8846,239.8462,804.4231,24.1837,1
97.8667,214.8667,603.2667,12.6199,1
97.5238,207.3333,542.381,23.3045,1
92.5377,200.0849,321.9906,26.6355,1
129,240,330,19.4599,1
114.9167,238.5,730.25,26.3507,1
106.5,236.6875,754.75,34.5649,1
98.2051,202.3846,331.1795,14.1949,1
96.75,208.5,499.25,19.8683,1
142.8696,256.2609,470.9565,16.8772,1
74.2308,186.9231,274.2308,27.0754,1
210.2,304,308.2,29.8632,1
144.4407,255.4746,506.1017,21.5535,1
118.3594,245.5,682.1719,38.243,1
112.7396,237.0583,664.3229,38.497,1
96.2113,212.9296,614.9437,31.1167,1
80.6087,195.7826,441.4348,21.7845,1
87,198,426.25,17.7754,1
91.1935,205.9032,338.9677,15.1742,1
74.3498,178.4601,270.2433,15.5434,1
339,493.3333,378.3333,103.5365,1
107.303,235.4242,775.4242,34.9581,1
111.2308,232.5385,341.9231,24.6689,1
147.6364,262.8182,722.7273,23.8475,1
73.972,181.972,417.785,21.5045,1
125,229.9,358.3,9.6561,1
143.8491,246.1132,440.5849,35.5983,1
93.2235,206,421.3882,18.5349,1
114.3421,240.5263,617.1579,25.4981,1
103.3111,207.1556,465.2889,14.7778,1
262.902,366.8627,473.902,35.7424,1
147.2676,254.8873,418,19.6459,1
93.1852,202.9259,389.2778,19.2059,1
89.7805,179.6098,245.0488,36.9726,1
69.4011,169.5267,187.6845,8.8757,1
226.2424,321.4848,443.2121,14.2669,1
92.5714,208.1429,616.75,30.4653,1
80.5,189,247,7.2691,1
100.6316,225.2105,702.7544,26.4165,1
107.2889,226.4,458.4667,27.3774,1
167.1081,287.4486,169.1243,26.576,1
72.6,178.0333,227.8,18.8081,1
117.4796,243.7551,755.051,27.6612,1
86.6667,196.3889,364.6667,24.7844,1
93.25,218,543.75,13.1053,1
90.875,199.8125,520.5625,29.5703,1
128.2525,265.2391,814.404,26.6248,1
101.4678,218.0351,540.0819,34.3515,1
133.0588,222.3922,579.2157,19.8327,2
119.1111,212.4444,523.2778,27.1025,2
88.7561,198.3415,346.1707,24.513,1
84.1489,186.2766,293.3617,25.5484,1
104.4468,200.1702,419.7234,25.5395,1
91.0769,202.6923,577.2308,37.2902,1
99.4545,219.3636,615.9545,33.7251,1
88,198.2778,506.6111,53.74,1
71.814,175.6279,231.907,16.3591,1
111,237,632.5,19.9555,1
93.0412,214.1959,535.6804,24.4002,1
