@relation R_data_frame_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A6-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Class {1,2}

@data
-1.606298,-0.860046,-0.278475,0.174903,-0.668738,1
-0.829808,-0.434512,-0.139962,0.08164,-0.335332,1
-1.931387,-1.042374,-0.317552,0.207044,-0.771582,1
-1.146825,-0.63977,-0.18323,0.12395,-0.431988,1
-1.613049,-0.886623,-0.273351,0.130985,-0.657224,1
-1.202336,-0.6775,-0.21376,0.132335,-0.494885,1
-1.80294,-0.958802,-0.306665,0.195337,-0.740997,1
-1.080789,-0.561046,-0.160068,0.124093,-0.445353,1
-0.877277,-0.46843,-0.155223,0.089545,-0.35617,1
-1.560517,-0.836955,-0.264633,0.163005,-0.62815,1
-1.308393,-0.692083,-0.226801,0.115508,-0.539868,2
-1.200959,-0.645077,-0.215469,0.121239,-0.49249,1
-1.17958,-0.61385,-0.179932,0.125735,-0.476901,1
-1.124729,-0.606227,-0.169061,0.126421,-0.435155,1
-1.448343,-0.779998,-0.256982,0.149393,-0.588787,1
-1.244282,-0.673697,-0.196136,0.103068,-0.487475,2
-1.446503,-0.781267,-0.259101,0.151382,-0.593942,1
-1.088791,-0.588228,-0.182386,0.090043,-0.422927,2
-1.460829,-0.775477,-0.237648,0.142042,-0.587968,2
-1.851247,-1.008294,-0.321696,0.195369,-0.744426,1
-0.968267,-0.519876,-0.143495,0.110083,-0.37458,1
-0.467402,-0.231115,-0.046563,0.063299,-0.18242,1
-1.440989,-0.799476,-0.235717,0.14685,-0.602343,1
-2.071519,-1.11734,-0.344141,0.222551,-0.837348,1
-0.757531,-0.41548,-0.118683,0.074385,-0.306897,1
-1.248922,-0.678253,-0.210153,0.134791,-0.496428,1
-0.986934,-0.534206,-0.180224,0.100051,-0.401265,1
-1.025302,-0.581861,-0.162062,0.082387,-0.435124,1
-1.448922,-0.786805,-0.250602,0.156408,-0.58617,1
-0.675323,-0.352334,-0.094381,0.081592,-0.276762,1
-0.506703,-0.291972,-0.116693,0.048555,-0.210586,1
-1.155877,-0.629124,-0.194521,0.099619,-0.453776,2
-2.533856,-1.373711,-0.351276,0.146286,-1.029666,1
-1.954025,-1.050487,-0.316764,0.211607,-0.783743,1
-1.614756,-0.869487,-0.262681,0.175872,-0.64469,1
-1.901555,-1.065129,-0.308088,0.198578,-0.801958,1
-1.054595,-0.547665,-0.166137,0.111378,-0.426959,1
-1.583195,-0.851163,-0.255485,0.174645,-0.640311,1
-1.305632,-0.70927,-0.226124,0.143167,-0.529167,1
-1.877097,-1.01178,-0.300332,0.21305,-0.756312,1
-1.415699,-0.765947,-0.233804,0.15343,-0.565374,1
-0.652563,-0.400673,-0.112982,0.080156,-0.315026,1
-0.711802,-0.373443,-0.124182,0.068907,-0.287987,1
-1.603072,-0.841788,-0.256693,0.172312,-0.661819,1
-1.719812,-0.922936,-0.279884,0.184679,-0.685481,1
-0.70209,-0.386646,-0.10557,0.085661,-0.266643,1
-1.649509,-0.881981,-0.269534,0.178552,-0.66879,1
-1.319551,-0.704817,-0.228215,0.13778,-0.536733,1
-0.836644,-0.456662,-0.155022,0.069225,-0.332645,2
-0.652204,-0.364742,-0.084279,0.084279,-0.234735,1
-0.603192,-0.343613,-0.106195,0.046651,-0.265461,1
-1.545311,-0.831201,-0.249213,0.169375,-0.62182,1
-1.49872,-0.799099,-0.265099,0.154624,-0.616597,1
-0.600641,-0.376232,-0.121876,0.14726,-0.313725,1
-2.082993,-1.110637,-0.350103,0.219015,-0.849014,1
-0.994616,-0.53499,-0.143113,0.112263,-0.3851,1
-2.827719,-1.51844,-0.461301,0.305343,-1.14358,1
-1.84265,-0.981109,-0.299756,0.191079,-0.743385,1
-1.076867,-0.585298,-0.178564,0.118229,-0.426434,1
-1.383029,-0.739691,-0.234995,0.145598,-0.56559,1
-1.506423,-0.847951,-0.246552,0.145381,-0.636981,1
-1.294026,-0.70234,-0.215939,0.13372,-0.537897,1
-1.222624,-0.656493,-0.19192,0.134506,-0.487152,1
-0.705563,-0.371719,-0.138516,0.07305,-0.307876,1
-0.83684,-0.448478,-0.137953,0.089282,-0.344951,1
-1.757814,-0.931309,-0.28636,0.194528,-0.721254,1
-0.70782,-0.377242,-0.139529,0.069655,-0.298649,1
-1.909658,-1.016361,-0.324201,0.198512,-0.780155,1
-1.445462,-0.79025,-0.240807,0.168255,-0.575864,1
-1.430458,-0.780246,-0.252177,0.150615,-0.57404,1
-1.176494,-0.630458,-0.201068,0.096315,-0.472403,2
-1.249167,-0.724531,-0.193643,0.164182,-0.566647,1
-1.794121,-0.969251,-0.310249,0.191627,-0.73118,1
-1.106795,-0.5986,-0.203643,0.109793,-0.448311,1
-1.226833,-0.664628,-0.209279,0.130639,-0.489508,1
-0.939656,-0.508594,-0.123465,0.113853,-0.35684,1
-1.960474,-1.067343,-0.275562,0.107967,-0.806999,1
-1.101903,-0.601511,-0.2075,0.114061,-0.448179,1
-0.651672,-0.339755,-0.117789,0.075946,-0.277834,1
-1.292102,-0.683702,-0.211359,0.119718,-0.518712,1
-2.324744,-1.231334,-0.380718,0.243922,-0.950122,1
-1.253782,-0.673833,-0.217325,0.10369,-0.50034,2
-1.340618,-0.729371,-0.22748,0.144673,-0.535618,1
-2.988523,-1.614112,-0.505451,0.321593,-1.213775,1
-1.384553,-0.739237,-0.21566,0.151766,-0.556859,1
-1.489209,-0.796173,-0.234537,0.161531,-0.593811,1
-0.920783,-0.499211,-0.140107,0.108359,-0.36179,1
-1.087845,-0.599587,-0.192862,0.112427,-0.426866,1
-1.444036,-0.774879,-0.244855,0.152867,-0.58579,1
-0.99968,-0.547729,-0.189734,0.086005,-0.402317,2
-2.544363,-1.376352,-0.414771,0.278158,-1.02149,1
-1.572192,-0.846141,-0.248749,0.169858,-0.620035,1
-1.284039,-0.689558,-0.232612,0.134678,-0.52712,1
-1.670663,-0.926582,-0.277159,0.170068,-0.680395,1
-1.030129,-0.549592,-0.165195,0.121068,-0.424363,1
-0.864006,-0.485087,-0.162381,0.075761,-0.357133,1
-0.926203,-0.525012,-0.172292,0.103856,-0.380351,1
-0.736066,-0.409581,-0.147179,0.071302,-0.298255,1
-2.021635,-1.117778,-0.341322,0.204558,-0.834193,1
-0.973132,-0.521131,-0.144622,0.10587,-0.372247,1
-1.874185,-1.014799,-0.312398,0.171012,-0.740853,2
-0.685922,-0.380385,-0.119079,0.077471,-0.281388,1
-1.18443,-0.628905,-0.190683,0.134377,-0.477897,1
-1.444514,-0.776756,-0.225664,0.161953,-0.56802,1
-1.175054,-0.626499,-0.182551,0.132736,-0.469357,1
-0.856896,-0.444737,-0.130565,0.088973,-0.342239,1
-0.793557,-0.434258,-0.152071,0.061762,-0.319267,2
-1.461263,-0.772535,-0.226474,0.159035,-0.584938,1
-1.430293,-0.734496,-0.243549,0.142783,-0.601337,1
-1.259813,-0.68244,-0.207582,0.116861,-0.498297,2
-1.379192,-0.745832,-0.242796,0.138667,-0.555969,1
-1.40643,-0.756418,-0.251545,0.14426,-0.574426,1
-0.575844,-0.331902,-0.080648,0.081604,-0.206213,1
-0.700888,-0.393832,-0.140872,0.075103,-0.282591,1
-1.265163,-0.666643,-0.216661,0.124111,-0.514147,1
-1.5973,-0.852606,-0.254568,0.174852,-0.638572,1
-1.968859,-1.057264,-0.327166,0.210762,-0.801529,1
-1.092809,-0.595505,-0.200788,0.114482,-0.444324,1
-1.101818,-0.610079,-0.181217,0.094259,-0.450221,1
-1.47678,-0.782267,-0.2386,0.158926,-0.598398,1
-0.882245,-0.487782,-0.170856,0.088729,-0.353288,1
-2.932812,-1.560627,-0.4865,0.308622,-1.195696,1
-1.058723,-0.540767,-0.157149,0.117631,-0.437257,1
-0.975111,-0.534739,-0.172859,0.106173,-0.390894,1
-1.395738,-0.744857,-0.224251,0.149578,-0.559469,1
-1.837007,-0.985576,-0.311515,0.188419,-0.741109,1
-0.418438,-0.213561,-0.080723,0.04178,-0.181967,1
-1.171613,-0.612738,-0.201049,0.123481,-0.485203,1
-1.179084,-0.633949,-0.216065,0.11937,-0.486378,1
-1.402028,-0.745674,-0.236672,0.146443,-0.569914,1
-1.275029,-0.67593,-0.212337,0.138342,-0.517904,1
-1.141084,-0.612734,-0.188423,0.125411,-0.464034,1
-1.224472,-0.649587,-0.175744,0.133749,-0.480591,1
-1.095853,-0.578635,-0.161539,0.125904,-0.440984,1
-0.84504,-0.428812,-0.144834,0.083185,-0.354343,1
-1.266594,-0.686462,-0.220766,0.102541,-0.473533,1
-0.973249,-0.528743,-0.175611,0.09475,-0.411711,1
-1.280274,-0.67765,-0.20767,0.141944,-0.526717,1
-0.688826,-0.354403,-0.095865,0.084034,-0.28297,1
-1.701583,-0.910599,-0.286635,0.183612,-0.687292,1
-1.227051,-0.655657,-0.221276,0.120411,-0.501178,1
-1.589801,-0.874226,-0.273943,0.170065,-0.630443,1
-0.879661,-0.478262,-0.163426,0.098665,-0.362416,1
-0.612228,-0.36573,-0.083713,0.033338,-0.263699,1
-2.106964,-1.131726,-0.348341,0.230815,-0.859217,1
-1.144587,-0.607634,-0.178735,0.130451,-0.462613,1
-1.219981,-0.693522,-0.21369,0.129561,-0.518356,1
-1.736348,-0.935226,-0.302505,0.185803,-0.708898,1
-1.98277,-1.082214,-0.342651,0.21988,-0.802591,1
-1.049688,-0.54818,-0.173407,0.108536,-0.426472,1
-3.533205,-1.893806,-0.583367,0.369633,-1.431085,1
-1.281208,-0.689838,-0.198616,0.149581,-0.506072,1
-0.876601,-0.485481,-0.166961,0.098949,-0.379009,1
-0.935586,-0.487963,-0.160316,0.091683,-0.382863,1
-0.593715,-0.307993,-0.109,0.032935,-0.243688,2
-0.994482,-0.556574,-0.154209,0.110445,-0.38693,1
-0.813943,-0.447658,-0.158459,0.081999,-0.325988,1
-1.31633,-0.701232,-0.230796,0.137986,-0.539762,1
-1.533522,-0.813995,-0.254333,0.158377,-0.619311,1
-1.691402,-0.913706,-0.289133,0.182258,-0.686877,1
-1.059785,-0.532322,-0.173775,0.110675,-0.45302,1
-1.09778,-0.60296,-0.185443,0.100796,-0.440713,1
-2.122706,-1.154309,-0.365172,0.210117,-0.84125,1
-1.707852,-0.885658,-0.275381,0.191444,-0.720469,1
-2.07256,-1.110983,-0.35402,0.224608,-0.84973,1
-1.075571,-0.555065,-0.16455,0.118623,-0.446678,1
-2.260733,-1.213338,-0.365893,0.233001,-0.903541,1
-1.125614,-0.603721,-0.197164,0.113714,-0.451639,1
-1.188169,-0.644516,-0.197356,0.127991,-0.470404,1
-0.753551,-0.424324,-0.146329,0.073982,-0.292098,1
-1.642719,-0.848863,-0.273434,0.171605,-0.689959,1
-1.742628,-0.954127,-0.311621,0.185386,-0.702411,1
-1.54174,-0.823353,-0.254995,0.164318,-0.62991,1
-1.482266,-0.805123,-0.269062,0.151798,-0.599586,1
-1.724402,-0.932165,-0.298377,0.180684,-0.697279,1
-1.191377,-0.628041,-0.201613,0.104345,-0.482407,2
-0.871186,-0.499181,-0.141118,0.074979,-0.372862,1
-0.584275,-0.282356,-0.080256,0.069476,-0.24955,1
-1.048055,-0.560204,-0.166432,0.112894,-0.414533,1
-0.877971,-0.483486,-0.152812,0.057256,-0.340048,2
-1.61733,-0.879334,-0.283403,0.170343,-0.656479,1
-0.938848,-0.513263,-0.178152,0.098147,-0.382628,1
-0.817838,-0.468901,-0.15858,0.090807,-0.350144,1
-0.938872,-0.488211,-0.148999,0.091847,-0.377018,1
-1.085445,-0.568157,-0.189345,0.107004,-0.446265,1
-1.514043,-0.81683,-0.252472,0.160778,-0.614951,1
-1.132696,-0.625322,-0.194247,0.065659,-0.450085,1
-2.161007,-1.171505,-0.361827,0.226862,-0.873359,1
-1.727881,-0.922959,-0.269126,0.198082,-0.697881,1
-1.455315,-0.755644,-0.244182,0.137641,-0.595724,1
-0.762927,-0.407909,-0.147253,0.070703,-0.312752,1
-1.229302,-0.664067,-0.204478,0.128599,-0.484339,1
-0.985869,-0.521495,-0.167267,0.105928,-0.408235,1
-0.656091,-0.343688,-0.116915,0.065228,-0.27103,1
-1.27669,-0.709597,-0.220323,0.132505,-0.512311,1
-1.315957,-0.690963,-0.199305,0.132485,-0.51964,1
-2.243274,-1.182066,-0.360525,0.23102,-0.913022,1
-1.139535,-0.589288,-0.185824,0.122164,-0.473111,1
-1.281156,-0.678703,-0.198358,0.140695,-0.511196,1
-0.759954,-0.409898,-0.146485,0.075058,-0.312219,1
-1.517515,-0.807315,-0.238453,0.167953,-0.611493,1
-1.126651,-0.622701,-0.194689,0.112379,-0.462129,2
-0.556703,-0.285639,-0.096782,0.045524,-0.220587,1
-1.837747,-0.99219,-0.322526,0.182534,-0.750092,1
-0.957028,-0.512058,-0.168163,0.101102,-0.386357,1
-1.560297,-0.847791,-0.248477,0.173621,-0.621686,1
-1.628298,-0.874161,-0.285832,0.167986,-0.664141,1
-0.325748,-0.18797,-0.059429,0.037447,-0.119054,1
-4.471728,-2.416906,-0.687476,0.336036,-1.872307,1
-1.286642,-0.689068,-0.226107,0.130092,-0.523293,1
-0.905801,-0.506643,-0.160759,0.096794,-0.383654,1
-1.560137,-0.835466,-0.256446,0.167704,-0.631591,1
-0.745121,-0.410424,-0.145806,0.077359,-0.299943,1
-1.239547,-0.645798,-0.21137,0.127568,-0.517735,1
-1.043547,-0.564424,-0.16547,0.122367,-0.423258,1
-1.13359,-0.614937,-0.174299,0.122665,-0.443957,1
-0.966586,-0.563371,-0.184391,0.112551,-0.421338,1
-1.822426,-0.981847,-0.30733,0.192439,-0.735446,1
-2.254771,-1.248972,-0.385479,0.247022,-0.942063,1
-0.385023,-0.195642,-0.054145,0.050595,-0.162249,1
-1.259513,-0.667067,-0.193093,0.139941,-0.505957,1
-1.62566,-0.86695,-0.278051,0.170455,-0.664931,1
-1.210747,-0.646067,-0.207158,0.105147,-0.489104,2
-0.59019,-0.333835,-0.126887,0.060002,-0.237913,1
-1.304756,-0.700458,-0.221461,0.136874,-0.52726,1
-1.353794,-0.734206,-0.216484,0.145107,-0.527013,1
-4.002048,-2.179056,-0.689443,0.448019,-1.69304,1
-1.61023,-0.854515,-0.258184,0.168038,-0.644542,1
-1.280673,-0.705246,-0.233441,0.140592,-0.525506,1
-0.958333,-0.510639,-0.14072,0.120891,-0.388786,1
-1.208631,-0.653748,-0.196281,0.130155,-0.476486,1
-0.93267,-0.499352,-0.142749,0.10947,-0.374222,1
-1.444549,-0.765632,-0.251102,0.144309,-0.589492,1
-0.981493,-0.523749,-0.17643,0.106255,-0.405983,1
-1.551779,-0.818484,-0.255948,0.165882,-0.644379,1
-0.776667,-0.434759,-0.148479,0.060982,-0.299526,2
-1.033197,-0.556468,-0.183593,0.104868,-0.416658,1
-1.704919,-0.909862,-0.29131,0.176255,-0.696514,1
-1.264037,-0.679687,-0.22022,0.132945,-0.520171,1
-0.744834,-0.414341,-0.116451,0.093709,-0.2815,1
-1.533127,-0.825616,-0.270759,0.158526,-0.629643,1
-0.831818,-0.457192,-0.161932,0.072164,-0.334273,1
-1.260024,-0.667021,-0.205453,0.13604,-0.509413,1
-0.784833,-0.426083,-0.110576,0.094958,-0.304917,1
-1.425385,-0.765057,-0.220962,0.158448,-0.57199,1
-1.469367,-0.799355,-0.249081,0.155701,-0.586232,1
-2.205025,-1.182634,-0.359829,0.240463,-0.896108,1
-0.577822,-0.297849,-0.108965,0.053282,-0.242495,1
-2.297828,-1.23226,-0.380217,0.244689,-0.928182,1
-1.060779,-0.560339,-0.169727,0.115557,-0.423533,1
-0.663161,-0.359856,-0.124241,0.07398,-0.275498,1
-0.637416,-0.310623,-0.115856,0.055851,-0.283261,1
-8.779718,-4.819463,-1.454782,0.965532,-3.620591,1
-0.927769,-0.516198,-0.174651,0.084713,-0.357404,1
-1.285484,-0.705018,-0.22566,0.13789,-0.509769,1
-1.060908,-0.564887,-0.158435,0.12559,-0.427569,1
-2.267844,-1.227961,-0.378977,0.241137,-0.908928,1
-1.855606,-0.990007,-0.306761,0.191816,-0.749175,1
-1.310626,-0.696884,-0.234716,0.140052,-0.545246,1
-0.523675,-0.294393,-0.114602,0.047048,-0.209609,1
-1.45051,-0.799687,-0.258014,0.149608,-0.640017,1
-2.320465,-1.245919,-0.391264,0.244263,-0.941307,1
-2.13506,-1.154219,-0.348144,0.221691,-0.851967,1
-1.753621,-0.951204,-0.310764,0.180118,-0.71051,1
-0.946546,-0.48682,-0.132075,0.112887,-0.387702,1
-1.010296,-0.539611,-0.148775,0.107104,-0.404378,1
-0.696653,-0.366198,-0.130991,0.074111,-0.292409,1
-1.212561,-0.629689,-0.190432,0.121964,-0.488444,1
-1.889387,-1.022091,-0.314498,0.199938,-0.756263,1
-0.898391,-0.515035,-0.161536,0.108119,-0.393956,1
-1.363192,-0.747242,-0.230351,0.153255,-0.538996,1
-1.576192,-0.859258,-0.26904,0.165165,-0.643311,1
-2.177574,-1.175445,-0.343028,0.237091,-0.861279,1
-2.309277,-1.245949,-0.391196,0.256009,-0.948741,1
-0.923486,-0.501262,-0.171519,0.091868,-0.372818,1
-0.877219,-0.456839,-0.145459,0.074517,-0.356019,2
-1.236789,-0.655744,-0.204782,0.124501,-0.498538,1
-1.716689,-0.920962,-0.279149,0.191495,-0.699939,1
-1.483146,-0.780521,-0.240285,0.166306,-0.613779,1
-1.650208,-0.879558,-0.287421,0.16672,-0.672571,1
-1.269478,-0.694272,-0.213491,0.136472,-0.509261,1
-1.19414,-0.638989,-0.192645,0.111834,-0.475337,2
-1.839152,-0.982556,-0.301565,0.195027,-0.742684,1
-1.299662,-0.696509,-0.215956,0.135895,-0.522976,1
-1.275448,-0.689293,-0.210127,0.137825,-0.504716,1
-0.879839,-0.478135,-0.147705,0.094389,-0.34437,1
-1.760996,-0.954196,-0.302809,0.206594,-0.709328,1
-1.833173,-0.982156,-0.302252,0.195175,-0.740437,1
-1.745227,-0.938863,-0.280713,0.187888,-0.694209,1
-1.336885,-0.715381,-0.224546,0.139555,-0.545655,1
-1.333555,-0.721087,-0.235428,0.13466,-0.53567,1
-0.481949,-0.290174,-0.081202,0.05897,-0.163534,1
-0.95958,-0.528329,-0.169895,0.100539,-0.392214,1
-1.360782,-0.737034,-0.237038,0.14376,-0.549124,1
-1.437767,-0.797009,-0.23855,0.115634,-0.584046,1
-1.783546,-0.938733,-0.298173,0.186701,-0.732033,1
-1.360348,-0.741099,-0.242996,0.139489,-0.548845,1
-0.985104,-0.535744,-0.168778,0.077313,-0.385665,2
-2.649799,-1.42429,-0.441043,0.277322,-1.072455,1
-2.35977,-1.318471,-0.374633,0.26218,-1.011859,1
-0.961863,-0.50396,-0.143125,0.109332,-0.382064,1
-1.882275,-1.009854,-0.322558,0.198064,-0.766615,1
-1.090975,-0.592793,-0.169362,0.126092,-0.431997,1
-0.954822,-0.517649,-0.167939,0.092796,-0.373017,1
-1.523506,-0.807234,-0.266271,0.148008,-0.620163,1
-1.540763,-0.831158,-0.271984,0.156311,-0.627944,1
-1.328101,-0.716222,-0.211541,0.14745,-0.531611,1
-1.154102,-0.625791,-0.188523,0.125803,-0.458324,1
-1.274507,-0.660749,-0.215514,0.131588,-0.535612,1
-1.698748,-0.924013,-0.293612,0.179696,-0.678673,1
-1.219499,-0.651069,-0.195369,0.133283,-0.486786,1
-6.673664,-3.64032,-1.104045,0.72071,-2.747468,1
-1.483534,-0.798344,-0.254585,0.143028,-0.616277,1
-1.111921,-0.590056,-0.185533,0.121089,-0.463179,1
-1.136169,-0.615906,-0.185846,0.123374,-0.464826,1
-1.281662,-0.68866,-0.218388,0.134447,-0.514982,1
-1.096917,-0.575019,-0.180564,0.113583,-0.444752,1
-1.315728,-0.695531,-0.221652,0.14025,-0.543443,1
-0.892828,-0.498242,-0.15435,0.075117,-0.359214,1
-0.999905,-0.537173,-0.13397,0.127295,-0.38691,1
-0.679228,-0.368537,-0.13389,0.052267,-0.265119,2
-1.176646,-0.624322,-0.163844,0.15199,-0.471542,1
-1.122414,-0.591899,-0.192472,0.124813,-0.470561,1
-0.578826,-0.351776,-0.069243,0.04343,-0.275874,1
-1.372902,-0.744171,-0.225782,0.121208,-0.547224,2
-1.777915,-0.971501,-0.298072,0.190395,-0.702067,1
-1.245812,-0.674238,-0.1998,0.133041,-0.487521,1
-0.999603,-0.540523,-0.171065,0.107026,-0.39935,1
-1.279909,-0.711143,-0.228341,0.116213,-0.537679,1
-1.375369,-0.732018,-0.222511,0.146225,-0.559644,1
-1.362023,-0.722572,-0.221145,0.148771,-0.551055,1
-1.704945,-0.920355,-0.29608,0.176953,-0.691252,1
-2.222077,-1.191715,-0.360752,0.236695,-0.889805,1
-1.771013,-0.95648,-0.29854,0.188632,-0.710588,1
-1.420045,-0.75432,-0.211223,0.157493,-0.564617,1
-0.914781,-0.487492,-0.16112,0.091357,-0.374159,1
-0.635702,-0.358864,-0.110586,0.055448,-0.27017,1
-0.478731,-0.266764,-0.1069,0.046843,-0.193261,1
-1.632358,-0.864209,-0.272418,0.172361,-0.670101,1
-1.449641,-0.758782,-0.24442,0.15056,-0.602987,1
-1.461423,-0.789439,-0.233434,0.155994,-0.584756,1
-1.277287,-0.676048,-0.187148,0.150981,-0.515995,1
-0.801581,-0.435829,-0.120169,0.09093,-0.316882,1
-0.694586,-0.405447,-0.108012,0.065926,-0.293132,1
-1.28465,-0.700349,-0.234151,0.140238,-0.524193,1
-1.025857,-0.558452,-0.163006,0.112721,-0.41313,1
-3.016773,-1.616763,-0.506344,0.308229,-1.220703,1
-1.738702,-0.903053,-0.287619,0.173617,-0.718968,1
-1.720633,-0.934449,-0.292998,0.18247,-0.690505,1
-0.570174,-0.311739,-0.102178,0.064335,-0.226031,1
-1.394139,-0.781936,-0.238655,0.140441,-0.58319,1
-0.828606,-0.417828,-0.127382,0.094878,-0.352067,1
-1.320745,-0.689171,-0.191096,0.148713,-0.528768,1
-1.329314,-0.70169,-0.227592,0.126337,-0.542893,1
-1.950815,-1.049098,-0.331012,0.203221,-0.789519,1
-0.865244,-0.480286,-0.171459,0.0881,-0.350988,1
-1.364388,-0.735667,-0.225379,0.140141,-0.549853,1
-1.659206,-0.893001,-0.263459,0.148149,-0.650901,2
-1.366455,-0.735778,-0.243859,0.143033,-0.556212,1
-1.030164,-0.535331,-0.163847,0.106617,-0.415968,1
-1.764226,-0.935266,-0.29243,0.191574,-0.729663,1
-1.189998,-0.659955,-0.205029,0.114392,-0.492091,1
-1.411736,-0.755561,-0.214291,0.148954,-0.551409,1
-2.168128,-1.164539,-0.363077,0.230198,-0.882387,1
-1.256027,-0.667997,-0.186409,0.14711,-0.500022,1
-0.648732,-0.324081,-0.118388,0.068684,-0.283635,1
-1.904405,-1.022085,-0.312265,0.197575,-0.762275,1
-0.717417,-0.388653,-0.109793,0.075561,-0.267618,1
-0.956489,-0.521468,-0.162369,0.081726,-0.394265,1
-2.209513,-1.208177,-0.379991,0.235991,-0.882335,1
-1.168875,-0.631832,-0.186734,0.135803,-0.472059,1
-1.540884,-0.818725,-0.267319,0.158985,-0.637751,1
-1.403955,-0.769973,-0.250838,0.149373,-0.560497,1
-0.944179,-0.518474,-0.162331,0.108413,-0.37743,1
-1.124883,-0.61115,-0.19779,0.112516,-0.444593,1
-0.27714,-0.148651,-0.001277,0.058143,-0.088911,1
-1.854662,-1.004985,-0.322017,0.192434,-0.748246,1
-0.695109,-0.385953,-0.12337,0.080699,-0.271706,1
-0.880223,-0.487966,-0.144865,0.094161,-0.350858,1
-1.389041,-0.747504,-0.245784,0.140434,-0.560474,1
-2.056977,-1.111988,-0.343432,0.226133,-0.829232,1
-1.11225,-0.5577,-0.175456,0.110984,-0.468246,1
-1.090976,-0.620205,-0.174564,0.114242,-0.436829,1
-1.315892,-0.707776,-0.21132,0.140552,-0.520501,1
-0.276419,-0.113282,-0.064557,0.010602,-0.140335,1
-1.261343,-0.67913,-0.196616,0.144112,-0.500697,1
-1.754483,-0.967478,-0.294903,0.178585,-0.715471,1
-1.292273,-0.687302,-0.230945,0.131399,-0.533057,1
-2.681449,-1.438445,-0.451112,0.288743,-1.095627,1
-1.188167,-0.61482,-0.207233,0.118639,-0.499444,1
-1.342214,-0.70478,-0.216251,0.145019,-0.553694,1
-0.810943,-0.473067,-0.126574,0.056465,-0.348414,1
-1.77267,-0.941574,-0.290565,0.169637,-0.712367,2
-0.601609,-0.328899,-0.1213,0.061703,-0.247904,1
-0.999189,-0.54051,-0.151142,0.119164,-0.388261,1
-0.943058,-0.516267,-0.16045,0.101524,-0.366124,1
-0.743158,-0.396594,-0.133273,0.070648,-0.294042,1
-0.904914,-0.496405,-0.156415,0.076069,-0.354653,2
-0.69852,-0.364588,-0.102975,0.083212,-0.283361,1
-0.986469,-0.495195,-0.164287,0.113888,-0.438342,1
-1.797738,-0.957975,-0.299745,0.186212,-0.729155,1
-1.056123,-0.564217,-0.16906,0.11265,-0.420063,1
-1.939523,-1.052695,-0.322714,0.212389,-0.787177,1
-0.872668,-0.460881,-0.169565,0.087554,-0.37047,1
-0.818193,-0.437282,-0.112218,0.10543,-0.32045,1
-1.794929,-0.956211,-0.307367,0.201502,-0.745963,1
-0.744071,-0.404676,-0.130309,0.07842,-0.298276,1
-1.525062,-0.835213,-0.260268,0.146485,-0.621078,1
-1.698584,-0.910076,-0.288438,0.177762,-0.686459,1
-1.171914,-0.646204,-0.220164,0.118357,-0.46737,1
-1.372141,-0.74258,-0.224752,0.144129,-0.553611,1
-2.15443,-1.165902,-0.356843,0.225956,-0.856169,1
-0.466191,-0.234438,-0.098328,0.041945,-0.210485,1
-0.81976,-0.455923,-0.147743,0.076165,-0.321812,2
-1.674421,-0.886327,-0.274987,0.172322,-0.676278,1
-1.33738,-0.725081,-0.231184,0.116524,-0.533113,2
-0.996514,-0.535437,-0.188473,0.098991,-0.408528,1
-0.824251,-0.435791,-0.143664,0.085785,-0.340972,1
-1.749719,-0.913624,-0.289348,0.187874,-0.73435,1
-1.141245,-0.60336,-0.191175,0.119747,-0.463209,1
-0.980879,-0.537081,-0.183011,0.095526,-0.392256,1
-1.563343,-0.826599,-0.250034,0.162601,-0.62737,1
-0.966577,-0.519982,-0.146386,0.121672,-0.397383,1
-1.146915,-0.596532,-0.192559,0.101786,-0.46153,1
-1.31704,-0.710839,-0.237466,0.135808,-0.540794,1
-1.181561,-0.641887,-0.19127,0.132648,-0.473782,1
-1.105354,-0.58698,-0.170631,0.118557,-0.437429,1
-1.409906,-0.755748,-0.247531,0.136169,-0.58672,1
-0.999243,-0.553754,-0.171615,0.088865,-0.422325,1
-0.403042,-0.202782,-0.050775,0.055243,-0.16589,1
-1.812475,-0.961452,-0.300535,0.192752,-0.739774,1
-1.125437,-0.586615,-0.179924,0.088116,-0.454265,2
-1.625373,-0.863016,-0.2752,0.169068,-0.669213,1
-1.388825,-0.750398,-0.245753,0.147014,-0.568558,1
-0.771942,-0.40284,-0.101958,0.103444,-0.310453,1
-0.828637,-0.459505,-0.124808,0.098142,-0.309497,1
-0.84095,-0.422727,-0.108728,0.107329,-0.346722,1
-0.820768,-0.444756,-0.148879,0.087927,-0.344482,1
-0.823901,-0.438715,-0.137605,0.08572,-0.342959,1
-0.825011,-0.45257,-0.120859,0.106341,-0.313093,1
-2.075556,-1.128042,-0.348949,0.218859,-0.837032,1
-1.099988,-0.598529,-0.18662,0.116825,-0.44471,1
-1.332859,-0.74764,-0.227834,0.132774,-0.569682,1
-0.939815,-0.508948,-0.166087,0.103113,-0.388286,1
-1.169396,-0.615482,-0.201148,0.122053,-0.485486,1
-1.292513,-0.698725,-0.212626,0.143553,-0.512827,1
-0.684527,-0.362088,-0.110833,0.051157,-0.267899,2
