@relation car-evaluation_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A7-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Class {1,2,3,4}

@data
-0.035181,0.034637,0.031023,0.033735,0.020442,0.007946,1
0.006169,0.036515,0.056493,0.002023,-0.014502,-0.014909,2
0.048931,-0.011151,0.028107,0.009141,0.011611,0.020206,1
-0.004135,-0.024985,0.020736,-0.027277,-0.014248,0.036435,1
0.007023,0.002566,0.096442,0.021914,-0.010746,0.006097,2
-0.032659,0.03376,0.054819,0.00517,0.03519,-0.007314,1
-0.030825,-0.038254,0.041902,0.015832,0.018143,-0.022691,1
-0.076927,-0.013646,0.054511,0.017569,-0.019214,-0.015063,1
-0.012416,-0.004152,0.01492,-0.034241,-0.029456,-0.012303,1
0.03216,0.037795,0.001041,0.008011,-0.022447,-0.006254,1
-0.008789,-0.040008,0.006623,0.005467,-0.02305,0.003507,1
-0.056054,0.032161,0.054054,0.028019,-0.056656,0.039951,1
-0.012573,0.006608,0.047268,-0.012605,0.016993,-0.021735,1
-0.059061,-0.003246,0.0139,0.006218,-0.011909,0.031009,1
-0.02754,0.032564,0.022397,0.005442,-0.049853,0.033346,1
-0.04844,-0.015459,0.025467,-0.003795,0.000996,0.056918,1
-0.100969,0.010471,0.082236,0.018991,-0.034266,0.016901,1
-0.012265,0.00115,0.033082,0.042047,-0.030402,-0.023435,2
0.017462,-0.000151,0.089964,0.023488,-0.014892,0.024438,3
-0.020051,-0.009987,0.03362,-0.008516,-0.04455,0.030982,2
0.012751,-0.010745,0.017996,0.049962,0.011604,0.003273,1
-0.017278,-0.011894,-0.014626,0.011302,-0.041901,0.025785,1
-0.006267,-0.040885,0.030419,-0.023098,-0.008302,-0.011753,1
-0.031007,-0.028757,0.023857,0.027419,0.001093,-0.03026,1
-0.092662,-0.008145,0.08544,0.024743,-0.032466,-0.012947,1
-0.031684,0.046935,0.014452,0.003243,-0.014762,-0.025366,1
0.015612,-0.031879,0.027489,-0.011827,-0.003046,0.005013,1
0.000874,0.039299,0.080943,0.010771,-0.031899,0.005547,4
0.014086,0.034676,0.026219,0.032163,-0.033396,0.018691,3
-0.012396,0.048351,0.077813,-0.01689,0.004894,0.004166,1
-0.046897,0.022682,0.049123,-0.034394,-0.040361,0.00132,1
-0.036458,0.019965,0.042645,-0.03282,-0.044507,0.01966,1
-0.005448,-0.01695,0.0224,-0.003388,-0.011805,-0.039237,1
0.029028,0.007457,0.000697,0.004066,-0.030049,-0.034528,1
-0.004479,0.046512,0.047539,0.013249,-0.013999,0.037767,1
-0.039439,-0.005072,0.060462,0.039524,-0.053055,-0.019745,2
0.045794,0.00975,0.040262,0.012498,-0.02514,0.010265,3
-0.023956,-0.009542,0.101575,-0.016032,-0.027706,-0.031924,2
-0.044432,0.034386,0.075647,0.026129,-0.030203,0.045946,1
-0.089711,0.03169,0.067739,0.040275,-0.041915,0.007758,1
-0.013938,0.011164,0.001151,0.002447,-0.030656,-0.016958,1
-0.028312,0.063348,0.090696,0.00187,-0.025407,-0.001286,1
0.00633,-0.025484,0.011646,-0.026915,-0.031802,-0.023811,1
-0.037156,0.007977,0.008358,0.016277,-0.020061,-0.030811,1
-0.075593,0.031775,0.062735,-0.00023,-0.064214,0.000355,1
-0.041087,0.006205,0.078925,0.009973,0.010191,-0.015131,1
-0.020823,0.020796,0.101919,-0.012087,-0.020104,-0.00365,2
-0.044067,0.016346,0.058732,-0.008307,-0.073009,-0.01564,2
-0.00426,-0.019916,0.060546,-0.00942,-0.066596,0.017103,3
-0.057999,-0.044475,0.069282,0.013309,-0.00451,-0.019001,1
-0.067493,0.020439,0.050506,0.018322,-0.066057,0.041525,1
-0.048539,-0.008174,0.062664,0.012849,-0.06476,-0.040999,2
-0.045402,-0.029075,0.050509,0.009492,-0.028009,-0.031058,1
0.03597,-0.007558,0.01079,0.036132,0.001009,0.017125,1
0.038467,-0.009698,-0.015808,-0.002483,-0.047743,0.003728,1
0.011136,-0.00516,0.04392,0.016631,-0.023947,-0.002014,2
-0.049753,-0.007424,0.027131,0.020093,0.003439,-0.018753,1
-0.031648,-0.01095,0.06242,0.003424,-0.007503,0.023125,1
0.02587,-0.025099,0.002965,0.001334,-0.024243,0.015785,1
-0.068833,0.026257,0.054782,0.043423,-0.050207,0.044439,1
0.028027,-0.006982,-0.00933,-0.004057,-0.043597,-0.014613,1
-0.009805,0.055941,0.011522,0.014515,-0.009507,-0.008599,1
-0.028697,0.028886,0.044719,0.018956,-0.016952,0.043829,1
-0.004417,-0.009156,0.092894,0.012217,-0.020147,0.007672,2
-0.064128,0.04476,0.116676,0.019517,0.008687,-0.003081,1
-0.048804,0.003535,-0.010623,0.019379,-0.033106,0.041781,1
-0.018905,0.052839,0.013724,-0.01216,-0.021211,-0.029854,1
-0.014427,0.034272,0.057876,0.05474,-0.040198,0.025295,4
-0.038933,0.075562,0.07913,0.011884,-0.038312,-0.027196,1
0.022757,-0.002935,0.065514,0.01474,0.002506,0.003981,2
-0.07809,0.033915,0.089332,0.038385,-0.015462,0.013753,1
-0.00843,-0.007762,0.055213,-0.010406,-0.018098,0.036977,2
-0.008096,-0.011958,0.09142,0.054296,-0.001994,0.033415,2
-0.056029,0.033424,0.104447,0.038069,0.006844,0.038088,1
-0.023704,-0.010572,0.029533,0.03235,-0.039804,-0.021861,2
-0.083077,0.023088,0.039012,0.006427,-0.040368,-0.015613,1
-0.025837,0.007752,0.054211,-0.042833,-0.031603,0.04557,1
-0.050754,-0.021862,0.017104,0.01197,-0.010109,0.001161,1
-0.098629,0.019091,0.087986,0.002013,-0.036569,-0.005928,1
0.012475,-0.010978,0.039644,-0.00847,-0.039797,-0.004928,3
-0.038772,0.013562,0.034282,-0.017055,-0.055612,-0.036097,2
-0.040414,-0.018247,0.100828,0.04145,-0.003103,-0.001693,1
-0.014219,0.026992,0.073309,0.04194,-0.036555,-0.045722,2
-0.055867,-0.028575,0.059599,0.00913,-0.010456,0.029187,1
-0.001123,-0.040817,0.04839,-0.012777,-0.029845,0.027044,1
-0.040934,0.046685,0.059076,-0.004362,-0.065407,0.012634,1
-0.000643,0.003375,0.054675,0.040157,-0.00395,-0.01744,2
-0.046746,0.027983,0.067285,0.041895,-0.041308,-0.009812,2
0.006148,-0.015987,-0.006399,-0.015328,-0.048852,-0.031379,1
-0.003416,0.005282,0.102921,0.02034,-0.0066,-0.012243,2
0.007123,-0.003766,0.00624,-0.005992,-0.021897,0.027292,1
0.007456,-0.007961,0.042446,0.058709,-0.005793,0.023729,2
-0.026176,0.028009,0.068514,-0.009609,-0.002204,0.028569,1
-0.003165,0.004252,0.030879,0.068722,-0.018698,-0.00218,2
-0.011385,0.003642,0.085414,-0.018636,-0.037798,0.034605,3
-0.032784,0.038828,0.094628,0.023027,-0.017158,-0.026646,2
0.018381,0.017453,-0.008257,0.015292,-0.029546,0.018149,1
-0.072637,0.020371,0.032534,0.008001,-0.044514,0.002727,1
-0.014856,-0.00644,0.099372,0.010643,-0.016001,-0.010669,2
-0.068261,-0.000017,0.106305,0.007449,-0.012462,-0.01144,1
0.006023,-0.011873,0.086415,0.013791,-0.024293,0.026012,3
0.00818,0.006244,0.074121,0.0084,-0.043647,-0.004386,4
-0.052531,0.045723,0.087876,0.007577,-0.02836,0.004776,1
-0.003473,0.009711,0.045066,0.01407,0.028698,-0.00048,1
-0.032189,-0.033698,-0.004215,0.030884,-0.029506,-0.017915,1
-0.001487,-0.021823,0.0123,0.010398,-0.063947,0.011906,3
-0.069964,0.024796,0.074491,0.055724,-0.030713,-0.023664,1
-0.063971,0.034,0.084328,-0.00212,-0.037762,0.00635,1
0.00718,-0.008194,0.064094,0.000277,-0.057194,0.015529,4
-0.008403,-0.005546,0.052601,-0.011618,-0.031505,-0.041609,2
-0.033446,0.004133,0.070299,-0.01832,-0.060104,0.010269,3
-0.045438,0.027856,0.055547,0.020574,0.041638,-0.002826,1
-0.005938,0.006159,0.079125,0.048905,-0.021347,0.003017,2
-0.019536,-0.02368,0.087872,0.044598,-0.011395,0.034989,2
0.016952,-0.037698,0.023212,-0.036928,-0.018897,0.002099,1
-0.031345,0.026678,0.000149,-0.02998,-0.044161,-0.008365,1
-0.051036,-0.006034,0.089262,0.051463,-0.016008,-0.027602,1
-0.049394,0.024822,0.075721,0.00422,0.008391,0.014717,1
-0.066129,0.015884,0.096623,0.003271,-0.018408,0.036748,1
-0.003655,0.019208,0.027021,0.025657,0.011647,-0.008049,1
-0.021548,0.006591,0.070244,0.038222,0.017749,0.024465,1
-0.06433,0.001755,0.035738,0.013753,-0.042714,-0.02712,1
-0.005474,-0.019166,0.025013,-0.002176,0.001602,0.039349,1
0.030392,0.002901,0.046814,-0.010985,0.0176,-0.039304,1
-0.057185,0.030699,0.073763,0.040321,-0.037162,-0.028152,1
-0.02813,0.053851,0.108741,-0.009717,-0.008357,0.006283,1
0.000974,0.032968,-0.009259,-0.017135,-0.043051,0.026742,1
-0.00846,0.007036,0.05533,0.07747,-0.036095,0.018277,2
-0.004474,-0.004728,0.035039,0.005947,0.01515,0.019434,1
-0.038798,0.011345,0.036894,-0.015842,-0.042204,0.042489,1
0.042964,0.016085,0.030653,-0.013589,0.007508,0.027225,1
-0.000486,-0.007385,0.022327,0.018521,-0.050399,-0.008008,2
-0.02456,0.022424,0.04259,0.023722,0.033347,0.033856,1
-0.052713,0.055219,0.069831,0.019164,-0.045411,-0.002793,1
0.05027,-0.01697,0.02383,-0.01596,-0.00424,0.017292,1
-0.024685,0.027492,0.082399,0.041579,-0.019001,0.014524,2
-0.052734,0.001763,0.059944,0.013075,-0.002854,0.057461,1
-0.044124,0.020775,0.000877,-0.014577,-0.037712,-0.003877,1
-0.034603,0.000454,0.09262,-0.004807,-0.027203,0.020753,2
-0.035363,0.044134,0.012978,0.045322,0.003391,0.000377,1
-0.050009,0.044846,0.111672,-0.020988,-0.013613,-0.010484,1
-0.048904,0.009866,0.079579,0.047285,-0.021954,0.020586,2
-0.034962,-0.031791,0.04403,0.011066,-0.032155,-0.012718,1
